"Frequency, Hz - Peaks",Magnitude (V) - Peaks,"Frequency, Hz - Signal",Magnitude (V) - Signal
,,899.72k,283.9897u
,,899.74k,281.589u
,,899.76k,280.5967u
,,899.78k,280.2732u
,,899.8k,281.1732u
,,899.82k,282.1147u
,,899.84k,280.4207u
,,899.86k,277.5172u
,,899.88k,276.5285u
,,899.9k,277.7515u
,,899.92k,279.448u
,,899.94k,279.8936u
,,899.96k,278.9327u
,,899.98k,276.7502u
,,900k,275.43u
,,900.02k,276.2071u
,,900.04k,275.5427u
,,900.06k,272.6813u
,,900.08k,270.9569u
,,900.1k,273.4288u
,,900.12k,277.9425u
,,900.14k,279.6246u
,,900.16k,277.7847u
,,900.18k,275.4038u
,,900.2k,273.5175u
,,900.22k,269.4546u
,,900.24k,266.1592u
,,900.26k,268.1046u
,,900.28k,271.802u
,,900.3k,272.6491u
,,900.32k,271.39u
,,900.34k,270.4416u
,,900.36k,269.779u
,,900.38k,268.2557u
,,900.4k,266.1489u
,,900.42k,264.7397u
,,900.44k,263.9327u
,,900.46k,263.8236u
,,900.48k,264.6846u
,,900.5k,264.9718u
,,900.52k,264.2723u
,,900.54k,263.5927u
,,900.56k,263.0339u
,,900.58k,262.653u
,,900.6k,262.7221u
,,900.62k,262.7043u
,,900.64k,261.5604u
,,900.66k,259.6963u
,,900.68k,259.4676u
,,900.7k,260.8564u
,,900.72k,260.4926u
,,900.74k,258.3755u
,,900.76k,256.5049u
,,900.78k,254.5389u
,,900.8k,253.2061u
,,900.82k,252.9204u
,,900.84k,253.2044u
,,900.86k,254.6941u
,,900.88k,256.1499u
,,900.9k,256.4102u
,,900.92k,257.0292u
,,900.94k,257.8178u
,,900.96k,257.8353u
,,900.98k,257.2102u
,,901k,255.7869u
,,901.02k,254.3681u
,,901.04k,253.8362u
,,901.06k,253.679u
,,901.08k,252.9821u
,,901.1k,251.774u
,,901.12k,249.5967u
,,901.14k,246.6895u
,,901.16k,245.0282u
,,901.18k,245.0565u
,,901.2k,246.2818u
,,901.22k,247.5371u
,,901.24k,246.535u
,,901.26k,243.6407u
,,901.28k,242.4021u
,,901.3k,244.4949u
,,901.32k,246.8644u
,,901.34k,247.5085u
,,901.36k,246.6813u
,,901.38k,244.494u
,,901.4k,243.668u
,,901.42k,245.0239u
,,901.44k,245.8007u
,,901.46k,244.7321u
,,901.48k,242.7703u
,,901.5k,242.0762u
,,901.52k,242.5597u
,,901.54k,243.2836u
,,901.56k,243.7958u
,,901.58k,242.6252u
,,901.6k,241.1711u
,,901.62k,240.8254u
,,901.64k,241.2531u
,,901.66k,242.745u
,,901.68k,244.2289u
,,901.7k,244.9014u
,,901.72k,245.4029u
,,901.74k,244.9161u
,,901.76k,242.9111u
,,901.78k,240.9138u
,,901.8k,239.5021u
,,901.82k,237.0593u
,,901.84k,234.0257u
,,901.86k,233.6832u
,,901.88k,235.0515u
,,901.9k,235.1323u
,,901.92k,235.0636u
,,901.94k,235.6665u
,,901.96k,235.3536u
,,901.98k,234.1047u
,,902k,233.1315u
,,902.02k,232.1642u
,,902.04k,231.1208u
,,902.06k,230.5292u
,,902.08k,231.5492u
,,902.1k,234.235u
,,902.12k,234.9172u
,,902.14k,231.6372u
,,902.16k,227.9469u
,,902.18k,227.3461u
,,902.2k,229.4761u
,,902.22k,232.1385u
,,902.24k,233.3967u
,,902.26k,232.5442u
,,902.28k,229.4524u
,,902.3k,225.6997u
,,902.32k,224.6407u
,,902.34k,226.1915u
,,902.36k,228.2578u
,,902.38k,229.5559u
,,902.4k,227.9152u
,,902.42k,225.1484u
,,902.44k,224.7667u
,,902.46k,225.8705u
,,902.48k,226.6587u
,,902.5k,225.7125u
,,902.52k,224.3831u
,,902.54k,224.1399u
,,902.56k,223.0963u
,,902.58k,221.9897u
,,902.6k,222.2826u
,,902.62k,223.2293u
,,902.64k,223.6037u
,,902.66k,221.7421u
,,902.68k,218.9327u
,,902.7k,218.0149u
,,902.72k,217.9459u
,,902.74k,216.3393u
,,902.76k,214.6946u
,,902.78k,216.1741u
,,902.8k,218.289u
,,902.82k,216.6061u
,,902.84k,214.0859u
,,902.86k,214.4256u
,,902.88k,215.2357u
,,902.9k,214.5277u
,,902.92k,214.1948u
,,902.94k,216.192u
,,902.96k,219.0287u
,,902.98k,219.7933u
,,903k,218.5099u
,,903.02k,216.4687u
,,903.04k,213.7415u
,,903.06k,212.4553u
,,903.08k,213.4009u
,,903.1k,212.818u
,,903.12k,210.1805u
,,903.14k,208.3918u
,,903.16k,208.1954u
,,903.18k,208.7518u
,,903.2k,209.7981u
,,903.22k,210.558u
,,903.24k,210.6358u
,,903.26k,210.6183u
,,903.28k,209.7781u
,,903.3k,208.1164u
,,903.32k,206.3202u
,,903.34k,205.9902u
,,903.36k,207.7989u
,,903.38k,209.0063u
,,903.4k,209.2641u
,,903.42k,210.7115u
,,903.44k,212.0659u
,,903.46k,211.4416u
,,903.48k,210.7858u
,,903.5k,210.3873u
,,903.52k,208.6285u
,,903.54k,206.1602u
,,903.56k,204.1514u
,,903.58k,203.44u
,,903.6k,203.7411u
,,903.62k,204.7616u
,,903.64k,207.603u
,,903.66k,211.2062u
,,903.68k,211.3289u
,,903.7k,207.6809u
,,903.72k,205.2294u
,,903.74k,204.4397u
,,903.76k,203.5175u
,,903.78k,203.6582u
,,903.8k,203.7641u
,,903.82k,202.2052u
,,903.84k,200.952u
,,903.86k,201.5433u
,,903.88k,202.3245u
,,903.9k,201.6983u
,,903.92k,199.9574u
,,903.94k,199.2243u
,,903.96k,200.5486u
,,903.98k,200.6188u
,,904k,198.4582u
,,904.02k,197.2732u
,,904.04k,197.7655u
,,904.06k,198.4953u
,,904.08k,198.3178u
,,904.1k,196.8788u
,,904.12k,196.4008u
,,904.14k,197.8926u
,,904.16k,198.448u
,,904.18k,197.5705u
,,904.2k,196.8721u
,,904.22k,196.7718u
,,904.24k,197.7884u
,,904.26k,199.2601u
,,904.28k,198.7008u
,,904.3k,196.0825u
,,904.32k,194.4738u
,,904.34k,193.4651u
,,904.36k,190.9175u
,,904.38k,189.3671u
,,904.4k,190.6773u
,,904.42k,192.2319u
,,904.44k,192.1748u
,,904.46k,191.2093u
,,904.48k,190.9677u
,,904.5k,192.1741u
,,904.52k,193.758u
,,904.54k,193.8718u
,,904.56k,192.8021u
,,904.58k,192.2639u
,,904.6k,191.7587u
,,904.62k,190.885u
,,904.64k,190.6254u
,,904.66k,189.9985u
,,904.68k,188.1336u
,,904.7k,186.8115u
,,904.72k,187.0976u
,,904.74k,188.8507u
,,904.76k,191.068u
,,904.78k,190.1451u
,,904.8k,186.5177u
,,904.82k,185.0065u
,,904.84k,185.4857u
,,904.86k,185.9165u
,,904.88k,185.7875u
,,904.9k,184.2079u
,,904.92k,182.9644u
,,904.94k,183.4655u
,,904.96k,183.9639u
,,904.98k,184.4981u
,,905k,185.4618u
,,905.02k,185.8124u
,,905.04k,186.217u
,,905.06k,186.8591u
,,905.08k,186.7668u
,,905.1k,185.852u
,,905.12k,184.6083u
,,905.14k,183.8841u
,,905.16k,184.0111u
,,905.18k,183.9668u
,,905.2k,182.37u
,,905.22k,181.2473u
,,905.24k,183.1104u
,,905.26k,185.3714u
,,905.28k,185.2437u
,,905.3k,184.8191u
,,905.32k,185.8997u
,,905.34k,186.1587u
,,905.36k,184.7053u
,,905.38k,183.2489u
,,905.4k,182.0969u
,,905.42k,181.2176u
,,905.44k,182.0991u
,,905.46k,184.659u
,,905.48k,185.8437u
,,905.5k,183.7208u
,,905.52k,180.6644u
,,905.54k,179.9441u
,,905.56k,179.5691u
,,905.58k,178.6962u
,,905.6k,179.4436u
,,905.62k,180.0404u
,,905.64k,179.9218u
,,905.66k,180.7913u
,,905.68k,181.7901u
,,905.7k,181.8619u
,,905.72k,181.4672u
,,905.74k,180.738u
,,905.76k,179.8183u
,,905.78k,178.6958u
,,905.8k,177.8024u
,,905.82k,178.0324u
,,905.84k,178.4869u
,,905.86k,179.1347u
,,905.88k,180.5962u
,,905.9k,180.6421u
,,905.92k,178.9278u
,,905.94k,177.7513u
,,905.96k,177.149u
,,905.98k,176.2851u
,,906k,175.0805u
,,906.02k,173.8698u
,,906.04k,173.1174u
,,906.06k,172.4603u
,,906.08k,172.2712u
,,906.1k,172.5115u
,,906.12k,172.3692u
,,906.14k,172.9133u
,,906.16k,174.6014u
,,906.18k,175.5287u
,,906.2k,175.2824u
,,906.22k,175.1792u
,,906.24k,174.8734u
,,906.26k,173.6446u
,,906.28k,172.4661u
,,906.3k,172.4217u
,,906.32k,172.371u
,,906.34k,170.923u
,,906.36k,169.6614u
,,906.38k,169.6126u
,,906.4k,168.9302u
,,906.42k,167.7868u
,,906.44k,167.3937u
,,906.46k,167.5822u
,,906.48k,168.1645u
,,906.5k,167.1608u
,,906.52k,165.7267u
,,906.54k,166.153u
,,906.56k,167.0262u
,,906.58k,167.7593u
,,906.6k,167.4924u
,,906.62k,166.7949u
,,906.64k,167.1847u
,,906.66k,167.4929u
,,906.68k,167.1915u
,,906.7k,166.4597u
,,906.72k,165.2692u
,,906.74k,164.0262u
,,906.76k,163.3426u
,,906.78k,164.1674u
,,906.8k,165.3737u
,,906.82k,165.0208u
,,906.84k,164.5742u
,,906.86k,166.2857u
,,906.88k,168.7992u
,,906.9k,168.5964u
,,906.92k,165.3697u
,,906.94k,161.9714u
,,906.96k,161.0205u
,,906.98k,162.829u
,,907k,164.8872u
,,907.02k,165.9785u
,,907.04k,166.5786u
,,907.06k,165.5621u
,,907.08k,163.5421u
,,907.1k,162.5324u
,,907.12k,162.5149u
,,907.14k,163.6203u
,,907.16k,164.5309u
,,907.18k,163.7712u
,,907.2k,162.3062u
,,907.22k,161.1652u
,,907.24k,161.6476u
,,907.26k,162.5459u
,,907.28k,161.7286u
,,907.3k,161.6489u
,,907.32k,163.0405u
,,907.34k,162.9209u
,,907.36k,162.0644u
,,907.38k,162.3367u
,,907.4k,162.3791u
,,907.42k,161.6966u
,,907.44k,161.4039u
,,907.46k,160.8476u
,,907.48k,158.6747u
,,907.5k,156.7709u
,,907.52k,157.6661u
,,907.54k,160.1227u
,,907.56k,160.9898u
,,907.58k,159.7726u
,,907.6k,158.0277u
,,907.62k,156.4934u
,,907.64k,156.2011u
,,907.66k,157.1257u
,,907.68k,158.2491u
,,907.7k,159.1661u
,,907.72k,159.2561u
,,907.74k,158.6183u
,,907.76k,157.3446u
,,907.78k,155.3005u
,,907.8k,154.3343u
,,907.82k,155.5701u
,,907.84k,157.2862u
,,907.86k,156.8866u
,,907.88k,154.4188u
,,907.9k,152.9141u
,,907.92k,152.635u
,,907.94k,150.8217u
,,907.96k,147.5198u
,,907.98k,146.6895u
,,908k,149.4295u
,,908.02k,152.5996u
,,908.04k,154.2019u
,,908.06k,153.828u
,,908.08k,153.1196u
,,908.1k,153.2892u
,,908.12k,152.3564u
,,908.14k,150.7365u
,,908.16k,150.5624u
,,908.18k,150.6804u
,,908.2k,150.9225u
,,908.22k,152.2451u
,,908.24k,152.6479u
,,908.26k,151.602u
,,908.28k,150.7024u
,,908.3k,149.7155u
,,908.32k,149.1254u
,,908.34k,150.5174u
,,908.36k,152.1666u
,,908.38k,153.1229u
,,908.4k,153.0285u
,,908.42k,149.7595u
,,908.44k,146.3529u
,,908.46k,146.1305u
,,908.48k,148.3777u
,,908.5k,150.9464u
,,908.52k,151.538u
,,908.54k,151.8063u
,,908.56k,153.2153u
,,908.58k,153.4522u
,,908.6k,150.9502u
,,908.62k,147.5884u
,,908.64k,145.7942u
,,908.66k,145.3311u
,,908.68k,146.7031u
,,908.7k,150.2777u
,,908.72k,153.283u
,,908.74k,153.2444u
,,908.76k,151.8826u
,,908.78k,151.2566u
,,908.8k,150.8809u
,,908.82k,151.0381u
,,908.84k,150.5798u
,,908.86k,148.9934u
,,908.88k,148.4224u
,,908.9k,148.7313u
,,908.92k,149.1056u
,,908.94k,149.7284u
,,908.96k,150.5476u
,,908.98k,151.5711u
,,909k,151.4852u
,,909.02k,149.6989u
,,909.04k,148.5912u
,,909.06k,148.0295u
,,909.08k,147.1233u
,,909.1k,147.9564u
,,909.12k,150.0329u
,,909.14k,150.2751u
,,909.16k,148.9586u
,,909.18k,148.0252u
,,909.2k,147.4238u
,,909.22k,146.6728u
,,909.24k,145.705u
,,909.26k,146.1332u
,,909.28k,148.5779u
,,909.3k,149.1431u
,,909.32k,147.0962u
,,909.34k,145.6969u
,,909.36k,145.2364u
,,909.38k,144.91u
,,909.4k,144.826u
,,909.42k,144.9448u
,,909.44k,144.3732u
,,909.46k,144.2031u
,,909.48k,144.8802u
,,909.5k,144.2515u
,,909.52k,143.5603u
,,909.54k,143.3799u
,,909.56k,142.3141u
,,909.58k,140.9279u
,,909.6k,140.2235u
,,909.62k,140.8092u
,,909.64k,142.2368u
,,909.66k,142.9399u
,,909.68k,142.2623u
,,909.7k,140.7688u
,,909.72k,140.0636u
,,909.74k,141.9752u
,,909.76k,144.4641u
,,909.78k,144.1498u
,,909.8k,141.6037u
,,909.82k,139.632u
,,909.84k,139.7234u
,,909.86k,141.0494u
,,909.88k,142.4864u
,,909.9k,142.8428u
,,909.92k,142.1248u
,,909.94k,141.2584u
,,909.96k,140.8191u
,,909.98k,140.356u
,,910k,138.7338u
,,910.02k,137.8913u
,,910.04k,139.3333u
,,910.06k,142.3567u
,,910.08k,144.9525u
,,910.1k,144.4387u
,,910.12k,142.1795u
,,910.14k,141.1109u
,,910.16k,140.248u
,,910.18k,138.8141u
,,910.2k,138.733u
,,910.22k,139.0812u
,,910.24k,138.4033u
,,910.26k,137.5817u
,,910.28k,137.7653u
,,910.3k,139.0975u
,,910.32k,140.3497u
,,910.34k,141.1329u
,,910.36k,141.1355u
,,910.38k,139.6054u
,,910.4k,137.9644u
,,910.42k,138.8307u
,,910.44k,140.5496u
,,910.46k,140.6898u
,,910.48k,141.4545u
,,910.5k,143.2254u
,,910.52k,143.7773u
,,910.54k,142.7113u
,,910.56k,140.3735u
,,910.58k,137.634u
,,910.6k,136.9679u
,,910.62k,139.558u
,,910.64k,141.624u
,,910.66k,140.5811u
,,910.68k,138.7962u
,,910.7k,138.0885u
,,910.72k,138.39u
,,910.74k,138.5575u
,,910.76k,136.3495u
,,910.78k,132.5959u
,,910.8k,131.8775u
,,910.82k,134.6476u
,,910.84k,137.3712u
,,910.86k,137.8074u
,,910.88k,136.3601u
,,910.9k,136.1419u
,,910.92k,138.3382u
,,910.94k,141.1339u
,,910.96k,142.5289u
,,910.98k,141.7216u
,,911k,140.0127u
,,911.02k,138.2612u
,,911.04k,136.4637u
,,911.06k,135.8607u
,,911.08k,136.8121u
,,911.1k,136.7292u
,,911.12k,134.2097u
,,911.14k,132.7629u
,,911.16k,134.3012u
,,911.18k,135.7328u
,,911.2k,134.8944u
,,911.22k,133.5629u
,,911.24k,134.3125u
,,911.26k,136.9296u
,,911.28k,138.0391u
,,911.3k,136.6592u
,,911.32k,136.5221u
,,911.34k,137.6515u
,,911.36k,137.1206u
,,911.38k,135.0464u
,,911.4k,133.7172u
,,911.42k,134.4189u
,,911.44k,135.4538u
,,911.46k,135.4219u
,,911.48k,135.3465u
,,911.5k,136.1486u
,,911.52k,136.7674u
,,911.54k,136.0828u
,,911.56k,134.5217u
,,911.58k,133.2713u
,,911.6k,132.1106u
,,911.62k,130.2531u
,,911.64k,130.1022u
,,911.66k,132.606u
,,911.68k,134.4723u
,,911.7k,134.4578u
,,911.72k,134.7449u
,,911.74k,136.8273u
,,911.76k,137.596u
,,911.78k,133.7584u
,,911.8k,130.0446u
,,911.82k,130.1055u
,,911.84k,131.7303u
,,911.86k,134.2641u
,,911.88k,136.4302u
,,911.9k,137.0506u
,,911.92k,136.0925u
,,911.94k,133.3967u
,,911.96k,130.3772u
,,911.98k,129.5756u
,,912k,131.0944u
,,912.02k,131.8823u
,,912.04k,131.8974u
,,912.06k,133.4993u
,,912.08k,137.0003u
,,912.1k,139.3863u
,,912.12k,138.175u
,,912.14k,136.7216u
,,912.16k,136.6422u
,,912.18k,135.9491u
,,912.2k,134.3536u
,,912.22k,132.492u
,,912.24k,130.2982u
,,912.26k,127.9853u
,,912.28k,128.2252u
,,912.3k,130.7627u
,,912.32k,132.8726u
,,912.34k,135.1915u
,,912.36k,137.2432u
,,912.38k,136.7557u
,,912.4k,135.0591u
,,912.42k,134.4462u
,,912.44k,134.2483u
,,912.46k,133.1726u
,,912.48k,131.4882u
,,912.5k,131.0591u
,,912.52k,132.2255u
,,912.54k,133.0176u
,,912.56k,132.7774u
,,912.58k,132.2181u
,,912.6k,132.0917u
,,912.62k,132.7393u
,,912.64k,132.9158u
,,912.66k,132.1324u
,,912.68k,132.1527u
,,912.7k,132.4664u
,,912.72k,131.554u
,,912.74k,130.5869u
,,912.76k,130.8796u
,,912.78k,132.5584u
,,912.8k,134.5192u
,,912.82k,134.6675u
,,912.84k,132.8988u
,,912.86k,131.6827u
,,912.88k,131.8623u
,,912.9k,133.0141u
,,912.92k,134.227u
,,912.94k,133.7572u
,,912.96k,133.2473u
,,912.98k,133.1243u
,,913k,131.3003u
,,913.02k,129.4523u
,,913.04k,129.7182u
,,913.06k,131.3256u
,,913.08k,132.6513u
,,913.1k,132.6534u
,,913.12k,132.0548u
,,913.14k,132.233u
,,913.16k,131.9158u
,,913.18k,130.7253u
,,913.2k,130.7175u
,,913.22k,131.1142u
,,913.24k,130.1117u
,,913.26k,128.9226u
,,913.28k,129.1518u
,,913.3k,130.3786u
,,913.32k,131.8265u
,,913.34k,132.6455u
,,913.36k,132.2397u
,,913.38k,130.7957u
,,913.4k,129.0119u
,,913.42k,128.3577u
,,913.44k,129.0082u
,,913.46k,131.0665u
,,913.48k,133.4681u
,,913.5k,133.6839u
,,913.52k,132.2724u
,,913.54k,130.3185u
,,913.56k,128.3286u
,,913.58k,128.4564u
,,913.6k,130.7827u
,,913.62k,132.3224u
,,913.64k,132.8564u
,,913.66k,133.719u
,,913.68k,133.0229u
,,913.7k,130.4317u
,,913.72k,129.2116u
,,913.74k,130.6242u
,,913.76k,132.6656u
,,913.78k,133.312u
,,913.8k,133.1265u
,,913.82k,132.8435u
,,913.84k,131.6862u
,,913.86k,130.2968u
,,913.88k,129.6295u
,,913.9k,130.6362u
,,913.92k,132.9332u
,,913.94k,132.9213u
,,913.96k,130.9128u
,,913.98k,130.0399u
,,914k,129.1311u
,,914.02k,128.799u
,,914.04k,130.7725u
,,914.06k,133.1611u
,,914.08k,134.655u
,,914.1k,134.636u
,,914.12k,132.9651u
,,914.14k,131.889u
,,914.16k,132.7117u
,,914.18k,133.177u
,,914.2k,131.8777u
,,914.22k,130.0304u
,,914.24k,129.7127u
,,914.26k,131.6689u
,,914.28k,133.7573u
,,914.3k,134.0381u
,,914.32k,133.5832u
,,914.34k,134.1582u
,,914.36k,134.5986u
,,914.38k,134.6333u
,,914.4k,135.3726u
,,914.42k,135.2556u
,,914.44k,133.7274u
,,914.46k,131.9701u
,,914.48k,131.0064u
,,914.5k,131.7335u
,,914.52k,132.707u
,,914.54k,132.2227u
,,914.56k,131.387u
,,914.58k,130.349u
,,914.6k,129.9517u
,,914.62k,131.3492u
,,914.64k,132.575u
,,914.66k,131.8725u
,,914.68k,131.2335u
,,914.7k,131.5212u
,,914.72k,131.1462u
,,914.74k,131.0824u
,,914.76k,131.3456u
,,914.78k,130.9017u
,,914.8k,131.2945u
,,914.82k,131.3855u
,,914.84k,129.3655u
,,914.86k,128.7712u
,,914.88k,130.5101u
,,914.9k,131.3624u
,,914.92k,131.3265u
,,914.94k,131.2566u
,,914.96k,132.2071u
,,914.98k,133.9916u
,,915k,134.0824u
,,915.02k,133.5893u
,,915.04k,134.9979u
,,915.06k,135.609u
,,915.08k,132.605u
,,915.1k,129.0133u
,,915.12k,128.1292u
,,915.14k,128.6152u
,,915.16k,129.1055u
,,915.18k,130.3248u
,,915.2k,131.5757u
,,915.22k,132.6229u
,,915.24k,133.605u
,,915.26k,134.0032u
,,915.28k,135.0579u
,,915.3k,136.5012u
,,915.32k,136.0454u
,,915.34k,133.8938u
,,915.36k,132.0622u
,,915.38k,130.3742u
,,915.4k,129.2367u
,,915.42k,129.9308u
,,915.44k,131.0762u
,,915.46k,131.607u
,,915.48k,131.3415u
,,915.5k,129.702u
,,915.52k,128.4145u
,,915.54k,129.3009u
,,915.56k,130.1978u
,,915.58k,130.2246u
,,915.6k,130.8279u
,,915.62k,130.6385u
,,915.64k,130.2919u
,,915.66k,130.9739u
,,915.68k,131.1357u
,,915.7k,131.0198u
,,915.72k,130.3852u
,,915.74k,128.4284u
,,915.76k,127.6962u
,,915.78k,129.3661u
,,915.8k,130.4933u
,,915.82k,129.6208u
,,915.84k,128.7684u
,,915.86k,129.9993u
,,915.88k,131.8608u
,,915.9k,131.707u
,,915.92k,130.82u
,,915.94k,132.1462u
,,915.96k,134.4752u
,,915.98k,134.1406u
,,916k,131.5316u
,,916.02k,130.1957u
,,916.04k,130.3036u
,,916.06k,130.3301u
,,916.08k,130.8928u
,,916.1k,132.1206u
,,916.12k,132.9487u
,,916.14k,132.7281u
,,916.16k,131.6894u
,,916.18k,131.0288u
,,916.2k,131.9462u
,,916.22k,133.9108u
,,916.24k,135.2584u
,,916.26k,134.9114u
,,916.28k,133.1947u
,,916.3k,132.8696u
,,916.32k,134.6592u
,,916.34k,136.1034u
,,916.36k,135.9568u
,,916.38k,134.7766u
,,916.4k,134.1792u
,,916.42k,134.0353u
,,916.44k,134.0034u
,,916.46k,134.2429u
,,916.48k,133.5014u
,,916.5k,132.214u
,,916.52k,132.3468u
,,916.54k,134.0334u
,,916.56k,135.6284u
,,916.58k,135.7824u
,,916.6k,134.5328u
,,916.62k,134.3787u
,,916.64k,135.6715u
,,916.66k,137.2461u
,,916.68k,139.4311u
,,916.7k,139.3219u
,,916.72k,136.8098u
,,916.74k,135.0051u
,,916.76k,134.3102u
,,916.78k,135.2685u
,,916.8k,136.2549u
,,916.82k,135.8588u
,,916.84k,135.7255u
,,916.86k,135.6075u
,,916.88k,134.9362u
,,916.9k,134.2986u
,,916.92k,134.6346u
,,916.94k,135.3949u
,,916.96k,134.7236u
,,916.98k,133.0944u
,,917k,133.3465u
,,917.02k,135.662u
,,917.04k,136.6115u
,,917.06k,135.9584u
,,917.08k,135.4191u
,,917.1k,135.3816u
,,917.12k,135.7065u
,,917.14k,134.4137u
,,917.16k,131.9879u
,,917.18k,130.9243u
,,917.2k,130.4983u
,,917.22k,131.5419u
,,917.24k,133.5591u
,,917.26k,133.4644u
,,917.28k,133.0635u
,,917.3k,133.6389u
,,917.32k,133.374u
,,917.34k,132.4676u
,,917.36k,132.8443u
,,917.38k,134.3763u
,,917.4k,134.5371u
,,917.42k,134.4597u
,,917.44k,135.8849u
,,917.46k,135.8644u
,,917.48k,133.3138u
,,917.5k,130.6827u
,,917.52k,131.0924u
,,917.54k,135.3781u
,,917.56k,138.4146u
,,917.58k,137.0846u
,,917.6k,134.8901u
,,917.62k,134.4911u
,,917.64k,135.7045u
,,917.66k,137.4895u
,,917.68k,138.1664u
,,917.7k,137.6954u
,,917.72k,137.2268u
,,917.74k,136.6067u
,,917.76k,136.3893u
,,917.78k,136.9918u
,,917.8k,137.844u
,,917.82k,138.4227u
,,917.84k,139.2189u
,,917.86k,140.137u
,,917.88k,140.1641u
,,917.9k,140.0851u
,,917.92k,140.172u
,,917.94k,140.0053u
,,917.96k,139.8463u
,,917.98k,138.0995u
,,918k,134.768u
,,918.02k,134.6068u
,,918.04k,137.938u
,,918.06k,139.5488u
,,918.08k,139.0252u
,,918.1k,139.2316u
,,918.12k,140.6261u
,,918.14k,141.7596u
,,918.16k,140.949u
,,918.18k,139.2319u
,,918.2k,138.5301u
,,918.22k,136.4611u
,,918.24k,133.0756u
,,918.26k,132.9743u
,,918.28k,135.9877u
,,918.3k,137.5905u
,,918.32k,137.4057u
,,918.34k,138.2149u
,,918.36k,138.7222u
,,918.38k,137.932u
,,918.4k,137.8016u
,,918.42k,138.4446u
,,918.44k,137.4714u
,,918.46k,134.9483u
,,918.48k,134.7728u
,,918.5k,136.1836u
,,918.52k,137.0688u
,,918.54k,137.6493u
,,918.56k,137.7215u
,,918.58k,137.7386u
,,918.6k,137.3987u
,,918.62k,138.117u
,,918.64k,140.2901u
,,918.66k,140.5077u
,,918.68k,138.108u
,,918.7k,136.562u
,,918.72k,137.0694u
,,918.74k,137.1806u
,,918.76k,136.9105u
,,918.78k,138.5685u
,,918.8k,141.045u
,,918.82k,142.2043u
,,918.84k,142.8403u
,,918.86k,143.5523u
,,918.88k,143.8749u
,,918.9k,143.1922u
,,918.92k,142.2466u
,,918.94k,141.8065u
,,918.96k,139.7973u
,,918.98k,137.2963u
,,919k,137.9289u
,,919.02k,140.1124u
,,919.04k,141.4651u
,,919.06k,142.4284u
,,919.08k,141.8057u
,,919.1k,138.7638u
,,919.12k,136.6355u
,,919.14k,138.3378u
,,919.16k,141.4403u
,,919.18k,141.7818u
,,919.2k,140.1997u
,,919.22k,140.4788u
,,919.24k,142.0275u
,,919.26k,142.1256u
,,919.28k,140.7992u
,,919.3k,140.1428u
,,919.32k,141.0739u
,,919.34k,141.7762u
,,919.36k,141.4451u
,,919.38k,140.7765u
,,919.4k,139.8189u
,,919.42k,139.4246u
,,919.44k,140.4855u
,,919.46k,142.724u
,,919.48k,144.8964u
,,919.5k,144.4262u
,,919.52k,141.8625u
,,919.54k,139.7288u
,,919.56k,137.3275u
,,919.58k,136.4307u
,,919.6k,140.2867u
,,919.62k,145.3414u
,,919.64k,147.6423u
,,919.66k,149.6416u
,,919.68k,150.2626u
,,919.7k,147.7107u
,,919.72k,147.0128u
,,919.74k,146.9929u
,,919.76k,143.7695u
,,919.78k,141.9941u
,,919.8k,143.8821u
,,919.82k,146.7368u
,,919.84k,149.4613u
,,919.86k,150.2804u
,,919.88k,148.6914u
,,919.9k,146.9419u
,,919.92k,145.6883u
,,919.94k,144.7295u
,,919.96k,144.3538u
,,919.98k,143.5674u
,,920k,142.6773u
,,920.02k,144.0945u
,,920.04k,146.691u
,,920.06k,146.7955u
,,920.08k,145.8134u
,,920.1k,147.6525u
,,920.12k,150.472u
,,920.14k,150.8317u
,,920.16k,150.0701u
,,920.18k,149.2107u
,,920.2k,148.1509u
,,920.22k,148.9516u
,,920.24k,150.2189u
,,920.26k,149.1427u
,,920.28k,146.8995u
,,920.3k,145.6863u
,,920.32k,146.8729u
,,920.34k,147.737u
,,920.36k,146.5109u
,,920.38k,146.5807u
,,920.4k,147.7653u
,,920.42k,147.6174u
,,920.44k,146.1487u
,,920.46k,144.8941u
,,920.48k,146.0152u
,,920.5k,148.5549u
,,920.52k,150.0133u
,,920.54k,149.7928u
,,920.56k,149.4068u
,,920.58k,150.1955u
,,920.6k,151.4081u
,,920.62k,152.0945u
,,920.64k,153.0469u
,,920.66k,154.4047u
,,920.68k,154.0086u
,,920.7k,151.607u
,,920.72k,149.0347u
,,920.74k,147.8325u
,,920.76k,148.2322u
,,920.78k,149.3858u
,,920.8k,149.2026u
,,920.82k,147.0071u
,,920.84k,146.4616u
,,920.86k,148.4337u
,,920.88k,148.4598u
,,920.9k,146.4728u
,,920.92k,147.1127u
,,920.94k,149.5422u
,,920.96k,150.6908u
,,920.98k,151.1547u
,,921k,151.14u
,,921.02k,151.0042u
,,921.04k,152.0945u
,,921.06k,153.756u
,,921.08k,154.6779u
,,921.1k,154.4298u
,,921.12k,153.0034u
,,921.14k,151.7289u
,,921.16k,152.3405u
,,921.18k,153.5792u
,,921.2k,153.5431u
,,921.22k,152.6798u
,,921.24k,152.1119u
,,921.26k,153.6222u
,,921.28k,155.8779u
,,921.3k,155.7793u
,,921.32k,154.8361u
,,921.34k,155.254u
,,921.36k,155.9671u
