"Frequency, Hz - Peaks",Magnitude (V) - Peaks,"Frequency, Hz - Signal",Magnitude (V) - Signal
,,901.6k,1.553256u
,,901.62k,1.637903u
,,901.64k,2.32637u
,,901.66k,1.91973u
,,901.68k,1.477753u
,,901.7k,4.444824u
,,901.72k,5.308196u
,,901.74k,6.892548u
,,901.76k,9.56864u
,,901.78k,9.371289u
,,901.8k,6.701416u
,,901.82k,5.692172u
,,901.84k,5.806839u
,,901.86k,4.93979u
,,901.88k,3.806412u
,,901.9k,4.031517u
,,901.92k,5.168365u
,,901.94k,5.096609u
,,901.96k,4.169558u
,,901.98k,3.711612u
,,902k,3.566277u
,,902.02k,3.458632u
,,902.04k,3.007898u
,,902.06k,4.415522u
,,902.08k,4.968009u
,,902.1k,4.343883u
,,902.12k,3.380239u
,,902.14k,1.641953u
,,902.16k,2.715996u
,,902.18k,3.216901u
,,902.2k,2.04313u
,,902.22k,335.3899n
,,902.24k,1.784189u
,,902.26k,2.646044u
,,902.28k,3.171775u
,,902.3k,3.195784u
,,902.32k,4.523771u
,,902.34k,4.721842u
,,902.36k,3.757549u
,,902.38k,4.088958u
,,902.4k,5.420883u
,,902.42k,5.987766u
,,902.44k,6.700129u
,,902.46k,6.81931u
,,902.48k,6.13414u
,,902.5k,5.844046u
,,902.52k,3.862263u
,,902.54k,1.432291u
,,902.56k,2.699875u
,,902.58k,4.899732u
,,902.6k,4.01995u
,,902.62k,3.134532u
,,902.64k,2.680942u
,,902.66k,2.149132u
,,902.68k,3.120728u
,,902.7k,4.989574u
,,902.72k,5.458855u
,,902.74k,4.554497u
,,902.76k,4.749218u
,,902.78k,5.683981u
,,902.8k,5.019668u
,,902.82k,4.053038u
,,902.84k,3.696353u
,,902.86k,2.128223u
,,902.88k,900.5438n
,,902.9k,4.465061u
,,902.92k,5.647643u
,,902.94k,3.697855u
,,902.96k,2.996941u
,,902.98k,4.928931u
,,903k,6.734745u
,,903.02k,6.147294u
,,903.04k,3.763098u
,,903.06k,1.731189u
,,903.08k,612.418n
,,903.1k,3.233839u
,,903.12k,4.827197u
,,903.14k,5.192237u
,,903.16k,4.869217u
,,903.18k,3.165708u
,,903.2k,1.328401u
,,903.22k,1.344175u
,,903.24k,1.874313u
,,903.26k,2.903615u
,,903.28k,3.801129u
,,903.3k,5.174457u
,,903.32k,6.026361u
,,903.34k,5.141139u
,,903.36k,3.667479u
,,903.38k,4.986357u
,,903.4k,5.617025u
,,903.42k,4.494455u
,,903.44k,4.037014u
,,903.46k,2.357922u
,,903.48k,3.905983u
,,903.5k,5.132977u
,,903.52k,3.987928u
,,903.54k,2.925454u
,,903.56k,2.197378u
,,903.58k,619.3772n
,,903.6k,644.7924n
,,903.62k,1.832615u
,,903.64k,3.900962u
,,903.66k,4.831526u
,,903.68k,4.996407u
,,903.7k,4.537813u
,,903.72k,6.581107u
,,903.74k,9.049075u
,,903.76k,8.741419u
,,903.78k,8.156486u
,,903.8k,7.395578u
,,903.82k,4.911043u
,,903.84k,3.765822u
,,903.86k,4.872953u
,,903.88k,5.091812u
,,903.9k,2.862928u
,,903.92k,3.761336u
,,903.94k,4.527979u
,,903.96k,3.121438u
,,903.98k,2.203478u
,,904k,1.153524u
,,904.02k,493.201n
,,904.04k,1.183807u
,,904.06k,1.669727u
,,904.08k,3.748424u
,,904.1k,6.173395u
,,904.12k,5.704297u
,,904.14k,4.421738u
,,904.16k,5.020047u
,,904.18k,5.031836u
,,904.2k,4.552193u
,,904.22k,4.334445u
,,904.24k,2.616182u
,,904.26k,1.373528u
,,904.28k,1.148645u
,,904.3k,1.29331u
,,904.32k,2.236034u
,,904.34k,2.352044u
,,904.36k,2.14418u
,,904.38k,2.442082u
,,904.4k,3.757356u
,,904.42k,3.343798u
,,904.44k,2.668728u
,,904.46k,5.255026u
,,904.48k,6.498278u
,,904.5k,4.63303u
,,904.52k,2.959507u
,,904.54k,2.573407u
,,904.56k,3.345299u
,,904.58k,5.020333u
,,904.6k,5.930255u
,,904.62k,6.041547u
,,904.64k,6.833654u
,,904.66k,7.548116u
,,904.68k,7.500273u
,,904.7k,7.499389u
,,904.72k,6.934047u
,,904.74k,5.639935u
,,904.76k,4.977361u
,,904.78k,4.594037u
,,904.8k,3.696315u
,,904.82k,3.620867u
,,904.84k,5.234823u
,,904.86k,6.58419u
,,904.88k,6.963162u
,,904.9k,6.526685u
,,904.92k,6.207743u
,,904.94k,6.769273u
,,904.96k,6.643893u
,,904.98k,5.637189u
,,905k,5.378089u
,,905.02k,4.40788u
,,905.04k,3.142452u
,,905.06k,3.278951u
,,905.08k,3.494941u
,,905.1k,3.337776u
,,905.12k,3.121474u
,,905.14k,3.593669u
,,905.16k,4.346942u
,,905.18k,4.75524u
,,905.2k,5.896933u
,,905.22k,6.34011u
,,905.24k,5.927509u
,,905.26k,5.336012u
,,905.28k,4.063172u
,,905.3k,4.420193u
,,905.32k,3.477283u
,,905.34k,2.301783u
,,905.36k,3.293555u
,,905.38k,4.088216u
,,905.4k,4.184553u
,,905.42k,5.027597u
,,905.44k,6.119194u
,,905.46k,5.472438u
,,905.48k,4.578847u
,,905.5k,3.687325u
,,905.52k,3.401666u
,,905.54k,4.226893u
,,905.56k,5.957867u
,,905.58k,7.926084u
,,905.6k,7.948827u
,,905.62k,6.797101u
,,905.64k,6.91698u
,,905.66k,7.079856u
,,905.68k,7.133114u
,,905.7k,7.109469u
,,905.72k,5.99912u
,,905.74k,4.454281u
,,905.76k,4.445947u
,,905.78k,4.99884u
,,905.8k,4.409003u
,,905.82k,3.652519u
,,905.84k,3.479088u
,,905.86k,3.142937u
,,905.88k,2.043856u
,,905.9k,794.0563n
,,905.92k,681.1239n
,,905.94k,1.171795u
,,905.96k,621.9877n
,,905.98k,549.5547n
,,906k,1.669498u
,,906.02k,2.403275u
,,906.04k,1.900257u
,,906.06k,867.2109n
,,906.08k,909.2006n
,,906.1k,1.28228u
,,906.12k,768.1948n
,,906.14k,2.033574u
,,906.16k,5.374416u
,,906.18k,5.55453u
,,906.2k,5.54055u
,,906.22k,6.876111u
,,906.24k,7.005693u
,,906.26k,7.111449u
,,906.28k,6.068591u
,,906.3k,4.375367u
,,906.32k,5.195038u
,,906.34k,4.852667u
,,906.36k,3.44784u
,,906.38k,2.121432u
,,906.4k,2.02891u
,,906.42k,3.672923u
,,906.44k,3.316816u
,,906.46k,375.862n
,,906.48k,2.615331u
,,906.5k,2.764437u
,,906.52k,3.251123u
,,906.54k,2.772274u
,,906.56k,193.5416n
,,906.58k,1.840157u
,,906.6k,1.325668u
,,906.62k,1.665132u
,,906.64k,3.982612u
,,906.66k,4.858175u
,,906.68k,4.437739u
,,906.7k,3.179667u
,,906.72k,2.202658u
,,906.74k,2.49924u
,,906.76k,3.242404u
,,906.78k,4.787671u
,,906.8k,6.89853u
,,906.82k,6.78209u
,,906.84k,3.753452u
,,906.86k,1.608665u
,,906.88k,399.2929n
,,906.9k,526.0337n
,,906.92k,676.1797n
,,906.94k,2.527802u
,,906.96k,4.840291u
,,906.98k,5.409244u
,,907k,5.483527u
,,907.02k,4.435003u
,,907.04k,3.300642u
,,907.06k,3.349349u
,,907.08k,3.636183u
,,907.1k,4.194797u
,,907.12k,5.894069u
,,907.14k,7.414474u
,,907.16k,7.351u
,,907.18k,6.829343u
,,907.2k,7.23957u
,,907.22k,7.380831u
,,907.24k,7.691217u
,,907.26k,7.647549u
,,907.28k,6.321527u
,,907.3k,4.667046u
,,907.32k,3.465914u
,,907.34k,3.744965u
,,907.36k,4.711912u
,,907.38k,4.149185u
,,907.4k,3.417557u
,,907.42k,3.715728u
,,907.44k,3.917533u
,,907.46k,3.573851u
,,907.48k,4.180414u
,,907.5k,5.175995u
,,907.52k,4.951986u
,,907.54k,3.832844u
,,907.56k,3.314241u
,,907.58k,4.139109u
,,907.6k,5.566109u
,,907.62k,6.470237u
,,907.64k,6.424554u
,,907.66k,4.933237u
,,907.68k,3.019014u
,,907.7k,1.587326u
,,907.72k,1.924861u
,,907.74k,1.701745u
,,907.76k,327.5196n
,,907.78k,732.2345n
,,907.8k,1.253991u
,,907.82k,2.193434u
,,907.84k,2.422325u
,,907.86k,1.755098u
,,907.88k,2.413125u
,,907.9k,3.950169u
,,907.92k,2.855482u
,,907.94k,2.540855u
,,907.96k,3.25232u
,,907.98k,2.564308u
,,908k,3.151871u
,,908.02k,4.537175u
,,908.04k,4.844022u
,,908.06k,4.219362u
,,908.08k,3.697123u
,,908.1k,3.7415u
,,908.12k,4.142863u
,,908.14k,4.084616u
,,908.16k,4.974951u
,,908.18k,4.665639u
,,908.2k,3.853912u
,,908.22k,4.494102u
,,908.24k,7.031937u
,,908.26k,8.531288u
,,908.28k,6.995091u
,,908.3k,5.258815u
,,908.32k,4.7702u
,,908.34k,5.188492u
,,908.36k,4.263052u
,,908.38k,2.447035u
,,908.4k,1.476508u
,,908.42k,1.817518u
,,908.44k,3.811796u
,,908.46k,4.510111u
,,908.48k,4.967146u
,,908.5k,6.47437u
,,908.52k,6.135246u
,,908.54k,5.219715u
,,908.56k,4.234477u
,,908.58k,2.314616u
,,908.6k,2.545997u
,,908.62k,5.067222u
,,908.64k,8.514248u
,,908.66k,9.065029u
,,908.68k,5.269718u
,,908.7k,1.73826u
,,908.72k,1.851236u
,,908.74k,2.965278u
,,908.76k,4.925033u
,,908.78k,5.947091u
,,908.8k,5.693256u
,,908.82k,4.779142u
,,908.84k,1.56197u
,,908.86k,3.223618u
,,908.88k,4.706716u
,,908.9k,3.792046u
,,908.92k,2.742615u
,,908.94k,5.095498u
,,908.96k,5.815781u
,,908.98k,5.900519u
,,909k,6.189682u
,,909.02k,5.997993u
,,909.04k,5.668343u
,,909.06k,5.499153u
,,909.08k,5.562777u
,,909.1k,5.603245u
,,909.12k,5.17082u
,,909.14k,4.680459u
,,909.16k,4.192318u
,,909.18k,3.493232u
,,909.2k,2.574659u
,,909.22k,2.345108u
,,909.24k,4.1539u
,,909.26k,3.986757u
,,909.28k,2.624393u
,,909.3k,2.177652u
,,909.32k,2.275422u
,,909.34k,2.058225u
,,909.36k,1.524297u
,,909.38k,3.094775u
,,909.4k,4.788136u
,,909.42k,4.098118u
,,909.44k,2.347074u
,,909.46k,3.510245u
,,909.48k,5.926881u
,,909.5k,6.833841u
,,909.52k,4.653431u
,,909.54k,3.463956u
,,909.56k,3.667892u
,,909.58k,2.195207u
,,909.6k,2.20853u
,,909.62k,3.503401u
,,909.64k,2.912527u
,,909.66k,3.817396u
,,909.68k,5.719711u
,,909.7k,5.91277u
,,909.72k,5.016709u
,,909.74k,3.508868u
,,909.76k,3.969505u
,,909.78k,5.092367u
,,909.8k,5.1811u
,,909.82k,4.463787u
,,909.84k,3.147696u
,,909.86k,1.754289u
,,909.88k,2.487955u
,,909.9k,2.728445u
,,909.92k,3.220788u
,,909.94k,2.465408u
,,909.96k,2.105149u
,,909.98k,2.622999u
,,910k,1.928945u
,,910.02k,380.6669n
,,910.04k,618.3662n
,,910.06k,2.061663u
,,910.08k,2.148481u
,,910.1k,1.497089u
,,910.12k,2.010293u
,,910.14k,1.679826u
,,910.16k,2.058944u
,,910.18k,3.784841u
,,910.2k,3.866427u
,,910.22k,4.126816u
,,910.24k,2.486394u
,,910.26k,2.551784u
,,910.28k,3.91503u
,,910.3k,3.82064u
,,910.32k,3.484067u
,,910.34k,2.756919u
,,910.36k,3.68691u
,,910.38k,5.67383u
,,910.4k,4.882714u
,,910.42k,2.407629u
,,910.44k,1.457448u
,,910.46k,2.495327u
,,910.48k,2.729167u
,,910.5k,3.104483u
,,910.52k,3.547455u
,,910.54k,2.858795u
,,910.56k,1.820317u
,,910.58k,2.072003u
,,910.6k,2.522632u
,,910.62k,1.725575u
,,910.64k,650.1957n
,,910.66k,2.089422u
,,910.68k,5.775752u
,,910.7k,8.578571u
,,910.72k,7.318232u
,,910.74k,4.304411u
,,910.76k,3.715019u
,,910.78k,3.336079u
,,910.8k,2.032203u
,,910.82k,2.753933u
,,910.84k,3.508853u
,,910.86k,3.98983u
,,910.88k,4.935766u
,,910.9k,6.379564u
,,910.92k,5.808048u
,,910.94k,3.38652u
,,910.96k,3.111769u
,,910.98k,3.730412u
,,911k,2.821754u
,,911.02k,1.816529u
,,911.04k,1.824851u
,,911.06k,190.017n
,,911.08k,2.377297u
,,911.1k,2.551086u
,,911.12k,2.035253u
,,911.14k,3.63773u
,,911.16k,3.964607u
,,911.18k,4.006464u
,,911.2k,3.588839u
,,911.22k,1.879966u
,,911.24k,1.500725u
,,911.26k,4.709524u
,,911.28k,7.28468u
,,911.3k,5.371445u
,,911.32k,2.856111u
,,911.34k,2.369878u
,,911.36k,2.083762u
,,911.38k,1.656397u
,,911.4k,1.221262u
,,911.42k,907.0841n
,,911.44k,2.843565u
,,911.46k,4.902863u
,,911.48k,5.189125u
,,911.5k,5.529587u
,,911.52k,4.983273u
,,911.54k,3.985452u
,,911.56k,2.648191u
,,911.58k,3.332755u
,,911.6k,5.648017u
,,911.62k,6.44888u
,,911.64k,5.560574u
,,911.66k,4.408833u
,,911.68k,3.233597u
,,911.7k,1.729341u
,,911.72k,818.6514n
,,911.74k,1.631493u
,,911.76k,2.471276u
,,911.78k,1.1785u
,,911.8k,2.078782u
,,911.82k,3.301071u
,,911.84k,3.904003u
,,911.86k,3.106875u
,,911.88k,1.961308u
,,911.9k,3.484028u
,,911.92k,5.29648u
,,911.94k,5.332223u
,,911.96k,3.677301u
,,911.98k,1.568239u
,,912k,1.661158u
,,912.02k,2.019006u
,,912.04k,1.220082u
,,912.06k,671.8326n
,,912.08k,1.906834u
,,912.1k,4.092324u
,,912.12k,5.067858u
,,912.14k,3.277366u
,,912.16k,1.478985u
,,912.18k,2.211563u
,,912.2k,2.220937u
,,912.22k,1.19957u
,,912.24k,857.8658n
,,912.26k,835.7599n
,,912.28k,3.25429u
,,912.3k,4.275835u
,,912.32k,4.42155u
,,912.34k,3.497343u
,,912.36k,1.826837u
,,912.38k,1.577191u
,,912.4k,2.2908u
,,912.42k,2.790004u
,,912.44k,3.055321u
,,912.46k,3.296054u
,,912.48k,3.255814u
,,912.5k,2.512479u
,,912.52k,1.458982u
,,912.54k,3.21937u
,,912.56k,2.864284u
,,912.58k,2.702243u
,,912.6k,3.460969u
,,912.62k,2.760522u
,,912.64k,4.26573u
,,912.66k,5.170259u
,,912.68k,4.159777u
,,912.7k,2.74659u
,,912.72k,3.387386u
,,912.74k,6.874817u
,,912.76k,8.912822u
,,912.78k,7.696156u
,,912.8k,5.977423u
,,912.82k,3.972722u
,,912.84k,4.405941u
,,912.86k,6.548585u
,,912.88k,6.338269u
,,912.9k,4.449978u
,,912.92k,1.963459u
,,912.94k,2.461844u
,,912.96k,3.536304u
,,912.98k,2.642262u
,,913k,2.703914u
,,913.02k,4.301192u
,,913.04k,4.212657u
,,913.06k,2.880558u
,,913.08k,1.550567u
,,913.1k,577.2556n
,,913.12k,2.165305u
,,913.14k,4.276265u
,,913.16k,2.901371u
,,913.18k,1.3275u
,,913.2k,4.383634u
,,913.22k,6.880779u
,,913.24k,7.321841u
,,913.26k,6.203974u
,,913.28k,3.078848u
,,913.3k,1.647594u
,,913.32k,2.565578u
,,913.34k,441.2555n
,,913.36k,3.849194u
,,913.38k,4.112813u
,,913.4k,2.603677u
,,913.42k,1.09404u
,,913.44k,457.5706n
,,913.46k,345.0809n
,,913.48k,1.164689u
,,913.5k,321.4402n
,,913.52k,1.639763u
,,913.54k,3.726116u
,,913.56k,4.666392u
,,913.58k,4.435411u
,,913.6k,5.629023u
,,913.62k,5.745185u
,,913.64k,3.893434u
,,913.66k,4.417361u
,,913.68k,5.593988u
,,913.7k,4.941416u
,,913.72k,4.563708u
,,913.74k,4.383679u
,,913.76k,4.451497u
,,913.78k,5.260961u
,,913.8k,4.561192u
,,913.82k,4.228112u
,,913.84k,4.193168u
,,913.86k,4.114u
,,913.88k,3.605607u
,,913.9k,3.409663u
,,913.92k,4.645781u
,,913.94k,5.101483u
,,913.96k,5.815463u
,,913.98k,4.635496u
,,914k,2.990962u
,,914.02k,5.304797u
,,914.04k,5.873724u
,,914.06k,4.41943u
,,914.08k,3.965036u
,,914.1k,3.439815u
,,914.12k,2.216979u
,,914.14k,2.210103u
,,914.16k,2.73936u
,,914.18k,2.040417u
,,914.2k,108.3899n
,,914.22k,1.612281u
,,914.24k,1.350751u
,,914.26k,2.145927u
,,914.28k,4.686138u
,,914.3k,5.160845u
,,914.32k,5.788966u
,,914.34k,5.828229u
,,914.36k,4.323599u
,,914.38k,3.646672u
,,914.4k,3.036615u
,,914.42k,1.400251u
,,914.44k,922.7146n
,,914.46k,2.62352u
,,914.48k,3.025921u
,,914.5k,1.188187u
,,914.52k,2.362329u
,,914.54k,3.37837u
,,914.56k,2.493047u
,,914.58k,2.756209u
,,914.6k,4.039311u
,,914.62k,5.823408u
,,914.64k,7.089816u
,,914.66k,6.403403u
,,914.68k,5.275487u
,,914.7k,4.629266u
,,914.72k,4.717927u
,,914.74k,4.888225u
,,914.76k,3.786031u
,,914.78k,3.475122u
,,914.8k,3.485977u
,,914.82k,2.994546u
,,914.84k,2.190799u
,,914.86k,1.13629u
,,914.88k,566.0337n
,,914.9k,1.744662u
,,914.92k,76.14229n
,,914.94k,2.034725u
,,914.96k,1.103339u
,,914.98k,1.148279u
,,915k,2.331375u
,,915.02k,4.65388u
,,915.04k,5.198014u
,,915.06k,5.657494u
,,915.08k,4.276756u
,,915.1k,1.298335u
,,915.12k,1.248613u
,,915.14k,1.097579u
,,915.16k,167.1594n
,,915.18k,972.0012n
,,915.2k,2.583301u
,,915.22k,2.260574u
,,915.24k,2.011618u
,,915.26k,3.377206u
,,915.28k,1.467129u
,,915.3k,1.725073u
,,915.32k,1.448651u
,,915.34k,1.173496u
,,915.36k,1.115571u
,,915.38k,436.5777n
,,915.4k,452.6875n
,,915.42k,742.9715n
,,915.44k,3.051575u
,,915.46k,4.754758u
,,915.48k,3.745787u
,,915.5k,2.00262u
,,915.52k,1.066737u
,,915.54k,1.160406u
,,915.56k,653.6862n
,,915.58k,1.021348u
,,915.6k,2.180333u
,,915.62k,2.475963u
,,915.64k,3.064111u
,,915.66k,2.609923u
,,915.68k,2.140533u
,,915.7k,2.829577u
,,915.72k,1.94124u
,,915.74k,6.35693u
,,915.76k,5.459361u
,,915.78k,1.803407u
,,915.8k,2.11295u
,,915.82k,2.153834u
,,915.84k,1.523715u
,,915.86k,1.391393u
,,915.88k,1.094751u
,,915.9k,2.887774u
,,915.92k,4.368399u
,,915.94k,4.441064u
,,915.96k,3.765646u
,,915.98k,4.233626u
,,916k,5.31537u
,,916.02k,4.924569u
,,916.04k,3.642703u
,,916.06k,3.938759u
,,916.08k,3.087423u
,,916.1k,733.7082n
,,916.12k,229.2097n
,,916.14k,394.5625n
,,916.16k,1.234807u
,,916.18k,2.770172u
,,916.2k,4.818519u
,,916.22k,5.223856u
,,916.24k,5.918766u
,,916.26k,6.149405u
,,916.28k,4.618361u
,,916.3k,4.070823u
,,916.32k,3.2934u
,,916.34k,1.854893u
,,916.36k,1.96595u
,,916.38k,3.823727u
,,916.4k,4.215523u
,,916.42k,3.007789u
,,916.44k,1.100614u
,,916.46k,2.332264u
,,916.48k,3.675698u
,,916.5k,4.525466u
,,916.52k,4.990315u
,,916.54k,4.768405u
,,916.56k,4.007441u
,,916.58k,3.899729u
,,916.6k,3.566142u
,,916.62k,1.575363u
,,916.64k,3.577349u
,,916.66k,4.032049u
,,916.68k,2.197412u
,,916.7k,591.0335n
,,916.72k,812.0164n
,,916.74k,1.218528u
,,916.76k,1.357254u
,,916.78k,1.643683u
,,916.8k,2.066842u
,,916.82k,3.076797u
,,916.84k,2.905723u
,,916.86k,840.2093n
,,916.88k,1.524485u
,,916.9k,3.633112u
,,916.92k,3.94324u
,,916.94k,4.461823u
,,916.96k,5.990111u
,,916.98k,6.236121u
,,917k,6.778315u
,,917.02k,7.934203u
,,917.04k,5.229843u
,,917.06k,2.21304u
,,917.08k,3.387067u
,,917.1k,4.195981u
,,917.12k,3.048615u
,,917.14k,2.462337u
,,917.16k,1.03588u
,,917.18k,1.221674u
,,917.2k,2.704811u
,,917.22k,4.760999u
,,917.24k,5.676145u
,,917.26k,4.678901u
,,917.28k,3.705918u
,,917.3k,2.918763u
,,917.32k,2.558228u
,,917.34k,2.520809u
,,917.36k,2.915437u
,,917.38k,4.288834u
,,917.4k,5.299726u
,,917.42k,4.512146u
,,917.44k,3.038146u
,,917.46k,1.924002u
,,917.48k,277.3797n
,,917.5k,1.990884u
,,917.52k,1.545183u
,,917.54k,203.7262n
,,917.56k,583.2792n
,,917.58k,1.384185u
,,917.6k,1.144833u
,,917.62k,2.143987u
,,917.64k,2.288276u
,,917.66k,1.725666u
,,917.68k,923.5598n
,,917.7k,640.6295n
,,917.72k,1.279329u
,,917.74k,2.985718u
,,917.76k,1.615223u
,,917.78k,860.8008n
,,917.8k,3.539887u
,,917.82k,5.292837u
,,917.84k,5.078943u
,,917.86k,4.908475u
,,917.88k,5.082379u
,,917.9k,4.885714u
,,917.92k,5.248711u
,,917.94k,6.350397u
,,917.96k,5.639639u
,,917.98k,4.090584u
,,918k,2.797789u
,,918.02k,2.289111u
,,918.04k,4.282196u
,,918.06k,4.752484u
,,918.08k,2.674236u
,,918.1k,1.099171u
,,918.12k,1.576558u
,,918.14k,3.731022u
,,918.16k,4.78399u
,,918.18k,5.400435u
,,918.2k,4.782106u
,,918.22k,2.382288u
,,918.24k,3.399308u
,,918.26k,5.821221u
,,918.28k,5.577985u
,,918.3k,2.393461u
,,918.32k,931.193n
,,918.34k,1.364955u
,,918.36k,3.620919u
,,918.38k,4.432818u
,,918.4k,3.953612u
,,918.42k,2.664024u
,,918.44k,1.117489u
,,918.46k,1.639618u
,,918.48k,2.137768u
,,918.5k,2.388178u
,,918.52k,2.048705u
,,918.54k,1.613671u
,,918.56k,1.643929u
,,918.58k,1.372984u
,,918.6k,3.125494u
,,918.62k,2.758671u
,,918.64k,2.008469u
,,918.66k,2.66921u
,,918.68k,2.606847u
,,918.7k,2.73548u
,,918.72k,2.869507u
,,918.74k,3.266348u
,,918.76k,3.207682u
,,918.78k,2.713408u
,,918.8k,1.253639u
,,918.82k,2.259916u
,,918.84k,3.770884u
,,918.86k,2.110308u
,,918.88k,1.506748u
,,918.9k,2.066473u
,,918.92k,1.077325u
,,918.94k,1.935348u
,,918.96k,3.170361u
,,918.98k,1.782702u
,,919k,1.023095u
,,919.02k,1.516638u
,,919.04k,1.2091u
,,919.06k,1.262269u
,,919.08k,1.61803u
,,919.1k,2.460156u
,,919.12k,4.252061u
,,919.14k,5.907369u
,,919.16k,5.222626u
,,919.18k,4.605287u
,,919.2k,3.261151u
,,919.22k,2.078703u
,,919.24k,3.190369u
,,919.26k,3.491374u
,,919.28k,2.886872u
,,919.3k,2.74662u
,,919.32k,915.164n
,,919.34k,1.934814u
,,919.36k,860.3012n
,,919.38k,2.70232u
,,919.4k,3.612077u
,,919.42k,3.741073u
,,919.44k,2.175329u
,,919.46k,1.619374u
,,919.48k,759.3706n
,,919.5k,1.696284u
,,919.52k,3.605051u
,,919.54k,4.389502u
,,919.56k,3.949521u
,,919.58k,2.458279u
,,919.6k,1.701348u
,,919.62k,2.354623u
,,919.64k,2.525464u
,,919.66k,3.115755u
,,919.68k,3.133816u
,,919.7k,4.188451u
,,919.72k,7.935374u
,,919.74k,7.083633u
,,919.76k,3.448255u
,,919.78k,3.406069u
,,919.8k,3.709472u
,,919.82k,1.281367u
,,919.84k,1.788916u
,,919.86k,3.03011u
,,919.88k,2.598847u
,,919.9k,386.4784n
,,919.92k,1.271269u
,,919.94k,1.001348u
,,919.96k,1.133768u
,,919.98k,2.040895u
,,920k,2.748647u
,,920.02k,1.850539u
,,920.04k,446.695n
,,920.06k,2.297434u
,,920.08k,2.46475u
,,920.1k,3.256476u
,,920.12k,3.306554u
,,920.14k,1.508538u
,,920.16k,684.3555n
,,920.18k,1.200989u
,,920.2k,904.7339n
,,920.22k,1.07773u
,,920.24k,2.67229u
,,920.26k,4.340042u
,,920.28k,3.404236u
,,920.3k,2.421247u
,,920.32k,2.610496u
,,920.34k,913.463n
,,920.36k,3.419303u
,,920.38k,3.083538u
,,920.4k,1.55302u
,,920.42k,1.320076u
,,920.44k,2.14223u
,,920.46k,1.174521u
,,920.48k,2.518827u
,,920.5k,1.325675u
,,920.52k,1.02062u
,,920.54k,2.048418u
,,920.56k,2.767109u
,,920.58k,3.116441u
,,920.6k,2.656602u
,,920.62k,3.246555u
,,920.64k,2.832775u
,,920.66k,2.741634u
,,920.68k,1.670913u
,,920.7k,3.06347u
,,920.72k,853.5668n
,,920.74k,2.994434u
,,920.76k,5.1299u
,,920.78k,5.874922u
,,920.8k,5.221885u
,,920.82k,3.63u
,,920.84k,2.975908u
,,920.86k,3.663u
,,920.88k,3.160502u
,,920.9k,1.64327u
,,920.92k,3.590268u
,,920.94k,4.41522u
,,920.96k,4.116441u
,,920.98k,3.479375u
,,921k,2.832081u
,,921.02k,2.14753u
,,921.04k,415.3956n
,,921.06k,391.7219n
,,921.08k,1.744576u
,,921.1k,2.570114u
,,921.12k,1.792152u
,,921.14k,1.057834u
,,921.16k,378.5087n
,,921.18k,3.717089u
,,921.2k,7.254018u
,,921.22k,8.390809u
,,921.24k,7.402838u
,,921.26k,5.013618u
,,921.28k,3.142987u
,,921.3k,2.959499u
,,921.32k,3.369008u
,,921.34k,3.378512u
,,921.36k,3.915831u
,,921.38k,3.487283u
,,921.4k,2.64113u
,,921.42k,3.537982u
,,921.44k,4.444838u
,,921.46k,4.657362u
,,921.48k,4.039907u
,,921.5k,2.983413u
,,921.52k,3.487571u
,,921.54k,5.0918u
,,921.56k,4.675412u
,,921.58k,3.626094u
,,921.6k,3.403435u
,,921.62k,3.485799u
,,921.64k,2.714742u
,,921.66k,1.889862u
,,921.68k,665.5997n
,,921.7k,907.4673n
,,921.72k,2.272125u
,,921.74k,2.436345u
,,921.76k,1.067797u
,,921.78k,350.7464n
,,921.8k,463.9768n
,,921.82k,1.682509u
,,921.84k,2.073529u
,,921.86k,2.445952u
,,921.88k,2.899419u
,,921.9k,2.903134u
,,921.92k,2.471747u
,,921.94k,3.250642u
,,921.96k,3.620864u
,,921.98k,2.835874u
,,922k,1.421036u
,,922.02k,2.353335u
,,922.04k,3.385263u
,,922.06k,2.280368u
,,922.08k,3.529895u
,,922.1k,4.461962u
,,922.12k,3.344999u
,,922.14k,980.1831n
,,922.16k,2.111776u
,,922.18k,1.14043u
,,922.2k,1.720666u
,,922.22k,2.038363u
,,922.24k,2.320456u
,,922.26k,3.832658u
,,922.28k,3.561202u
,,922.3k,2.372256u
,,922.32k,2.934331u
,,922.34k,3.901742u
,,922.36k,3.511319u
,,922.38k,1.944371u
,,922.4k,2.125478u
,,922.42k,2.951711u
,,922.44k,2.334952u
,,922.46k,2.380008u
,,922.48k,1.993823u
,,922.5k,1.026492u
,,922.52k,1.8095u
,,922.54k,1.695758u
,,922.56k,2.714568u
,,922.58k,5.673031u
,,922.6k,7.305259u
,,922.62k,8.152675u
,,922.64k,8.132595u
,,922.66k,5.651471u
,,922.68k,2.655773u
,,922.7k,3.160141u
,,922.72k,4.896585u
,,922.74k,5.024664u
,,922.76k,4.672072u
,,922.78k,4.71977u
,,922.8k,6.215562u
,,922.82k,6.272935u
,,922.84k,5.269022u
,,922.86k,3.148955u
,,922.88k,1.364112u
,,922.9k,751.0634n
,,922.92k,2.692305u
,,922.94k,5.337365u
,,922.96k,5.254131u
,,922.98k,3.230591u
,,923k,3.904379u
,,923.02k,5.603808u
,,923.04k,5.416874u
,,923.06k,4.447079u
,,923.08k,5.004813u
,,923.1k,5.344835u
