"Frequency, Hz - Peaks",Magnitude (V) - Peaks,"Frequency, Hz - Signal",Magnitude (V) - Signal
,,858.8k,17.53096u
,,858.86k,17.39476u
,,858.92k,22.35855u
,,858.98k,22.50467u
,,859.04k,21.39698u
,,859.1k,20.21986u
,,859.16k,21.87736u
,,859.22k,16.92523u
,,859.28k,18.57058u
,,859.34k,21.13637u
,,859.4k,22.62671u
,,859.46k,21.60614u
,,859.52k,20.80277u
,,859.58k,22.15592u
,,859.64k,26.27714u
,,859.7k,29.77832u
,,859.76k,22.87001u
,,859.82k,16.32489u
,,859.88k,16.06983u
,,859.94k,18.3466u
,,860k,24.64121u
,,860.06k,23.16419u
,,860.12k,25.74423u
,,860.18k,25.93629u
,,860.24k,18.41622u
,,860.3k,19.28703u
,,860.36k,18.91183u
,,860.42k,18.57055u
,,860.48k,21.46274u
,,860.54k,19.9957u
,,860.6k,17.88545u
,,860.66k,22.35446u
,,860.72k,23.73053u
,,860.78k,15.97778u
,,860.84k,18.98304u
,,860.9k,21.99706u
,,860.96k,26.77082u
,,861.02k,21.93703u
,,861.08k,20.65175u
,,861.14k,21.56475u
,,861.2k,23.23378u
,,861.26k,21.16522u
,,861.32k,20.92739u
,,861.38k,21.27063u
,,861.44k,22.54952u
,,861.5k,25.36118u
,,861.56k,23.70067u
,,861.62k,21.69534u
,,861.68k,17.6641u
,,861.74k,23.9001u
,,861.8k,28.49696u
,,861.86k,24.97583u
,,861.92k,24.20859u
,,861.98k,25.77623u
,,862.04k,21.54152u
,,862.1k,20.2064u
,,862.16k,22.17215u
,,862.22k,24.21185u
,,862.28k,25.97993u
,,862.34k,22.93813u
,,862.4k,24.90528u
,,862.46k,24.96297u
,,862.52k,22.74438u
,,862.58k,23.19363u
,,862.64k,23.89766u
,,862.7k,23.74732u
,,862.76k,26.6862u
,,862.82k,21.06874u
,,862.88k,20.54861u
,,862.94k,26.01024u
,,863k,23.11059u
,,863.06k,18.4029u
,,863.12k,21.99113u
,,863.18k,16.19012u
,,863.24k,17.77073u
,,863.3k,25.71026u
,,863.36k,24.08768u
,,863.42k,19.97059u
,,863.48k,20.83251u
,,863.54k,26.48857u
,,863.6k,24.80653u
,,863.66k,23.81352u
,,863.72k,25.14132u
,,863.78k,24.99187u
,,863.84k,24.17322u
,,863.9k,22.80024u
,,863.96k,25.80412u
,,864.02k,26.85558u
,,864.08k,26.94471u
,,864.14k,23.43183u
,,864.2k,22.30816u
,,864.26k,21.23412u
,,864.32k,25.88545u
,,864.38k,28.15248u
,,864.44k,22.96996u
,,864.5k,19.73069u
,,864.56k,22.07955u
,,864.62k,30.11002u
,,864.68k,25.52009u
,,864.74k,26.01278u
,,864.8k,26.20846u
,,864.86k,24.26017u
,,864.92k,20.50367u
,,864.98k,17.16283u
,,865.04k,22.98056u
,,865.1k,21.17939u
,,865.16k,25.07309u
,,865.22k,23.90027u
,,865.28k,22.85002u
,,865.34k,24.24003u
,,865.4k,23.94165u
,,865.46k,26.30375u
,,865.52k,26.09619u
,,865.58k,26.66803u
,,865.64k,26.83823u
,,865.7k,23.29945u
,,865.76k,19.70365u
,,865.82k,21.1163u
,,865.88k,20.50653u
,,865.94k,19.44691u
,,866k,18.17143u
,,866.06k,16.69364u
,,866.12k,16.8691u
,,866.18k,20.27592u
,,866.24k,20.18055u
,,866.3k,23.21467u
,,866.36k,21.60164u
,,866.42k,16.43036u
,,866.48k,20.92371u
,,866.54k,18.59075u
,,866.6k,19.8216u
,,866.66k,18.78677u
,,866.72k,18.51521u
,,866.78k,17.61023u
,,866.84k,16.89163u
,,866.9k,21.45408u
,,866.96k,19.28749u
,,867.02k,18.92386u
,,867.08k,22.97132u
,,867.14k,28.24535u
,,867.2k,22.081u
,,867.26k,18.78984u
,,867.32k,22.30811u
,,867.38k,24.40536u
,,867.44k,19.92262u
,,867.5k,19.91907u
,,867.56k,15.89053u
,,867.62k,19.12227u
,,867.68k,16.38222u
,,867.74k,16.25385u
,,867.8k,15.0568u
,,867.86k,15.90531u
,,867.92k,19.51196u
,,867.98k,18.60717u
,,868.04k,14.04878u
,,868.1k,14.57309u
,,868.16k,12.99148u
,,868.22k,19.58428u
,,868.28k,18.21477u
,,868.34k,17.43092u
,,868.4k,17.48145u
,,868.46k,11.8857u
,,868.52k,13.00305u
,,868.58k,15.67744u
,,868.64k,15.09993u
,,868.7k,15.7749u
,,868.76k,10.64964u
,,868.82k,12.02387u
,,868.88k,10.79591u
,,868.94k,9.500009u
,,869k,14.45582u
,,869.06k,16.61903u
,,869.12k,16.3614u
,,869.18k,5.956194u
,,869.24k,9.28228u
,,869.3k,13.2607u
,,869.36k,18.33949u
,,869.42k,13.56192u
,,869.48k,10.3153u
,,869.54k,15.85932u
,,869.6k,10.53802u
,,869.66k,6.655354u
,,869.72k,12.14081u
,,869.78k,10.89337u
,,869.84k,8.976529u
,,869.9k,9.838782u
,,869.96k,13.60334u
,,870.02k,13.0951u
,,870.08k,18.20069u
,,870.14k,15.57224u
,,870.2k,10.22939u
,,870.26k,10.51854u
,,870.32k,16.72096u
,,870.38k,18.91189u
,,870.44k,18.51592u
,,870.5k,16.24524u
,,870.56k,13.43763u
,,870.62k,12.54165u
,,870.68k,8.551157u
,,870.74k,8.546014u
,,870.8k,10.66428u
,,870.86k,13.62977u
,,870.92k,16.0637u
,,870.98k,13.8184u
,,871.04k,15.69471u
,,871.1k,15.08882u
,,871.16k,11.11715u
,,871.22k,7.979353u
,,871.28k,7.651478u
,,871.34k,9.386761u
,,871.4k,12.92708u
,,871.46k,13.5145u
,,871.52k,18.14157u
,,871.58k,14.48448u
,,871.64k,14.0998u
,,871.7k,9.709544u
,,871.76k,6.661762u
,,871.82k,15.14364u
,,871.88k,12.75532u
,,871.94k,7.153736u
,,872k,7.831306u
,,872.06k,8.171965u
,,872.12k,14.54852u
,,872.18k,14.52618u
,,872.24k,13.79828u
,,872.3k,10.47242u
,,872.36k,7.75634u
,,872.42k,9.682352u
,,872.48k,7.408978u
,,872.54k,4.322247u
,,872.6k,10.05606u
,,872.66k,13.32462u
,,872.72k,15.48581u
,,872.78k,14.26178u
,,872.84k,11.72399u
,,872.9k,11.11375u
,,872.96k,7.527362u
,,873.02k,8.838038u
,,873.08k,7.562723u
,,873.14k,12.0874u
,,873.2k,11.02414u
,,873.26k,8.834649u
,,873.32k,10.97093u
,,873.38k,7.199367u
,,873.44k,6.120567u
,,873.5k,12.96174u
,,873.56k,13.22594u
,,873.62k,6.158585u
,,873.68k,10.80752u
,,873.74k,14.21043u
,,873.8k,17.03461u
,,873.86k,9.685907u
,,873.92k,14.0484u
,,873.98k,8.180657u
,,874.04k,13.71769u
,,874.1k,12.52628u
,,874.16k,6.939105u
,,874.22k,6.275658u
,,874.28k,9.321655u
,,874.34k,8.714815u
,,874.4k,7.004265u
,,874.46k,5.766743u
,,874.52k,8.84787u
,,874.58k,10.86065u
,,874.64k,9.170992u
,,874.7k,7.359573u
,,874.76k,12.14372u
,,874.82k,9.268717u
,,874.88k,11.64382u
,,874.94k,6.930256u
,,875k,4.678192u
,,875.06k,9.32206u
,,875.12k,7.315899u
,,875.18k,8.866857u
,,875.24k,10.42123u
,,875.3k,12.85026u
,,875.36k,8.297259u
,,875.42k,6.067458u
,,875.48k,7.678073u
,,875.54k,7.592111u
,,875.6k,3.536916u
,,875.66k,6.816549u
,,875.72k,8.504538u
,,875.78k,6.282278u
,,875.84k,6.35411u
,,875.9k,9.291007u
,,875.96k,8.984374u
,,876.02k,10.50238u
,,876.08k,8.621216u
,,876.14k,10.64186u
,,876.2k,18.61644u
,,876.26k,9.723413u
,,876.32k,3.590705u
,,876.38k,4.037362u
,,876.44k,9.772434u
,,876.5k,7.966549u
,,876.56k,6.910049u
,,876.62k,8.680152u
,,876.68k,8.332776u
,,876.74k,9.234682u
,,876.8k,7.437666u
,,876.86k,12.06651u
,,876.92k,12.20649u
,,876.98k,16.42564u
,,877.04k,14.15567u
,,877.1k,9.201606u
,,877.16k,10.35347u
,,877.22k,11.26044u
,,877.28k,11.34379u
,,877.34k,12.24243u
,,877.4k,10.69028u
,,877.46k,6.623578u
,,877.52k,13.60587u
,,877.58k,15.43137u
,,877.64k,8.850719u
,,877.7k,7.002313u
,,877.76k,4.567344u
,,877.82k,10.69436u
,,877.88k,13.03651u
,,877.94k,9.847273u
,,878k,8.401625u
,,878.06k,7.222273u
,,878.12k,6.768126u
,,878.18k,9.323778u
,,878.24k,9.000818u
,,878.3k,8.930442u
,,878.36k,5.092443u
,,878.42k,7.658271u
,,878.48k,8.423048u
,,878.54k,6.207912u
,,878.6k,7.091403u
,,878.66k,8.523711u
,,878.72k,7.084394u
,,878.78k,6.282944u
,,878.84k,9.113407u
,,878.9k,7.182412u
,,878.96k,9.770775u
,,879.02k,6.996404u
,,879.08k,5.826795u
,,879.14k,8.293524u
,,879.2k,10.57046u
,,879.26k,9.050304u
,,879.32k,2.480696u
,,879.38k,7.291481u
,,879.44k,9.830188u
,,879.5k,16.04458u
,,879.56k,15.04721u
,,879.62k,12.17932u
,,879.68k,11.55794u
,,879.74k,7.418444u
,,879.8k,4.772572u
,,879.86k,9.64547u
,,879.92k,13.711u
,,879.98k,6.090312u
,,880.04k,10.70661u
,,880.1k,12.13245u
,,880.16k,11.66941u
,,880.22k,5.71712u
,,880.28k,7.835879u
,,880.34k,13.14451u
,,880.4k,6.437886u
,,880.46k,6.577485u
,,880.52k,6.505527u
,,880.58k,9.92018u
,,880.64k,12.3165u
,,880.7k,11.21089u
,,880.76k,9.125471u
,,880.82k,8.536452u
,,880.88k,6.442638u
,,880.94k,5.515999u
,,881k,9.306779u
,,881.06k,8.847809u
,,881.12k,6.905529u
,,881.18k,11.4459u
,,881.24k,14.69286u
,,881.3k,8.073221u
,,881.36k,13.15151u
,,881.42k,12.46872u
,,881.48k,15.50616u
,,881.54k,12.90471u
,,881.6k,16.82179u
,,881.66k,12.25153u
,,881.72k,10.63671u
,,881.78k,8.475172u
,,881.84k,12.36982u
,,881.9k,18.61669u
,,881.96k,15.68321u
,,882.02k,10.51806u
,,882.08k,9.699968u
,,882.14k,13.10101u
,,882.2k,16.18209u
,,882.26k,12.53302u
,,882.32k,12.34407u
,,882.38k,15.25635u
,,882.44k,14.40748u
,,882.5k,15.69715u
,,882.56k,15.43517u
,,882.62k,11.76131u
,,882.68k,11.30645u
,,882.74k,10.15175u
,,882.8k,6.743285u
,,882.86k,9.096587u
,,882.92k,13.18369u
,,882.98k,14.36064u
,,883.04k,16.24625u
,,883.1k,14.88098u
,,883.16k,14.38391u
,,883.22k,12.50828u
,,883.28k,14.00177u
,,883.34k,14.0246u
,,883.4k,16.39307u
,,883.46k,16.95327u
,,883.52k,15.9294u
,,883.58k,21.36087u
,,883.64k,14.49649u
,,883.7k,19.22296u
,,883.76k,17.4923u
,,883.82k,21.31166u
,,883.88k,15.81771u
,,883.94k,10.20517u
,,884k,11.11469u
,,884.06k,15.57424u
,,884.12k,15.1512u
,,884.18k,13.58717u
,,884.24k,13.55597u
,,884.3k,9.581011u
,,884.36k,17.107u
,,884.42k,18.10348u
,,884.48k,13.87979u
,,884.54k,17.09606u
,,884.6k,16.29943u
,,884.66k,13.9529u
,,884.72k,17.827u
,,884.78k,18.89155u
,,884.84k,17.46805u
,,884.9k,10.72585u
,,884.96k,6.733329u
,,885.02k,11.12152u
,,885.08k,17.77487u
,,885.14k,19.08797u
,,885.2k,13.89602u
,,885.26k,20.60541u
,,885.32k,21.4226u
,,885.38k,18.14779u
,,885.44k,16.36006u
,,885.5k,21.03768u
,,885.56k,19.28248u
,,885.62k,19.1721u
,,885.68k,15.57844u
,,885.74k,14.08878u
,,885.8k,15.40716u
,,885.86k,15.36795u
,,885.92k,20.61608u
,,885.98k,23.2166u
,,886.04k,21.84264u
,,886.1k,22.43694u
,,886.16k,23.84644u
,,886.22k,24.9073u
,,886.28k,23.62415u
,,886.34k,17.89494u
,,886.4k,15.4508u
,,886.46k,19.12109u
,,886.52k,20.13117u
,,886.58k,22.038u
,,886.64k,18.99946u
,,886.7k,20.68251u
,,886.76k,22.02211u
,,886.82k,23.23779u
,,886.88k,19.69575u
,,886.94k,21.26704u
,,887k,19.75951u
,,887.06k,21.38662u
,,887.12k,22.36009u
,,887.18k,18.61901u
,,887.24k,20.65212u
,,887.3k,23.50935u
,,887.36k,15.9743u
,,887.42k,21.17626u
,,887.48k,20.43747u
,,887.54k,20.67429u
,,887.6k,20.83267u
,,887.66k,21.36857u
,,887.72k,19.87393u
,,887.78k,20.25753u
,,887.84k,22.04317u
,,887.9k,22.36507u
,,887.96k,24.51275u
,,888.02k,26.00316u
,,888.08k,21.50466u
,,888.14k,21.8941u
,,888.2k,26.51313u
,,888.26k,19.74857u
,,888.32k,18.10522u
,,888.38k,23.30469u
,,888.44k,22.58544u
,,888.5k,25.99781u
,,888.56k,25.82226u
,,888.62k,27.48062u
,,888.68k,28.96303u
,,888.74k,29.13745u
,,888.8k,22.67798u
,,888.86k,25.23424u
,,888.92k,29.57887u
,,888.98k,22.76158u
,,889.04k,21.65204u
,,889.1k,23.44999u
,,889.16k,32.7329u
,,889.22k,27.29163u
,,889.28k,20.55161u
,,889.34k,23.03787u
,,889.4k,25.78781u
,,889.46k,21.24848u
,,889.52k,23.89101u
,,889.58k,24.31565u
,,889.64k,24.43248u
,,889.7k,26.82241u
,,889.76k,27.32607u
,,889.82k,31.71074u
,,889.88k,28.48559u
,,889.94k,21.61695u
,,890k,26.22781u
,,890.06k,31.69492u
,,890.12k,29.10846u
,,890.18k,31.30929u
,,890.24k,29.88624u
,,890.3k,31.4307u
,,890.36k,29.59974u
,,890.42k,31.64262u
,,890.48k,25.99609u
,,890.54k,24.79488u
,,890.6k,32.01491u
,,890.66k,24.85752u
,,890.72k,26.10585u
,,890.78k,29.04723u
,,890.84k,31.14041u
,,890.9k,24.53735u
,,890.96k,26.57405u
,,891.02k,28.91842u
,,891.08k,21.16121u
,,891.14k,28.53023u
,,891.2k,30.06353u
,,891.26k,32.26389u
,,891.32k,28.5927u
,,891.38k,26.74783u
,,891.44k,30.44559u
,,891.5k,28.46925u
,,891.56k,28.91352u
,,891.62k,33.37286u
,,891.68k,35.4185u
,,891.74k,34.1202u
,,891.8k,26.80449u
,,891.86k,26.52585u
,,891.92k,33.81903u
,,891.98k,37.20961u
,,892.04k,32.50212u
,,892.1k,34.75948u
,,892.16k,39.40693u
,,892.22k,36.36408u
,,892.28k,34.8067u
,,892.34k,35.87155u
,,892.4k,39.41056u
,,892.46k,31.64807u
,,892.52k,35.00917u
,,892.58k,32.19818u
,,892.64k,32.41112u
,,892.7k,38.53375u
,,892.76k,35.65087u
,,892.82k,34.04761u
,,892.88k,36.2961u
,,892.94k,36.38437u
,,893k,37.73669u
,,893.06k,34.84814u
,,893.12k,38.03903u
,,893.18k,42.96797u
,,893.24k,42.05749u
,,893.3k,37.97539u
,,893.36k,38.55875u
,,893.42k,41.94954u
,,893.48k,44.56349u
,,893.54k,42.40744u
,,893.6k,38.05316u
,,893.66k,40.53156u
,,893.72k,40.83539u
,,893.78k,39.29321u
,,893.84k,36.17735u
,,893.9k,39.71876u
,,893.96k,47.55616u
,,894.02k,48.0804u
,,894.08k,44.04686u
,,894.14k,41.13717u
,,894.2k,41.43448u
,,894.26k,48.13658u
,,894.32k,45.98821u
,,894.38k,39.33725u
,,894.44k,41.89838u
,,894.5k,38.03181u
,,894.56k,39.74692u
,,894.62k,43.31724u
,,894.68k,45.18455u
,,894.74k,47.37997u
,,894.8k,51.71158u
,,894.86k,46.30413u
,,894.92k,45.83537u
,,894.98k,50.13319u
,,895.04k,46.27084u
,,895.1k,49.7278u
,,895.16k,48.70055u
,,895.22k,52.06698u
,,895.28k,49.18551u
,,895.34k,52.28413u
,,895.4k,53.34407u
,,895.46k,48.44396u
,,895.52k,52.41913u
,,895.58k,52.33289u
,,895.64k,51.06222u
,,895.7k,45.74439u
,,895.76k,50.82033u
,,895.82k,52.68979u
,,895.88k,51.48242u
,,895.94k,49.95204u
,,896k,47.95542u
,,896.06k,56.6813u
,,896.12k,55.22889u
,,896.18k,55.26744u
,,896.24k,56.11127u
,,896.3k,56.77429u
,,896.36k,51.44183u
,,896.42k,51.17779u
,,896.48k,57.72251u
,,896.54k,58.50924u
,,896.6k,60.5289u
,,896.66k,57.00809u
,,896.72k,58.28542u
,,896.78k,53.67567u
,,896.84k,55.06565u
,,896.9k,58.57329u
,,896.96k,58.08728u
,,897.02k,60.67981u
,,897.08k,53.25393u
,,897.14k,56.30555u
,,897.2k,59.23716u
,,897.26k,58.01041u
,,897.32k,57.84533u
,,897.38k,58.46354u
,,897.44k,55.8003u
,,897.5k,56.82579u
,,897.56k,52.32688u
,,897.62k,55.27223u
,,897.68k,58.05021u
,,897.74k,59.331u
,,897.8k,60.66047u
,,897.86k,58.13624u
,,897.92k,56.37142u
,,897.98k,64.6186u
,,898.04k,61.86676u
,,898.1k,64.16894u
,,898.16k,62.02574u
,,898.22k,59.2585u
,,898.28k,58.84451u
,,898.34k,61.10774u
,,898.4k,56.8112u
,,898.46k,62.3444u
,,898.52k,69.47677u
,,898.58k,63.91868u
,,898.64k,60.83679u
,,898.7k,64.26319u
,,898.76k,67.6777u
,,898.82k,66.82476u
,,898.88k,63.494u
,,898.94k,61.66657u
,,899k,61.75488u
,,899.06k,63.52095u
,,899.12k,70.05191u
,,899.18k,70.9636u
,,899.24k,70.59946u
,,899.3k,71.97841u
,,899.36k,74.3728u
,,899.42k,67.70509u
,,899.48k,66.63269u
,,899.54k,72.17722u
,,899.6k,75.74591u
,,899.66k,72.57688u
,,899.72k,71.07729u
,,899.78k,72.08874u
,,899.84k,74.46821u
,,899.9k,69.55844u
,,899.96k,72.07085u
,,900.02k,75.49136u
,,900.08k,76.44021u
,,900.14k,72.2031u
,,900.2k,70.43074u
,,900.26k,74.72852u
,,900.32k,77.7036u
,,900.38k,74.19123u
,,900.44k,70.17421u
,,900.5k,70.88446u
,,900.56k,71.96848u
,,900.62k,74.63921u
,,900.68k,73.24071u
,,900.74k,74.20406u
,,900.8k,75.82617u
,,900.86k,81.04687u
,,900.92k,76.23726u
,,900.98k,76.16192u
,,901.04k,82.70459u
,,901.1k,77.55558u
,,901.16k,78.62852u
,,901.22k,79.75491u
,,901.28k,82.16797u
,,901.34k,79.63384u
,,901.4k,81.27013u
,,901.46k,80.77419u
,,901.52k,82.37876u
,,901.58k,78.8813u
,,901.64k,79.20154u
,,901.7k,85.35656u
,,901.76k,81.04791u
,,901.82k,80.94093u
,,901.88k,86.72102u
,,901.94k,86.74491u
,,902k,85.00618u
,,902.06k,86.3623u
,,902.12k,84.2111u
,,902.18k,80.04534u
,,902.24k,80.6425u
,,902.3k,86.87176u
,,902.36k,91.1379u
,,902.42k,88.34139u
,,902.48k,82.29549u
,,902.54k,86.56055u
,,902.6k,90.30044u
,,902.66k,88.8464u
,,902.72k,93.76829u
,,902.78k,89.00992u
,,902.84k,90.4377u
,,902.9k,90.45287u
,,902.96k,85.44455u
,,903.02k,91.86096u
,,903.08k,93.88215u
,,903.14k,91.85802u
,,903.2k,91.92693u
,,903.26k,95.97897u
,,903.32k,97.11406u
,,903.38k,96.35892u
,,903.44k,97.25003u
,,903.5k,96.09146u
,,903.56k,96.88532u
,,903.62k,95.08842u
,,903.68k,98.00085u
,,903.74k,92.57638u
,,903.8k,93.24969u
,,903.86k,92.90099u
,,903.92k,95.72516u
,,903.98k,97.78612u
,,904.04k,103.5959u
,,904.1k,100.065u
,,904.16k,98.15798u
,,904.22k,99.13562u
,,904.28k,102.7778u
,,904.34k,105.2797u
,,904.4k,100.406u
,,904.46k,101.0905u
,,904.52k,96.03441u
,,904.58k,100.263u
,,904.64k,105.0192u
,,904.7k,100.537u
,,904.76k,102.5697u
,,904.82k,109.376u
,,904.88k,106.4965u
,,904.94k,104.7322u
,,905k,102.0916u
,,905.06k,105.1044u
,,905.12k,105.5674u
,,905.18k,103.3428u
,,905.24k,101.8191u
,,905.3k,105.274u
,,905.36k,108.8231u
,,905.42k,111.3288u
,,905.48k,109.3342u
,,905.54k,106.0298u
,,905.6k,113.8278u
,,905.66k,106.9311u
,,905.72k,108.3382u
,,905.78k,112.6964u
,,905.84k,115.4447u
,,905.9k,112.4758u
,,905.96k,115.1713u
,,906.02k,112.499u
,,906.08k,112.2677u
,,906.14k,108.9917u
,,906.2k,109.8665u
,,906.26k,113.6213u
,,906.32k,114.6837u
,,906.38k,116.4768u
,,906.44k,115.4224u
,,906.5k,120.4295u
,,906.56k,120.5465u
,,906.62k,117.6531u
,,906.68k,116.8747u
,,906.74k,122.2414u
,,906.8k,122.0931u
,,906.86k,121.5901u
,,906.92k,117.9847u
,,906.98k,120.9802u
,,907.04k,124.8079u
,,907.1k,120.8587u
,,907.16k,125.7404u
,,907.22k,129.4321u
,,907.28k,131.6229u
,,907.34k,124.6708u
,,907.4k,125.0731u
,,907.46k,130.3363u
,,907.52k,127.9692u
,,907.58k,127.5391u
,,907.64k,133.2211u
,,907.7k,130.8163u
,,907.76k,135.9798u
,,907.82k,133.2932u
,,907.88k,131.2688u
,,907.94k,132.9505u
,,908k,139.1942u
,,908.06k,133.7352u
,,908.12k,137.7737u
,,908.18k,141.4573u
,,908.24k,142.6514u
,,908.3k,141.9183u
,,908.36k,143.9637u
,,908.42k,139.4113u
,,908.48k,141.6637u
,,908.54k,142.9652u
,,908.6k,143.7632u
,,908.66k,142.0747u
,,908.72k,152.1315u
,,908.78k,153.6976u
,,908.84k,149.1138u
,,908.9k,147.818u
,,908.96k,149.822u
,,909.02k,148.1297u
,,909.08k,146.8344u
,,909.14k,148.6349u
,,909.2k,150.2996u
,,909.26k,150.9426u
,,909.32k,149.5425u
,,909.38k,152.8048u
,,909.44k,154.0628u
,,909.5k,159.6981u
,,909.56k,157.3405u
,,909.62k,155.3259u
,,909.68k,159.2093u
,,909.74k,162.06u
,,909.8k,161.0406u
,,909.86k,159.5074u
,,909.92k,167.1362u
,,909.98k,167.5299u
,,910.04k,164.3953u
,,910.1k,166.9148u
,,910.16k,168.3755u
,,910.22k,167.1144u
,,910.28k,166.8996u
,,910.34k,160.7028u
,,910.4k,171.5421u
,,910.46k,177.2983u
,,910.52k,178.1376u
,,910.58k,173.3433u
,,910.64k,176.618u
,,910.7k,174.2571u
,,910.76k,172.027u
,,910.82k,171.4379u
,,910.88k,175.0293u
,,910.94k,178.816u
,,911k,176.781u
,,911.06k,182.3119u
,,911.12k,189.796u
,,911.18k,190.2702u
,,911.24k,187.4725u
,,911.3k,192.2198u
,,911.36k,191.0344u
,,911.42k,190.3975u
,,911.48k,193.6738u
,,911.54k,191.0976u
,,911.6k,189.5597u
,,911.66k,189.4303u
,,911.72k,193.6481u
,,911.78k,204.2952u
,,911.84k,198.6706u
,,911.9k,191.6257u
,,911.96k,191.4123u
,,912.02k,198.1292u
,,912.08k,199.1725u
,,912.14k,201.0761u
,,912.2k,202.1818u
,,912.26k,206.251u
,,912.32k,207.2696u
,,912.38k,210.9503u
,,912.44k,205.2435u
,,912.5k,208.3563u
,,912.56k,211.7801u
,,912.62k,214.3611u
,,912.68k,218.1341u
,,912.74k,221.0405u
,,912.8k,219.9656u
,,912.86k,222.3972u
,,912.92k,217.1476u
,,912.98k,217.7875u
,,913.04k,221.6757u
,,913.1k,220.3502u
,,913.16k,228.2937u
,,913.22k,232.1039u
,,913.28k,226.7174u
,,913.34k,232.5835u
,,913.4k,236.8553u
,,913.46k,237.1248u
,,913.52k,234.7757u
,,913.58k,235.7262u
,,913.64k,240.2368u
,,913.7k,241.1792u
,,913.76k,241.1887u
,,913.82k,240.0159u
,,913.88k,244.5482u
,,913.94k,244.1974u
,,914k,247.0543u
,,914.06k,248.5533u
,,914.12k,249.4376u
,,914.18k,252.7995u
,,914.24k,253.7778u
,,914.3k,254.6591u
,,914.36k,258.1353u
,,914.42k,261.7643u
,,914.48k,258.3117u
,,914.54k,262.4555u
,,914.6k,267.8677u
,,914.66k,265.1019u
,,914.72k,265.4679u
,,914.78k,270.3592u
,,914.84k,268.6716u
,,914.9k,272.0383u
,,914.96k,275.7347u
,,915.02k,278.424u
,,915.08k,282.5578u
,,915.14k,279.6689u
,,915.2k,283.3137u
,,915.26k,284.4679u
,,915.32k,289.7333u
,,915.38k,291.8304u
,,915.44k,292.7443u
,,915.5k,291.35u
,,915.56k,294.0192u
,,915.62k,297.3449u
,,915.68k,299.5227u
,,915.74k,300.8276u
,,915.8k,304.9109u
,,915.86k,305.8056u
,,915.92k,312.9659u
,,915.98k,312.7608u
,,916.04k,310.8655u
,,916.1k,316.9683u
,,916.16k,318.7382u
,,916.22k,321.8865u
,,916.28k,321.1558u
,,916.34k,328.7511u
,,916.4k,327.4255u
,,916.46k,328.7772u
,,916.52k,335.1938u
,,916.58k,335.0937u
,,916.64k,335.2032u
,,916.7k,340.4148u
,,916.76k,341.5589u
,,916.82k,341.7204u
,,916.88k,343.0001u
,,916.94k,348.985u
,,917k,352.101u
,,917.06k,355.2277u
,,917.12k,351.837u
,,917.18k,350.813u
,,917.24k,354.962u
,,917.3k,355.3359u
,,917.36k,363.1725u
,,917.42k,361.2921u
,,917.48k,363.9307u
,,917.54k,367.8873u
,,917.6k,374.0044u
,,917.66k,376.833u
,,917.72k,377.099u
,,917.78k,381.1164u
,,917.84k,384.3409u
,,917.9k,386.48u
,,917.96k,390.892u
,,918.02k,386.7132u
,,918.08k,395.4287u
,,918.14k,398.4902u
,,918.2k,399.057u
,,918.26k,403.5446u
,,918.32k,411.3947u
,,918.38k,411.96u
,,918.44k,414.9671u
,,918.5k,415.9964u
,,918.56k,412.5021u
,,918.62k,423.1759u
,,918.68k,424.3076u
,,918.74k,427.4744u
,,918.8k,430.4308u
,,918.86k,429.7437u
,,918.92k,434.8891u
,,918.98k,436.7537u
,,919.04k,447.4787u
,,919.1k,444.168u
,,919.16k,445.2771u
,,919.22k,452.0148u
,,919.28k,455.3159u
,,919.34k,460.0234u
,,919.4k,466.9818u
,,919.46k,466.4219u
,,919.52k,468.0582u
,,919.58k,474.0771u
,,919.64k,473.9673u
,,919.7k,478.6198u
,,919.76k,488.5154u
,,919.82k,484.7179u
,,919.88k,492.7102u
,,919.94k,496.9701u
,,920k,500.2218u
,,920.06k,504.6694u
,,920.12k,514.5876u
,,920.18k,514.8661u
,,920.24k,516.2117u
,,920.3k,517.9063u
,,920.36k,523.9523u
,,920.42k,526.019u
,,920.48k,529.9837u
,,920.54k,531.0745u
,,920.6k,532.6383u
,,920.66k,541.8804u
,,920.72k,545.947u
,,920.78k,545.7424u
,,920.84k,552.66u
,,920.9k,556.1883u
,,920.96k,558.4565u
,,921.02k,565.1173u
,,921.08k,563.2372u
,,921.14k,558.339u
,,921.2k,562.7967u
,,921.26k,570.6321u
,,921.32k,574.8785u
,,921.38k,577.4279u
,,921.44k,578.7448u
,,921.5k,577.4709u
,,921.56k,590.5686u
,,921.62k,591.5967u
,,921.68k,590.7578u
,,921.74k,589.0768u
,,921.8k,592.8606u
,,921.86k,600.7953u
,,921.92k,600.6438u
,,921.98k,604.8539u
,,922.04k,611.7915u
,,922.1k,612.2871u
,,922.16k,614.4204u
,,922.22k,617.376u
,,922.28k,622.153u
,,922.34k,625.7873u
,,922.4k,632.3184u
,,922.46k,632.3647u
,,922.52k,630.945u
,,922.58k,636.544u
,,922.64k,642.5685u
,,922.7k,641.4133u
,,922.76k,650.1351u
,,922.82k,653.0464u
,,922.88k,650.0016u
,,922.94k,656.7681u
,,923k,662.7237u
,,923.06k,662.0126u
,,923.12k,660.5395u
,,923.18k,669.4723u
,,923.24k,675.8216u
,,923.3k,677.3167u
,,923.36k,681.046u
,,923.42k,678.3846u
,,923.48k,676.9062u
