"Frequency, Hz - Peaks",Magnitude (V) - Peaks,"Frequency, Hz - Signal",Magnitude (V) - Signal
,,756.74k,46.79597u
,,756.8k,44.27875u
,,756.86k,46.36875u
,,756.92k,46.61541u
,,756.98k,45.70906u
,,757.04k,37.3354u
,,757.1k,37.89754u
,,757.16k,37.21282u
,,757.22k,39.99767u
,,757.28k,42.78645u
,,757.34k,44.31207u
,,757.4k,46.35455u
,,757.46k,43.24849u
,,757.52k,40.50016u
,,757.58k,41.97848u
,,757.64k,45.28807u
,,757.7k,43.52609u
,,757.76k,40.02423u
,,757.82k,42.35227u
,,757.88k,42.68088u
,,757.94k,43.30712u
,,758k,45.94512u
,,758.06k,47.5778u
,,758.12k,42.15637u
,,758.18k,41.71099u
,,758.24k,43.16625u
,,758.3k,45.4428u
,,758.36k,44.96218u
,,758.42k,45.25445u
,,758.48k,48.69311u
,,758.54k,43.53567u
,,758.6k,43.85368u
,,758.66k,37.38302u
,,758.72k,42.88416u
,,758.78k,42.2642u
,,758.84k,40.75002u
,,758.9k,45.10015u
,,758.96k,46.35624u
,,759.02k,53.17632u
,,759.08k,50.19438u
,,759.14k,48.02147u
,,759.2k,46.67057u
,,759.26k,40.50796u
,,759.32k,44.46063u
,,759.38k,47.50375u
,,759.44k,45.02609u
,,759.5k,39.84892u
,,759.56k,40.17714u
,,759.62k,39.53726u
,,759.68k,44.58832u
,,759.74k,45.25164u
,,759.8k,50.15818u
,,759.86k,48.17759u
,,759.92k,46.42953u
,,759.98k,43.47017u
,,760.04k,47.29725u
,,760.1k,46.53643u
,,760.16k,40.32733u
,,760.22k,43.17399u
,,760.28k,51.66414u
,,760.34k,46.34404u
,,760.4k,43.80931u
,,760.46k,46.41678u
,,760.52k,47.91883u
,,760.58k,47.42543u
,,760.64k,47.24872u
,,760.7k,45.85401u
,,760.76k,44.78501u
,,760.82k,45.54122u
,,760.88k,51.82504u
,,760.94k,44.13762u
,,761k,42.8438u
,,761.06k,45.3722u
,,761.12k,42.62541u
,,761.18k,41.67505u
,,761.24k,41.13786u
,,761.3k,49.91666u
,,761.36k,49.42087u
,,761.42k,49.68135u
,,761.48k,46.16423u
,,761.54k,45.54606u
,,761.6k,43.56599u
,,761.66k,48.833u
,,761.72k,43.59232u
,,761.78k,47.54174u
,,761.84k,49.34679u
,,761.9k,48.6777u
,,761.96k,47.10787u
,,762.02k,48.79297u
,,762.08k,56.7778u
,,762.14k,47.91843u
,,762.2k,44.41432u
,,762.26k,44.58244u
,,762.32k,42.00492u
,,762.38k,47.48723u
,,762.44k,42.85669u
,,762.5k,44.46061u
,,762.56k,41.86924u
,,762.62k,46.90671u
,,762.68k,51.74059u
,,762.74k,45.62978u
,,762.8k,47.54544u
,,762.86k,46.15251u
,,762.92k,48.89u
,,762.98k,42.39235u
,,763.04k,41.27899u
,,763.1k,48.15192u
,,763.16k,46.74345u
,,763.22k,40.82315u
,,763.28k,41.34349u
,,763.34k,43.51293u
,,763.4k,42.80242u
,,763.46k,50.88982u
,,763.52k,48.66319u
,,763.58k,47.34598u
,,763.64k,37.62891u
,,763.7k,39.54388u
,,763.76k,45.49181u
,,763.82k,40.74916u
,,763.88k,42.57136u
,,763.94k,45.96105u
,,764k,47.09865u
,,764.06k,38.93899u
,,764.12k,39.45891u
,,764.18k,45.6936u
,,764.24k,40.96011u
,,764.3k,45.15239u
,,764.36k,43.43497u
,,764.42k,44.72628u
,,764.48k,46.14297u
,,764.54k,41.81457u
,,764.6k,42.30805u
,,764.66k,48.09264u
,,764.72k,44.97297u
,,764.78k,45.27632u
,,764.84k,44.92714u
,,764.9k,49.34059u
,,764.96k,43.42456u
,,765.02k,40.4039u
,,765.08k,43.42731u
,,765.14k,45.50683u
,,765.2k,43.91644u
,,765.26k,46.82763u
,,765.32k,45.95537u
,,765.38k,43.74194u
,,765.44k,38.89961u
,,765.5k,44.15316u
,,765.56k,44.3455u
,,765.62k,41.85373u
,,765.68k,42.74726u
,,765.74k,47.59394u
,,765.8k,44.56665u
,,765.86k,41.74367u
,,765.92k,36.45171u
,,765.98k,41.62016u
,,766.04k,44.71771u
,,766.1k,39.45627u
,,766.16k,39.05511u
,,766.22k,42.66196u
,,766.28k,38.87366u
,,766.34k,37.87437u
,,766.4k,40.3466u
,,766.46k,42.94348u
,,766.52k,35.62527u
,,766.58k,38.87136u
,,766.64k,45.27845u
,,766.7k,42.73278u
,,766.76k,41.41025u
,,766.82k,37.2452u
,,766.88k,39.21445u
,,766.94k,44.50153u
,,767k,45.5067u
,,767.06k,33.77137u
,,767.12k,39.46266u
,,767.18k,39.54692u
,,767.24k,41.32672u
,,767.3k,40.02316u
,,767.36k,35.62278u
,,767.42k,36.62307u
,,767.48k,45.1225u
,,767.54k,44.05017u
,,767.6k,44.80337u
,,767.66k,40.59384u
,,767.72k,41.06194u
,,767.78k,37.09361u
,,767.84k,35.90024u
,,767.9k,33.92098u
,,767.96k,38.76406u
,,768.02k,35.67797u
,,768.08k,37.15917u
,,768.14k,37.55599u
,,768.2k,36.63013u
,,768.26k,40.74525u
,,768.32k,44.94992u
,,768.38k,40.05636u
,,768.44k,38.17105u
,,768.5k,42.24432u
,,768.56k,42.3858u
,,768.62k,39.36539u
,,768.68k,40.52547u
,,768.74k,38.75763u
,,768.8k,39.85707u
,,768.86k,42.69616u
,,768.92k,36.54125u
,,768.98k,34.15843u
,,769.04k,42.34099u
,,769.1k,42.12846u
,,769.16k,46.73741u
,,769.22k,44.60022u
,,769.28k,39.51126u
,,769.34k,38.60373u
,,769.4k,35.63592u
,,769.46k,38.60558u
,,769.52k,35.28202u
,,769.58k,37.25698u
,,769.64k,37.22283u
,,769.7k,36.32932u
,,769.76k,39.97444u
,,769.82k,41.69462u
,,769.88k,45.14521u
,,769.94k,43.80667u
,,770k,43.95491u
,,770.06k,38.52649u
,,770.12k,42.26498u
,,770.18k,43.92395u
,,770.24k,41.53308u
,,770.3k,41.60455u
,,770.36k,39.06937u
,,770.42k,42.9378u
,,770.48k,36.72414u
,,770.54k,44.12789u
,,770.6k,34.41955u
,,770.66k,35.7644u
,,770.72k,37.81698u
,,770.78k,39.72646u
,,770.84k,36.32898u
,,770.9k,39.38232u
,,770.96k,37.60172u
,,771.02k,32.3159u
,,771.08k,30.23427u
,,771.14k,29.17867u
,,771.2k,30.29955u
,,771.26k,36.70549u
,,771.32k,35.58182u
,,771.38k,37.43766u
,,771.44k,31.026u
,,771.5k,32.58545u
,,771.56k,40.4809u
,,771.62k,32.99847u
,,771.68k,26.20627u
,,771.74k,27.22534u
,,771.8k,26.62601u
,,771.86k,32.60686u
,,771.92k,31.40009u
,,771.98k,23.75971u
,,772.04k,23.28318u
,,772.1k,21.69462u
,,772.16k,30.19836u
,,772.22k,28.85249u
,,772.28k,26.69502u
,,772.34k,31.23185u
,,772.4k,31.43766u
,,772.46k,31.08191u
,,772.52k,31.34864u
,,772.58k,26.0898u
,,772.64k,24.94926u
,,772.7k,27.79091u
,,772.76k,26.44064u
,,772.82k,32.44136u
,,772.88k,31.59835u
,,772.94k,28.23777u
,,773k,25.58496u
,,773.06k,27.67053u
,,773.12k,25.83904u
,,773.18k,20.81349u
,,773.24k,23.19802u
,,773.3k,28.32388u
,,773.36k,28.93298u
,,773.42k,24.30929u
,,773.48k,25.97562u
,,773.54k,21.47131u
,,773.6k,27.55013u
,,773.66k,29.59877u
,,773.72k,26.62841u
,,773.78k,34.82184u
,,773.84k,29.32412u
,,773.9k,26.91812u
,,773.96k,24.84955u
,,774.02k,23.2484u
,,774.08k,20.34478u
,,774.14k,21.41284u
,,774.2k,29.48096u
,,774.26k,32.47558u
,,774.32k,26.33282u
,,774.38k,25.0895u
,,774.44k,27.00922u
,,774.5k,27.85057u
,,774.56k,24.07101u
,,774.62k,21.23709u
,,774.68k,16.22689u
,,774.74k,18.34459u
,,774.8k,25.09536u
,,774.86k,30.96217u
,,774.92k,27.77684u
,,774.98k,26.37279u
,,775.04k,29.19488u
,,775.1k,26.32032u
,,775.16k,31.24985u
,,775.22k,29.98893u
,,775.28k,24.78004u
,,775.34k,19.0591u
,,775.4k,26.78443u
,,775.46k,26.20558u
,,775.52k,18.2807u
,,775.58k,25.76956u
,,775.64k,24.7388u
,,775.7k,21.64748u
,,775.76k,18.70397u
,,775.82k,15.9941u
,,775.88k,24.94036u
,,775.94k,25.56546u
,,776k,24.58424u
,,776.06k,25.66536u
,,776.12k,23.6462u
,,776.18k,18.14146u
,,776.24k,22.62812u
,,776.3k,28.03336u
,,776.36k,21.79119u
,,776.42k,19.76538u
,,776.48k,23.54994u
,,776.54k,23.78238u
,,776.6k,31.05586u
,,776.66k,27.63284u
,,776.72k,23.96668u
,,776.78k,18.6495u
,,776.84k,21.13597u
,,776.9k,25.1712u
,,776.96k,23.12404u
,,777.02k,18.29764u
,,777.08k,19.10355u
,,777.14k,23.31761u
,,777.2k,18.28409u
,,777.26k,19.19955u
,,777.32k,21.86571u
,,777.38k,28.27523u
,,777.44k,24.00191u
,,777.5k,17.57825u
,,777.56k,17.87383u
,,777.62k,18.17958u
,,777.68k,22.59246u
,,777.74k,23.94238u
,,777.8k,18.35176u
,,777.86k,19.6271u
,,777.92k,17.56877u
,,777.98k,19.1119u
,,778.04k,17.10456u
,,778.1k,14.7271u
,,778.16k,20.34016u
,,778.22k,21.38612u
,,778.28k,25.24743u
,,778.34k,22.2582u
,,778.4k,14.29824u
,,778.46k,15.49474u
,,778.52k,14.66203u
,,778.58k,19.11099u
,,778.64k,14.32614u
,,778.7k,19.01663u
,,778.76k,17.52208u
,,778.82k,21.7521u
,,778.88k,19.36487u
,,778.94k,17.77396u
,,779k,19.76165u
,,779.06k,24.84389u
,,779.12k,24.32345u
,,779.18k,25.31908u
,,779.24k,19.5258u
,,779.3k,17.77711u
,,779.36k,15.30766u
,,779.42k,19.53885u
,,779.48k,16.99131u
,,779.54k,18.24556u
,,779.6k,20.96076u
,,779.66k,15.42163u
,,779.72k,17.01727u
,,779.78k,14.99316u
,,779.84k,16.79379u
,,779.9k,19.98303u
,,779.96k,15.35795u
,,780.02k,9.861257u
,,780.08k,16.15832u
,,780.14k,17.40588u
,,780.2k,21.73432u
,,780.26k,24.78056u
,,780.32k,15.83564u
,,780.38k,15.15217u
,,780.44k,22.10224u
,,780.5k,15.91165u
,,780.56k,10.75722u
,,780.62k,12.91351u
,,780.68k,14.90807u
,,780.74k,20.43961u
,,780.8k,14.20184u
,,780.86k,18.89997u
,,780.92k,15.47045u
,,780.98k,12.03086u
,,781.04k,9.622246u
,,781.1k,8.061729u
,,781.16k,12.74518u
,,781.22k,12.92546u
,,781.28k,10.79674u
,,781.34k,13.33337u
,,781.4k,11.98508u
,,781.46k,13.32573u
,,781.52k,15.59913u
,,781.58k,11.53655u
,,781.64k,9.658859u
,,781.7k,10.91024u
,,781.76k,13.52834u
,,781.82k,16.46409u
,,781.88k,9.171147u
,,781.94k,10.37104u
,,782k,10.8398u
,,782.06k,10.8037u
,,782.12k,15.97589u
,,782.18k,13.90446u
,,782.24k,14.58836u
,,782.3k,16.81192u
,,782.36k,12.35839u
,,782.42k,12.42731u
,,782.48k,10.02015u
,,782.54k,12.77435u
,,782.6k,14.29466u
,,782.66k,17.03906u
,,782.72k,13.13179u
,,782.78k,9.489141u
,,782.84k,14.97984u
,,782.9k,14.19895u
,,782.96k,13.58103u
,,783.02k,16.6845u
,,783.08k,12.23779u
,,783.14k,17.72676u
,,783.2k,16.87918u
,,783.26k,15.57549u
,,783.32k,15.58455u
,,783.38k,9.948703u
,,783.44k,12.42944u
,,783.5k,12.13896u
,,783.56k,13.07312u
,,783.62k,12.02074u
,,783.68k,13.89325u
,,783.74k,12.11934u
,,783.8k,16.28607u
,,783.86k,16.66183u
,,783.92k,16.57492u
,,783.98k,15.74066u
,,784.04k,13.17031u
,,784.1k,13.88855u
,,784.16k,11.99236u
,,784.22k,8.433366u
,,784.28k,12.64875u
,,784.34k,18.58224u
,,784.4k,9.333618u
,,784.46k,9.3398u
,,784.52k,13.51241u
,,784.58k,14.33975u
,,784.64k,13.27009u
,,784.7k,11.06726u
,,784.76k,9.519195u
,,784.82k,7.749205u
,,784.88k,7.271005u
,,784.94k,5.171252u
,,785k,7.658957u
,,785.06k,10.76376u
,,785.12k,10.46849u
,,785.18k,6.27475u
,,785.24k,13.03561u
,,785.3k,13.02379u
,,785.36k,15.91972u
,,785.42k,8.844567u
,,785.48k,8.968829u
,,785.54k,12.27097u
,,785.6k,14.42165u
,,785.66k,12.46437u
,,785.72k,11.69557u
,,785.78k,9.545236u
,,785.84k,13.53611u
,,785.9k,18.87813u
,,785.96k,14.91067u
,,786.02k,15.1194u
,,786.08k,12.03058u
,,786.14k,12.441u
,,786.2k,10.26848u
,,786.26k,13.56157u
,,786.32k,11.05465u
,,786.38k,11.49446u
,,786.44k,12.8375u
,,786.5k,12.97152u
,,786.56k,15.79875u
,,786.62k,16.01616u
,,786.68k,15.22977u
,,786.74k,15.62753u
,,786.8k,14.63122u
,,786.86k,16.54281u
,,786.92k,13.00578u
,,786.98k,13.35891u
,,787.04k,9.493277u
,,787.1k,9.917186u
,,787.16k,17.89984u
,,787.22k,15.08953u
,,787.28k,18.12379u
,,787.34k,20.18239u
,,787.4k,22.67619u
,,787.46k,11.88826u
,,787.52k,13.22591u
,,787.58k,14.36665u
,,787.64k,14.43086u
,,787.7k,15.80246u
,,787.76k,20.03344u
,,787.82k,14.26198u
,,787.88k,12.05968u
,,787.94k,15.54068u
,,788k,16.10805u
,,788.06k,18.20453u
,,788.12k,18.06837u
,,788.18k,16.59608u
,,788.24k,14.38752u
,,788.3k,16.34271u
,,788.36k,18.13516u
,,788.42k,19.811u
,,788.48k,19.27144u
,,788.54k,20.87013u
,,788.6k,15.57605u
,,788.66k,12.90972u
,,788.72k,22.03489u
,,788.78k,23.97633u
,,788.84k,19.5743u
,,788.9k,16.43386u
,,788.96k,12.64734u
,,789.02k,13.13137u
,,789.08k,16.64848u
,,789.14k,18.69165u
,,789.2k,21.56983u
,,789.26k,16.35955u
,,789.32k,16.7915u
,,789.38k,17.84106u
,,789.44k,15.7993u
,,789.5k,16.14173u
,,789.56k,17.7161u
,,789.62k,17.67876u
,,789.68k,16.91581u
,,789.74k,20.04321u
,,789.8k,15.06154u
,,789.86k,17.93275u
,,789.92k,11.90876u
,,789.98k,17.13213u
,,790.04k,22.44064u
,,790.1k,16.60554u
,,790.16k,14.35518u
,,790.22k,22.1512u
,,790.28k,14.27716u
,,790.34k,12.51226u
,,790.4k,19.51769u
,,790.46k,16.45946u
,,790.52k,21.6585u
,,790.58k,15.771u
,,790.64k,11.72717u
,,790.7k,20.98623u
,,790.76k,11.71862u
,,790.82k,11.12159u
,,790.88k,14.2718u
,,790.94k,11.18531u
,,791k,6.466157u
,,791.06k,12.2372u
,,791.12k,17.8876u
,,791.18k,11.85281u
,,791.24k,17.54669u
,,791.3k,12.82555u
,,791.36k,19.54625u
,,791.42k,12.92949u
,,791.48k,12.89629u
,,791.54k,16.84512u
,,791.6k,10.46539u
,,791.66k,8.932701u
,,791.72k,19.17674u
,,791.78k,14.22302u
,,791.84k,11.18804u
,,791.9k,10.5291u
,,791.96k,8.178482u
,,792.02k,14.7919u
,,792.08k,12.02762u
,,792.14k,10.91174u
,,792.2k,8.128176u
,,792.26k,12.68469u
,,792.32k,14.08562u
,,792.38k,15.93812u
,,792.44k,13.9132u
,,792.5k,14.72567u
,,792.56k,18.93785u
,,792.62k,16.12675u
,,792.68k,12.20294u
,,792.74k,15.32016u
,,792.8k,17.92346u
,,792.86k,21.16075u
,,792.92k,16.8305u
,,792.98k,15.49674u
,,793.04k,15.20096u
,,793.1k,13.71803u
,,793.16k,11.78879u
,,793.22k,11.86704u
,,793.28k,12.97532u
,,793.34k,15.07566u
,,793.4k,12.96936u
,,793.46k,11.17136u
,,793.52k,12.7574u
,,793.58k,12.2339u
,,793.64k,14.08154u
,,793.7k,15.89277u
,,793.76k,11.62952u
,,793.82k,14.9407u
,,793.88k,14.43422u
,,793.94k,10.01316u
,,794k,9.824947u
,,794.06k,11.11384u
,,794.12k,13.76556u
,,794.18k,21.86792u
,,794.24k,15.6497u
,,794.3k,16.75701u
,,794.36k,12.31967u
,,794.42k,15.2972u
,,794.48k,12.76832u
,,794.54k,6.619977u
,,794.6k,17.43368u
,,794.66k,14.84258u
,,794.72k,16.50442u
,,794.78k,13.37483u
,,794.84k,15.17416u
,,794.9k,18.10481u
,,794.96k,15.46435u
,,795.02k,14.60814u
,,795.08k,14.08541u
,,795.14k,16.54443u
,,795.2k,16.24003u
,,795.26k,15.43201u
,,795.32k,15.91309u
,,795.38k,16.65084u
,,795.44k,15.62013u
,,795.5k,14.28063u
,,795.56k,11.01565u
,,795.62k,13.52943u
,,795.68k,13.78626u
,,795.74k,17.88467u
,,795.8k,16.83691u
,,795.86k,16.61562u
,,795.92k,21.6788u
,,795.98k,18.81272u
,,796.04k,19.72258u
,,796.1k,19.84221u
,,796.16k,16.20106u
,,796.22k,16.42039u
,,796.28k,18.23611u
,,796.34k,20.05334u
,,796.4k,15.38526u
,,796.46k,17.58797u
,,796.52k,16.3291u
,,796.58k,18.2141u
,,796.64k,15.42131u
,,796.7k,14.70716u
,,796.76k,18.29741u
,,796.82k,18.6496u
,,796.88k,13.80182u
,,796.94k,10.65205u
,,797k,14.2546u
,,797.06k,16.86763u
,,797.12k,21.34426u
,,797.18k,21.41507u
,,797.24k,15.87025u
,,797.3k,20.30327u
,,797.36k,15.85674u
,,797.42k,13.17865u
,,797.48k,12.54444u
,,797.54k,16.04298u
,,797.6k,20.9064u
,,797.66k,14.95027u
,,797.72k,16.42311u
,,797.78k,13.09229u
,,797.84k,11.43507u
,,797.9k,17.79623u
,,797.96k,15.48306u
,,798.02k,18.43917u
,,798.08k,19.86508u
,,798.14k,17.58728u
,,798.2k,13.32395u
,,798.26k,13.5602u
,,798.32k,19.44026u
,,798.38k,22.50189u
,,798.44k,22.7858u
,,798.5k,15.52216u
,,798.56k,14.78681u
,,798.62k,15.40381u
,,798.68k,14.14466u
,,798.74k,16.53008u
,,798.8k,10.36079u
,,798.86k,9.624901u
,,798.92k,16.6371u
,,798.98k,21.84192u
,,799.04k,21.26168u
,,799.1k,15.75253u
,,799.16k,10.12223u
,,799.22k,10.31056u
,,799.28k,15.48233u
,,799.34k,18.35559u
,,799.4k,16.12973u
,,799.46k,15.88588u
,,799.52k,10.27243u
,,799.58k,13.81872u
,,799.64k,15.99821u
,,799.7k,13.71162u
,,799.76k,10.27903u
,,799.82k,12.5357u
,,799.88k,17.81237u
,,799.94k,16.98104u
,,800k,11.55431u
,,800.06k,11.67541u
,,800.12k,13.67975u
,,800.18k,17.12812u
,,800.24k,10.87152u
,,800.3k,11.49025u
,,800.36k,14.66973u
,,800.42k,15.94125u
,,800.48k,10.24932u
,,800.54k,13.74432u
,,800.6k,13.29662u
,,800.66k,12.80413u
,,800.72k,18.75656u
,,800.78k,16.56773u
,,800.84k,18.45554u
,,800.9k,12.16393u
,,800.96k,11.25386u
,,801.02k,8.324488u
,,801.08k,11.74237u
,,801.14k,7.73628u
,,801.2k,10.24922u
,,801.26k,17.67998u
,,801.32k,12.67811u
,,801.38k,10.98584u
,,801.44k,14.24095u
,,801.5k,6.89884u
,,801.56k,13.62065u
,,801.62k,16.3227u
,,801.68k,9.858933u
,,801.74k,8.617823u
,,801.8k,5.227452u
,,801.86k,10.66845u
,,801.92k,12.62348u
,,801.98k,5.00257u
,,802.04k,9.419065u
,,802.1k,8.151487u
,,802.16k,5.013207u
,,802.22k,6.640672u
,,802.28k,7.597002u
,,802.34k,11.8858u
,,802.4k,13.44559u
,,802.46k,13.92367u
,,802.52k,13.16539u
,,802.58k,14.26504u
,,802.64k,13.84626u
,,802.7k,12.6415u
,,802.76k,7.757553u
,,802.82k,8.888718u
,,802.88k,14.66583u
,,802.94k,16.29913u
,,803k,13.09451u
,,803.06k,12.58858u
,,803.12k,10.73096u
,,803.18k,9.317804u
,,803.24k,13.30111u
,,803.3k,10.42815u
,,803.36k,6.773906u
,,803.42k,11.42798u
,,803.48k,17.40802u
,,803.54k,13.08601u
,,803.6k,12.24479u
,,803.66k,11.28203u
,,803.72k,10.06462u
,,803.78k,8.95973u
,,803.84k,11.58843u
,,803.9k,12.10992u
,,803.96k,7.831462u
,,804.02k,7.001299u
,,804.08k,9.064339u
,,804.14k,11.26065u
,,804.2k,10.04209u
,,804.26k,11.03259u
,,804.32k,12.18776u
,,804.38k,6.736245u
,,804.44k,8.593517u
,,804.5k,14.29827u
,,804.56k,16.02753u
,,804.62k,12.96723u
,,804.68k,14.34033u
,,804.74k,16.28618u
,,804.8k,9.325053u
,,804.86k,5.068407u
,,804.92k,1.739818u
,,804.98k,8.073423u
,,805.04k,11.2444u
,,805.1k,9.44303u
,,805.16k,10.14954u
,,805.22k,9.09779u
,,805.28k,7.374156u
,,805.34k,12.43562u
,,805.4k,14.60923u
,,805.46k,11.83465u
,,805.52k,13.07088u
,,805.58k,21.62092u
,,805.64k,15.67389u
,,805.7k,15.36576u
,,805.76k,12.63689u
,,805.82k,13.48889u
,,805.88k,11.80194u
,,805.94k,13.36923u
,,806k,14.74695u
,,806.06k,8.656544u
,,806.12k,2.612797u
,,806.18k,4.906833u
,,806.24k,8.614283u
,,806.3k,12.55905u
,,806.36k,13.14865u
,,806.42k,14.58681u
,,806.48k,16.03944u
,,806.54k,10.25232u
,,806.6k,9.897016u
,,806.66k,9.812809u
,,806.72k,9.188001u
,,806.78k,8.274599u
,,806.84k,5.133525u
,,806.9k,11.30948u
,,806.96k,8.224593u
,,807.02k,6.901072u
,,807.08k,9.736871u
,,807.14k,14.52507u
,,807.2k,8.962348u
,,807.26k,8.151153u
,,807.32k,12.04656u
,,807.38k,14.95996u
,,807.44k,9.385796u
,,807.5k,7.068747u
,,807.56k,7.176515u
,,807.62k,6.691301u
,,807.68k,12.29997u
,,807.74k,11.54345u
,,807.8k,13.77624u
,,807.86k,9.919094u
,,807.92k,9.652136u
,,807.98k,10.96977u
,,808.04k,13.62013u
,,808.1k,8.071299u
,,808.16k,12.13228u
,,808.22k,9.310518u
,,808.28k,9.266613u
,,808.34k,9.016547u
,,808.4k,11.33244u
,,808.46k,13.5426u
,,808.52k,12.30186u
,,808.58k,8.974575u
,,808.64k,12.64802u
,,808.7k,13.18545u
,,808.76k,11.08664u
,,808.82k,9.058439u
,,808.88k,11.95453u
,,808.94k,12.30777u
,,809k,10.76803u
,,809.06k,12.94121u
,,809.12k,16.17387u
,,809.18k,14.37585u
,,809.24k,11.76136u
,,809.3k,10.75395u
,,809.36k,7.83049u
,,809.42k,5.609839u
,,809.48k,8.116564u
,,809.54k,8.40812u
,,809.6k,11.88999u
,,809.66k,10.44029u
,,809.72k,11.43798u
,,809.78k,6.437385u
,,809.84k,4.209366u
,,809.9k,8.394209u
,,809.96k,5.301317u
,,810.02k,7.75818u
,,810.08k,4.929962u
,,810.14k,9.982179u
,,810.2k,8.928247u
,,810.26k,8.455123u
,,810.32k,4.913529u
,,810.38k,11.15424u
,,810.44k,10.92684u
,,810.5k,9.89404u
,,810.56k,9.070738u
,,810.62k,2.433982u
,,810.68k,4.689262u
,,810.74k,1.625904u
,,810.8k,5.964962u
,,810.86k,9.639431u
,,810.92k,8.266899u
,,810.98k,3.316811u
,,811.04k,2.108777u
,,811.1k,3.869412u
,,811.16k,5.997722u
,,811.22k,8.47048u
,,811.28k,4.538317u
,,811.34k,12.67566u
,,811.4k,11.50854u
,,811.46k,12.64301u
,,811.52k,11.73649u
,,811.58k,6.087745u
,,811.64k,9.710645u
,,811.7k,6.959456u
,,811.76k,7.935753u
,,811.82k,9.743852u
,,811.88k,2.153706u
,,811.94k,1.604405u
,,812k,8.153753u
,,812.06k,928.3067n
,,812.12k,512.4841n
,,812.18k,3.702201u
,,812.24k,6.380589u
,,812.3k,8.69677u
,,812.36k,9.260433u
,,812.42k,9.191398u
,,812.48k,8.655755u
,,812.54k,5.955878u
,,812.6k,5.982229u
,,812.66k,5.875577u
,,812.72k,4.001988u
,,812.78k,3.38173u
,,812.84k,6.943461u
,,812.9k,6.404328u
,,812.96k,2.291564u
,,813.02k,3.23813u
,,813.08k,917.2168n
,,813.14k,6.043729u
,,813.2k,5.940572u
,,813.26k,4.642017u
,,813.32k,2.477671u
,,813.38k,4.867526u
,,813.44k,4.463913u
,,813.5k,1.326971u
,,813.56k,2.621281u
,,813.62k,2.769497u
,,813.68k,1.97107u
,,813.74k,5.542091u
,,813.8k,6.155781u
,,813.86k,4.022906u
,,813.92k,4.226367u
,,813.98k,6.091051u
,,814.04k,11.12093u
,,814.1k,5.414865u
,,814.16k,2.326713u
,,814.22k,1.648124u
,,814.28k,2.518239u
,,814.34k,5.161191u
,,814.4k,9.707041u
,,814.46k,9.907259u
,,814.52k,7.824416u
,,814.58k,3.151201u
,,814.64k,4.788178u
,,814.7k,2.728877u
,,814.76k,5.60352u
,,814.82k,4.172939u
,,814.88k,8.310473u
,,814.94k,7.25156u
,,815k,4.61826u
,,815.06k,6.570359u
,,815.12k,4.517046u
,,815.18k,3.82744u
,,815.24k,6.650459u
,,815.3k,10.13839u
,,815.36k,9.135864u
,,815.42k,7.30356u
,,815.48k,3.556925u
,,815.54k,9.603879u
,,815.6k,7.066946u
,,815.66k,3.541715u
,,815.72k,3.746198u
,,815.78k,5.010972u
,,815.84k,6.47996u
,,815.9k,8.604206u
,,815.96k,8.196835u
,,816.02k,9.194208u
,,816.08k,12.05215u
,,816.14k,6.356447u
,,816.2k,11.16561u
,,816.26k,10.10985u
,,816.32k,10.01304u
,,816.38k,6.452993u
,,816.44k,5.673578u
,,816.5k,6.393749u
,,816.56k,11.0133u
,,816.62k,7.620402u
,,816.68k,4.972995u
,,816.74k,6.704725u
,,816.8k,5.484971u
,,816.86k,5.379117u
,,816.92k,13.99745u
,,816.98k,6.347692u
,,817.04k,6.432742u
,,817.1k,9.041378u
,,817.16k,6.283069u
,,817.22k,7.069245u
,,817.28k,9.919765u
,,817.34k,9.892453u
,,817.4k,6.432714u
,,817.46k,8.61917u
,,817.52k,9.829441u
,,817.58k,14.73792u
,,817.64k,14.95701u
,,817.7k,18.18352u
,,817.76k,13.03251u
,,817.82k,15.88577u
,,817.88k,13.77579u
,,817.94k,9.055174u
,,818k,9.128282u
,,818.06k,7.02293u
,,818.12k,4.720145u
,,818.18k,9.644931u
,,818.24k,14.26942u
,,818.3k,8.267171u
,,818.36k,6.135884u
,,818.42k,10.63979u
,,818.48k,4.246507u
,,818.54k,6.850014u
,,818.6k,12.38198u
,,818.66k,5.959102u
,,818.72k,10.60763u
,,818.78k,10.89128u
,,818.84k,7.800692u
,,818.9k,8.988101u
,,818.96k,8.151948u
,,819.02k,6.717013u
,,819.08k,5.496686u
,,819.14k,1.870825u
,,819.2k,2.91086u
,,819.26k,3.611307u
,,819.32k,4.101061u
,,819.38k,4.94313u
,,819.44k,7.736395u
,,819.5k,8.106966u
,,819.56k,4.281249u
,,819.62k,6.459267u
,,819.68k,5.327132u
,,819.74k,3.603567u
,,819.8k,9.349183u
,,819.86k,5.733863u
,,819.92k,5.811836u
,,819.98k,5.618832u
,,820.04k,5.811965u
,,820.1k,8.274116u
,,820.16k,5.856265u
,,820.22k,7.319534u
,,820.28k,4.879636u
,,820.34k,6.343656u
,,820.4k,3.136977u
,,820.46k,3.716812u
,,820.52k,3.622616u
,,820.58k,3.752979u
,,820.64k,3.987057u
,,820.7k,1.684741u
,,820.76k,3.577721u
,,820.82k,4.018964u
,,820.88k,3.601232u
,,820.94k,1.150012u
,,821k,1.046511u
,,821.06k,5.614972u
,,821.12k,6.047939u
,,821.18k,3.896879u
,,821.24k,3.925879u
