"Frequency, Hz - Peaks",Magnitude (V) - Peaks,"Frequency, Hz - Signal",Magnitude (V) - Signal
,,1.23416M,9.715496u
,,1.23422M,12.27504u
,,1.23428M,8.851019u
,,1.23434M,10.5148u
,,1.2344M,10.46025u
,,1.23446M,9.603125u
,,1.23452M,8.101996u
,,1.23458M,4.831261u
,,1.23464M,5.56667u
,,1.2347M,6.954944u
,,1.23476M,5.807073u
,,1.23482M,9.485901u
,,1.23488M,7.769384u
,,1.23494M,7.423527u
,,1.235M,7.247465u
,,1.23506M,8.39575u
,,1.23512M,5.797282u
,,1.23518M,7.777806u
,,1.23524M,5.364894u
,,1.2353M,6.552416u
,,1.23536M,8.213258u
,,1.23542M,8.977738u
,,1.23548M,8.195238u
,,1.23554M,5.701282u
,,1.2356M,10.25873u
,,1.23566M,3.900384u
,,1.23572M,10.70307u
,,1.23578M,7.375099u
,,1.23584M,6.50965u
,,1.2359M,4.641488u
,,1.23596M,6.264533u
,,1.23602M,5.686336u
,,1.23608M,4.482959u
,,1.23614M,4.721795u
,,1.2362M,5.230969u
,,1.23626M,6.366756u
,,1.23632M,4.236629u
,,1.23638M,6.193772u
,,1.23644M,7.361644u
,,1.2365M,4.313576u
,,1.23656M,1.656095u
,,1.23662M,3.284682u
,,1.23668M,6.511077u
,,1.23674M,10.02301u
,,1.2368M,9.269103u
,,1.23686M,9.059412u
,,1.23692M,6.513364u
,,1.23698M,6.815088u
,,1.23704M,8.193448u
,,1.2371M,8.381108u
,,1.23716M,6.263309u
,,1.23722M,8.687407u
,,1.23728M,5.66353u
,,1.23734M,1.595933u
,,1.2374M,6.937243u
,,1.23746M,7.745198u
,,1.23752M,9.104596u
,,1.23758M,7.226192u
,,1.23764M,3.40002u
,,1.2377M,5.777585u
,,1.23776M,13.28953u
,,1.23782M,12.67716u
,,1.23788M,13.66433u
,,1.23794M,6.19518u
,,1.238M,3.17149u
,,1.23806M,6.688843u
,,1.23812M,7.445231u
,,1.23818M,7.504547u
,,1.23824M,6.378232u
,,1.2383M,4.733652u
,,1.23836M,3.436569u
,,1.23842M,2.474407u
,,1.23848M,6.376522u
,,1.23854M,5.504405u
,,1.2386M,9.559494u
,,1.23866M,10.13239u
,,1.23872M,9.233531u
,,1.23878M,7.139534u
,,1.23884M,8.30058u
,,1.2389M,7.520229u
,,1.23896M,7.926511u
,,1.23902M,10.33577u
,,1.23908M,11.88244u
,,1.23914M,7.252993u
,,1.2392M,3.730854u
,,1.23926M,8.758077u
,,1.23932M,9.383725u
,,1.23938M,11.63701u
,,1.23944M,8.509931u
,,1.2395M,5.485709u
,,1.23956M,10.09615u
,,1.23962M,10.33919u
,,1.23968M,1.182392u
,,1.23974M,6.808008u
,,1.2398M,4.679242u
,,1.23986M,3.324152u
,,1.23992M,7.622889u
,,1.23998M,4.005226u
,,1.24004M,5.557132u
,,1.2401M,9.382687u
,,1.24016M,7.7729u
,,1.24022M,6.142043u
,,1.24028M,5.288788u
,,1.24034M,4.649221u
,,1.2404M,4.40486u
,,1.24046M,6.686909u
,,1.24052M,4.301293u
,,1.24058M,3.452265u
,,1.24064M,6.63001u
,,1.2407M,6.521863u
,,1.24076M,4.752399u
,,1.24082M,3.995882u
,,1.24088M,5.478327u
,,1.24094M,6.744733u
,,1.241M,1.865866u
,,1.24106M,2.653833u
,,1.24112M,2.999816u
,,1.24118M,6.283013u
,,1.24124M,5.019814u
,,1.2413M,306.4265n
,,1.24136M,2.780823u
,,1.24142M,9.138925u
,,1.24148M,9.562319u
,,1.24154M,7.304806u
,,1.2416M,7.945412u
,,1.24166M,7.267972u
,,1.24172M,4.839766u
,,1.24178M,3.008037u
,,1.24184M,6.350982u
,,1.2419M,3.527154u
,,1.24196M,4.522347u
,,1.24202M,6.682243u
,,1.24208M,9.912052u
,,1.24214M,10.59499u
,,1.2422M,9.183833u
,,1.24226M,5.40789u
,,1.24232M,4.199731u
,,1.24238M,4.476663u
,,1.24244M,6.342121u
,,1.2425M,6.191067u
,,1.24256M,7.989851u
,,1.24262M,7.772286u
,,1.24268M,8.867175u
,,1.24274M,9.101495u
,,1.2428M,6.153369u
,,1.24286M,7.261837u
,,1.24292M,6.731763u
,,1.24298M,5.125161u
,,1.24304M,7.236855u
,,1.2431M,9.772687u
,,1.24316M,4.744153u
,,1.24322M,1.793531u
,,1.24328M,10.04853u
,,1.24334M,8.581542u
,,1.2434M,6.749839u
,,1.24346M,4.426002u
,,1.24352M,7.315626u
,,1.24358M,5.263499u
,,1.24364M,1.108915u
,,1.2437M,2.030286u
,,1.24376M,9.767875u
,,1.24382M,7.742875u
,,1.24388M,4.561812u
,,1.24394M,5.83041u
,,1.244M,3.412747u
,,1.24406M,4.133598u
,,1.24412M,3.230476u
,,1.24418M,4.053778u
,,1.24424M,7.219132u
,,1.2443M,6.441955u
,,1.24436M,2.978383u
,,1.24442M,7.463625u
,,1.24448M,4.249352u
,,1.24454M,8.280713u
,,1.2446M,1.836616u
,,1.24466M,1.743028u
,,1.24472M,4.625992u
,,1.24478M,9.175797u
,,1.24484M,8.517172u
,,1.2449M,7.16517u
,,1.24496M,10.30604u
,,1.24502M,7.05355u
,,1.24508M,2.55235u
,,1.24514M,4.234126u
,,1.2452M,2.348094u
,,1.24526M,4.406923u
,,1.24532M,5.550673u
,,1.24538M,2.331568u
,,1.24544M,830.1255n
,,1.2455M,3.052358u
,,1.24556M,6.228958u
,,1.24562M,7.821374u
,,1.24568M,6.727424u
,,1.24574M,7.337336u
,,1.2458M,7.127916u
,,1.24586M,5.618023u
,,1.24592M,1.581982u
,,1.24598M,3.960914u
,,1.24604M,4.332951u
,,1.2461M,5.984509u
,,1.24616M,6.689837u
,,1.24622M,6.31613u
,,1.24628M,6.620551u
,,1.24634M,8.54062u
,,1.2464M,6.243404u
,,1.24646M,7.545939u
,,1.24652M,9.899605u
,,1.24658M,7.079946u
,,1.24664M,8.022617u
,,1.2467M,1.358629u
,,1.24676M,6.567361u
,,1.24682M,4.711605u
,,1.24688M,5.642427u
,,1.24694M,3.706283u
,,1.247M,985.6879n
,,1.24706M,3.489327u
,,1.24712M,2.791054u
,,1.24718M,2.037607u
,,1.24724M,9.168589u
,,1.2473M,7.057087u
,,1.24736M,5.876587u
,,1.24742M,7.372591u
,,1.24748M,4.611453u
,,1.24754M,9.787352u
,,1.2476M,3.092342u
,,1.24766M,1.625366u
,,1.24772M,4.578439u
,,1.24778M,7.30283u
,,1.24784M,5.786287u
,,1.2479M,4.083264u
,,1.24796M,5.057815u
,,1.24802M,6.980608u
,,1.24808M,5.321091u
,,1.24814M,5.891422u
,,1.2482M,4.53031u
,,1.24826M,3.247473u
,,1.24832M,3.649239u
,,1.24838M,1.279211u
,,1.24844M,3.458531u
,,1.2485M,7.241096u
,,1.24856M,2.856664u
,,1.24862M,8.852724u
,,1.24868M,8.23166u
,,1.24874M,7.532611u
,,1.2488M,9.921976u
,,1.24886M,6.478487u
,,1.24892M,6.041421u
,,1.24898M,4.197254u
,,1.24904M,4.710164u
,,1.2491M,5.724365u
,,1.24916M,5.748547u
,,1.24922M,5.107646u
,,1.24928M,5.001536u
,,1.24934M,4.323552u
,,1.2494M,6.384707u
,,1.24946M,5.308885u
,,1.24952M,4.665368u
,,1.24958M,9.522628u
,,1.24964M,7.938864u
,,1.2497M,4.151333u
,,1.24976M,3.779254u
,,1.24982M,5.336749u
,,1.24988M,8.935715u
,,1.24994M,7.323382u
,,1.25M,6.296921u
,,1.25006M,8.461701u
,,1.25012M,6.35489u
,,1.25018M,6.9942u
,,1.25024M,8.626688u
,,1.2503M,7.773118u
,,1.25036M,7.905295u
,,1.25042M,4.653334u
,,1.25048M,1.252202u
,,1.25054M,2.977844u
,,1.2506M,9.291144u
,,1.25066M,7.318737u
,,1.25072M,6.814237u
,,1.25078M,7.156587u
,,1.25084M,5.513352u
,,1.2509M,3.53936u
,,1.25096M,8.767234u
,,1.25102M,8.682128u
,,1.25108M,6.529184u
,,1.25114M,5.054553u
,,1.2512M,2.663317u
,,1.25126M,4.150305u
,,1.25132M,7.82083u
,,1.25138M,1.082759u
,,1.25144M,976.2028n
,,1.2515M,3.660477u
,,1.25156M,6.846839u
,,1.25162M,9.646051u
,,1.25168M,8.210511u
,,1.25174M,8.368504u
,,1.2518M,6.703382u
,,1.25186M,6.942555u
,,1.25192M,4.626481u
,,1.25198M,7.520295u
,,1.25204M,4.318566u
,,1.2521M,3.778413u
,,1.25216M,6.732865u
,,1.25222M,8.395581u
,,1.25228M,4.934261u
,,1.25234M,4.121012u
,,1.2524M,7.543664u
,,1.25246M,8.800712u
,,1.25252M,7.4055u
,,1.25258M,8.743672u
,,1.25264M,12.55233u
,,1.2527M,9.498805u
,,1.25276M,6.02422u
,,1.25282M,7.963673u
,,1.25288M,7.156528u
,,1.25294M,2.532664u
,,1.253M,2.323496u
,,1.25306M,4.208384u
,,1.25312M,6.190615u
,,1.25318M,7.509951u
,,1.25324M,7.78712u
,,1.2533M,6.413883u
,,1.25336M,6.164816u
,,1.25342M,5.392717u
,,1.25348M,6.988829u
,,1.25354M,5.578728u
,,1.2536M,5.662254u
,,1.25366M,3.04168u
,,1.25372M,4.973207u
,,1.25378M,6.221096u
,,1.25384M,5.569119u
,,1.2539M,6.342868u
,,1.25396M,5.487924u
,,1.25402M,7.452463u
,,1.25408M,3.006445u
,,1.25414M,3.66979u
,,1.2542M,7.028525u
,,1.25426M,6.524389u
,,1.25432M,4.545266u
,,1.25438M,5.070029u
,,1.25444M,6.090054u
,,1.2545M,3.989067u
,,1.25456M,8.628094u
,,1.25462M,4.601675u
,,1.25468M,3.353036u
,,1.25474M,2.637077u
,,1.2548M,3.764736u
,,1.25486M,8.952617u
,,1.25492M,5.59649u
,,1.25498M,5.18937u
,,1.25504M,6.349644u
,,1.2551M,4.571128u
,,1.25516M,6.203633u
,,1.25522M,7.477447u
,,1.25528M,8.430338u
,,1.25534M,5.964919u
,,1.2554M,9.284827u
,,1.25546M,9.468347u
,,1.25552M,6.94599u
,,1.25558M,5.791665u
,,1.25564M,4.532744u
,,1.2557M,6.629726u
,,1.25576M,4.885504u
,,1.25582M,1.680713u
,,1.25588M,6.127054u
,,1.25594M,5.805549u
,,1.256M,4.478517u
,,1.25606M,2.960653u
,,1.25612M,4.272307u
,,1.25618M,5.143524u
,,1.25624M,328.637n
,,1.2563M,2.201116u
,,1.25636M,5.104679u
,,1.25642M,785.6618n
,,1.25648M,4.80506u
,,1.25654M,3.773042u
,,1.2566M,1.946975u
,,1.25666M,2.872822u
,,1.25672M,3.108938u
,,1.25678M,2.670868u
,,1.25684M,2.32611u
,,1.2569M,6.656545u
,,1.25696M,2.71096u
,,1.25702M,3.265222u
,,1.25708M,4.793292u
,,1.25714M,2.734191u
,,1.2572M,2.849744u
,,1.25726M,4.455473u
,,1.25732M,1.566711u
,,1.25738M,5.185986u
,,1.25744M,6.001794u
,,1.2575M,2.25723u
,,1.25756M,807.467n
,,1.25762M,2.305048u
,,1.25768M,4.067476u
,,1.25774M,6.792843u
,,1.2578M,2.046762u
,,1.25786M,3.591511u
,,1.25792M,4.822159u
,,1.25798M,3.877219u
,,1.25804M,5.190141u
,,1.2581M,7.974719u
,,1.25816M,2.872362u
,,1.25822M,1.410387u
,,1.25828M,2.846118u
,,1.25834M,3.597451u
,,1.2584M,2.550525u
,,1.25846M,1.084135u
,,1.25852M,6.929733u
,,1.25858M,6.439832u
,,1.25864M,5.445153u
,,1.2587M,4.177215u
,,1.25876M,4.0007u
,,1.25882M,5.438191u
,,1.25888M,2.264938u
,,1.25894M,4.855933u
,,1.259M,6.391727u
,,1.25906M,4.192328u
,,1.25912M,4.644481u
,,1.25918M,4.148969u
,,1.25924M,7.216306u
,,1.2593M,8.981738u
,,1.25936M,4.264855u
,,1.25942M,2.689899u
,,1.25948M,7.524173u
,,1.25954M,4.211812u
,,1.2596M,2.658142u
,,1.25966M,4.856812u
,,1.25972M,7.101826u
,,1.25978M,6.938295u
,,1.25984M,4.293626u
,,1.2599M,4.530889u
,,1.25996M,4.642131u
,,1.26002M,1.69226u
,,1.26008M,564.7272n
,,1.26014M,4.021854u
,,1.2602M,3.516644u
,,1.26026M,4.467038u
,,1.26032M,9.309251u
,,1.26038M,11.37678u
,,1.26044M,8.991973u
,,1.2605M,3.062621u
,,1.26056M,2.950227u
,,1.26062M,2.145115u
,,1.26068M,1.50895u
,,1.26074M,5.988921u
,,1.2608M,2.1499u
,,1.26086M,1.000361u
,,1.26092M,5.047866u
,,1.26098M,3.470604u
,,1.26104M,1.733964u
,,1.2611M,1.9488u
,,1.26116M,4.757898u
,,1.26122M,7.611612u
,,1.26128M,1.738818u
,,1.26134M,1.396606u
,,1.2614M,3.263321u
,,1.26146M,6.371911u
,,1.26152M,5.921679u
,,1.26158M,1.907683u
,,1.26164M,1.682293u
,,1.2617M,4.73992u
,,1.26176M,3.59466u
,,1.26182M,5.624563u
,,1.26188M,6.926904u
,,1.26194M,5.732447u
,,1.262M,3.631562u
,,1.26206M,719.7802n
,,1.26212M,296.4029n
,,1.26218M,2.993737u
,,1.26224M,7.710651u
,,1.2623M,5.097589u
,,1.26236M,2.08414u
,,1.26242M,3.984901u
,,1.26248M,3.217396u
,,1.26254M,3.664063u
,,1.2626M,3.807188u
,,1.26266M,4.682056u
,,1.26272M,636.2148n
,,1.26278M,4.434776u
,,1.26284M,1.991776u
,,1.2629M,2.641302u
,,1.26296M,5.539269u
,,1.26302M,5.119795u
,,1.26308M,3.478125u
,,1.26314M,3.642999u
,,1.2632M,2.774224u
,,1.26326M,1.947664u
,,1.26332M,2.603509u
,,1.26338M,2.281478u
,,1.26344M,3.99216u
,,1.2635M,305.441n
,,1.26356M,4.264927u
,,1.26362M,3.074936u
,,1.26368M,2.962928u
,,1.26374M,6.673572u
,,1.2638M,2.49731u
,,1.26386M,5.137994u
,,1.26392M,2.48554u
,,1.26398M,1.93906u
,,1.26404M,1.920902u
,,1.2641M,3.240896u
,,1.26416M,2.855387u
,,1.26422M,3.403379u
,,1.26428M,626.705n
,,1.26434M,2.510506u
,,1.2644M,7.840687u
,,1.26446M,3.14302u
,,1.26452M,4.859005u
,,1.26458M,2.669281u
,,1.26464M,4.832355u
,,1.2647M,4.447533u
,,1.26476M,2.707783u
,,1.26482M,4.42147u
,,1.26488M,6.76183u
,,1.26494M,2.031518u
,,1.265M,3.620959u
,,1.26506M,3.262826u
,,1.26512M,3.118736u
,,1.26518M,2.610008u
,,1.26524M,2.167651u
,,1.2653M,5.030829u
,,1.26536M,1.691846u
,,1.26542M,3.360387u
,,1.26548M,5.221362u
,,1.26554M,2.858698u
,,1.2656M,1.333312u
,,1.26566M,4.099493u
,,1.26572M,4.573905u
,,1.26578M,2.653438u
,,1.26584M,3.063095u
,,1.2659M,3.647554u
,,1.26596M,4.884844u
,,1.26602M,3.433482u
,,1.26608M,5.486345u
,,1.26614M,6.885382u
,,1.2662M,5.598385u
,,1.26626M,3.524019u
,,1.26632M,3.739652u
,,1.26638M,3.513782u
,,1.26644M,4.719854u
,,1.2665M,1.973496u
,,1.26656M,2.844449u
,,1.26662M,1.594144u
,,1.26668M,5.877198u
,,1.26674M,3.32735u
,,1.2668M,5.165959u
,,1.26686M,2.88046u
,,1.26692M,5.293437u
,,1.26698M,6.52418u
,,1.26704M,1.998954u
,,1.2671M,3.758659u
,,1.26716M,4.295712u
,,1.26722M,5.5165u
,,1.26728M,4.716149u
,,1.26734M,2.174797u
,,1.2674M,4.702313u
,,1.26746M,2.671662u
,,1.26752M,694.3509n
,,1.26758M,4.260125u
,,1.26764M,2.222821u
,,1.2677M,3.66971u
,,1.26776M,4.802267u
,,1.26782M,6.982736u
,,1.26788M,3.212795u
,,1.26794M,498.6819n
,,1.268M,5.254468u
,,1.26806M,4.414416u
,,1.26812M,2.352407u
,,1.26818M,3.865834u
,,1.26824M,2.937056u
,,1.2683M,3.125511u
,,1.26836M,3.146517u
,,1.26842M,1.43297u
,,1.26848M,4.298374u
,,1.26854M,4.219153u
,,1.2686M,2.771643u
,,1.26866M,2.002629u
,,1.26872M,2.999168u
,,1.26878M,2.878716u
,,1.26884M,725.0533n
,,1.2689M,4.260525u
,,1.26896M,10.64583u
,,1.26902M,4.470585u
,,1.26908M,4.013193u
,,1.26914M,2.584107u
,,1.2692M,2.375384u
,,1.26926M,1.419785u
,,1.26932M,2.94654u
,,1.26938M,3.549621u
,,1.26944M,2.921839u
,,1.2695M,525.5119n
,,1.26956M,3.089477u
,,1.26962M,1.196465u
,,1.26968M,424.9778n
,,1.26974M,2.853139u
,,1.2698M,4.333716u
,,1.26986M,2.044951u
,,1.26992M,2.206884u
,,1.26998M,5.140132u
,,1.27004M,4.664615u
,,1.2701M,3.127068u
,,1.27016M,6.888371u
,,1.27022M,6.187973u
,,1.27028M,1.813306u
,,1.27034M,5.242558u
,,1.2704M,4.438475u
,,1.27046M,3.618041u
,,1.27052M,3.373225u
,,1.27058M,3.920165u
,,1.27064M,2.140102u
,,1.2707M,326.9662n
,,1.27076M,1.106002u
,,1.27082M,762.6497n
,,1.27088M,3.977437u
,,1.27094M,5.374878u
,,1.271M,1.868774u
,,1.27106M,2.088502u
,,1.27112M,2.751166u
,,1.27118M,6.941161u
,,1.27124M,4.122107u
,,1.2713M,1.445424u
,,1.27136M,4.806304u
,,1.27142M,4.172136u
,,1.27148M,2.175215u
,,1.27154M,2.611444u
,,1.2716M,1.496329u
,,1.27166M,4.594367u
,,1.27172M,4.178058u
,,1.27178M,2.471018u
,,1.27184M,6.798966u
,,1.2719M,5.271069u
,,1.27196M,2.994304u
,,1.27202M,3.590969u
,,1.27208M,3.027342u
,,1.27214M,5.405237u
,,1.2722M,2.374335u
,,1.27226M,2.615691u
,,1.27232M,2.668453u
,,1.27238M,2.962604u
,,1.27244M,2.446636u
,,1.2725M,1.953987u
,,1.27256M,1.233747u
,,1.27262M,264.7277n
,,1.27268M,2.576049u
,,1.27274M,2.485251u
,,1.2728M,4.491749u
,,1.27286M,6.210541u
,,1.27292M,4.213535u
,,1.27298M,2.871096u
,,1.27304M,4.70926u
,,1.2731M,1.98882u
,,1.27316M,1.635238u
,,1.27322M,1.479348u
,,1.27328M,3.637977u
,,1.27334M,2.773589u
,,1.2734M,3.379335u
,,1.27346M,1.867574u
,,1.27352M,1.315122u
,,1.27358M,4.356686u
,,1.27364M,4.964121u
,,1.2737M,2.872214u
,,1.27376M,2.832218u
,,1.27382M,2.373972u
,,1.27388M,3.805391u
,,1.27394M,3.265283u
,,1.274M,4.52394u
,,1.27406M,3.610722u
,,1.27412M,6.575701u
,,1.27418M,4.219393u
,,1.27424M,1.518114u
,,1.2743M,377.634n
,,1.27436M,2.12674u
,,1.27442M,3.783397u
,,1.27448M,5.683216u
,,1.27454M,6.991229u
,,1.2746M,2.1762u
,,1.27466M,1.990071u
,,1.27472M,3.261256u
,,1.27478M,5.031746u
,,1.27484M,2.254508u
,,1.2749M,6.007167u
,,1.27496M,6.238847u
,,1.27502M,3.417259u
,,1.27508M,2.348941u
,,1.27514M,1.397318u
,,1.2752M,5.200039u
,,1.27526M,7.027238u
,,1.27532M,2.038763u
,,1.27538M,1.636762u
,,1.27544M,1.019893u
,,1.2755M,4.245017u
,,1.27556M,4.346471u
,,1.27562M,1.890485u
,,1.27568M,3.255283u
,,1.27574M,1.208988u
,,1.2758M,2.123552u
,,1.27586M,2.42659u
,,1.27592M,5.182146u
,,1.27598M,5.013741u
,,1.27604M,3.941148u
,,1.2761M,1.739456u
,,1.27616M,926.0886n
,,1.27622M,2.41418u
,,1.27628M,1.550638u
,,1.27634M,2.259893u
,,1.2764M,2.935118u
,,1.27646M,5.888171u
,,1.27652M,3.909696u
,,1.27658M,6.160721u
,,1.27664M,3.858913u
,,1.2767M,4.437484u
,,1.27676M,4.119873u
,,1.27682M,5.580045u
,,1.27688M,4.873641u
,,1.27694M,2.589309u
,,1.277M,3.589997u
,,1.27706M,3.784655u
,,1.27712M,1.917291u
,,1.27718M,5.254981u
,,1.27724M,5.357003u
,,1.2773M,1.9163u
,,1.27736M,604.5861n
,,1.27742M,1.005164u
,,1.27748M,3.221936u
,,1.27754M,3.764654u
,,1.2776M,3.107635u
,,1.27766M,1.635951u
,,1.27772M,4.349679u
,,1.27778M,4.274689u
,,1.27784M,2.709704u
,,1.2779M,1.393143u
,,1.27796M,2.113794u
,,1.27802M,2.030062u
,,1.27808M,6.803417u
,,1.27814M,6.970561u
,,1.2782M,2.389195u
,,1.27826M,4.174774u
,,1.27832M,1.014559u
,,1.27838M,2.774513u
,,1.27844M,6.345636u
,,1.2785M,2.961919u
,,1.27856M,3.467171u
,,1.27862M,5.2471u
,,1.27868M,4.926652u
,,1.27874M,2.709634u
,,1.2788M,3.61434u
,,1.27886M,2.10006u
,,1.27892M,2.184653u
,,1.27898M,3.603618u
,,1.27904M,5.604335u
,,1.2791M,2.576202u
,,1.27916M,3.417635u
,,1.27922M,1.448973u
,,1.27928M,2.268725u
,,1.27934M,152.3855n
,,1.2794M,3.385689u
,,1.27946M,3.635972u
,,1.27952M,5.420337u
,,1.27958M,1.001879u
,,1.27964M,2.873662u
,,1.2797M,8.180643u
,,1.27976M,5.735889u
,,1.27982M,5.246403u
,,1.27988M,3.682144u
,,1.27994M,4.21184u
,,1.28M,787.7362n
,,1.28006M,2.623476u
,,1.28012M,2.646849u
,,1.28018M,2.463666u
,,1.28024M,4.496141u
,,1.2803M,2.446842u
,,1.28036M,2.401527u
,,1.28042M,4.530603u
,,1.28048M,3.272286u
,,1.28054M,3.043246u
,,1.2806M,4.585823u
,,1.28066M,3.143373u
,,1.28072M,2.433865u
,,1.28078M,5.249768u
,,1.28084M,2.717214u
,,1.2809M,3.409881u
,,1.28096M,4.512782u
,,1.28102M,3.039171u
,,1.28108M,1.372503u
,,1.28114M,1.146281u
,,1.2812M,4.571054u
,,1.28126M,5.222149u
,,1.28132M,3.136005u
,,1.28138M,2.670703u
,,1.28144M,1.871892u
,,1.2815M,1.385296u
,,1.28156M,7.502823u
,,1.28162M,8.73852u
,,1.28168M,4.199573u
,,1.28174M,1.40376u
,,1.2818M,4.124131u
,,1.28186M,348.6146n
,,1.28192M,5.014542u
,,1.28198M,2.801973u
,,1.28204M,4.481859u
,,1.2821M,4.906759u
,,1.28216M,1.553742u
,,1.28222M,3.822008u
,,1.28228M,1.337893u
,,1.28234M,3.352606u
,,1.2824M,2.286962u
,,1.28246M,1.128204u
,,1.28252M,2.130065u
,,1.28258M,2.932448u
,,1.28264M,3.437336u
,,1.2827M,1.031359u
,,1.28276M,4.063076u
,,1.28282M,3.401669u
,,1.28288M,4.211832u
,,1.28294M,1.017975u
,,1.283M,1.431116u
,,1.28306M,4.454408u
,,1.28312M,2.538497u
,,1.28318M,5.557878u
,,1.28324M,5.232381u
,,1.2833M,245.2879n
,,1.28336M,4.073846u
,,1.28342M,2.409468u
,,1.28348M,2.203402u
,,1.28354M,3.797575u
,,1.2836M,2.240762u
,,1.28366M,2.724818u
,,1.28372M,5.493584u
,,1.28378M,1.824433u
,,1.28384M,4.951204u
,,1.2839M,5.183921u
,,1.28396M,1.379687u
,,1.28402M,1.379734u
,,1.28408M,1.964412u
,,1.28414M,2.948272u
,,1.2842M,3.759519u
,,1.28426M,2.595539u
,,1.28432M,3.458173u
,,1.28438M,4.759524u
,,1.28444M,1.303787u
,,1.2845M,3.527623u
,,1.28456M,1.416437u
,,1.28462M,3.895278u
,,1.28468M,6.054923u
,,1.28474M,7.191968u
,,1.2848M,5.217113u
,,1.28486M,5.147791u
,,1.28492M,2.851453u
,,1.28498M,1.414254u
,,1.28504M,3.915265u
,,1.2851M,5.812139u
,,1.28516M,2.151145u
,,1.28522M,3.659257u
,,1.28528M,1.597273u
,,1.28534M,1.580068u
,,1.2854M,5.079604u
,,1.28546M,4.244712u
,,1.28552M,4.148441u
,,1.28558M,3.19232u
,,1.28564M,1.398508u
,,1.2857M,1.398833u
,,1.28576M,2.934352u
,,1.28582M,4.401075u
,,1.28588M,4.163988u
,,1.28594M,2.106154u
,,1.286M,3.563472u
,,1.28606M,4.143468u
,,1.28612M,4.480013u
,,1.28618M,4.707247u
,,1.28624M,2.981571u
,,1.2863M,1.320565u
,,1.28636M,4.117136u
,,1.28642M,2.87834u
,,1.28648M,6.207318u
,,1.28654M,3.108645u
,,1.2866M,3.671822u
,,1.28666M,7.889126u
,,1.28672M,8.20427u
,,1.28678M,6.903149u
,,1.28684M,3.894647u
,,1.2869M,1.271017u
,,1.28696M,1.459128u
,,1.28702M,4.851103u
,,1.28708M,2.715806u
,,1.28714M,4.77812u
,,1.2872M,6.674117u
,,1.28726M,1.876315u
,,1.28732M,3.230334u
,,1.28738M,4.5272u
,,1.28744M,6.832187u
,,1.2875M,3.317195u
,,1.28756M,5.086434u
,,1.28762M,5.404703u
,,1.28768M,8.965026u
,,1.28774M,4.407197u
,,1.2878M,5.302364u
,,1.28786M,4.773148u
,,1.28792M,3.328168u
,,1.28798M,4.078229u
,,1.28804M,3.69349u
,,1.2881M,4.611315u
,,1.28816M,4.254754u
,,1.28822M,5.651754u
,,1.28828M,9.923589u
,,1.28834M,13.08775u
,,1.2884M,7.22892u
,,1.28846M,6.605856u
,,1.28852M,5.82794u
,,1.28858M,7.919655u
,,1.28864M,6.658732u
,,1.2887M,6.177951u
,,1.28876M,6.43863u
,,1.28882M,6.61084u
,,1.28888M,2.765141u
,,1.28894M,5.584862u
,,1.289M,5.095963u
,,1.28906M,5.737402u
,,1.28912M,5.897318u
,,1.28918M,8.576997u
,,1.28924M,10.04363u
,,1.2893M,10.05033u
,,1.28936M,7.214799u
,,1.28942M,4.844402u
,,1.28948M,3.924718u
,,1.28954M,4.460089u
,,1.2896M,5.657632u
,,1.28966M,4.407191u
,,1.28972M,6.130539u
,,1.28978M,8.71861u
,,1.28984M,9.402005u
,,1.2899M,7.436936u
,,1.28996M,7.684096u
,,1.29002M,11.49276u
,,1.29008M,8.895152u
,,1.29014M,10.75288u
,,1.2902M,11.78763u
,,1.29026M,8.331966u
,,1.29032M,6.412773u
,,1.29038M,6.41987u
,,1.29044M,3.922719u
,,1.2905M,4.733999u
,,1.29056M,8.292196u
,,1.29062M,4.784664u
,,1.29068M,5.013038u
,,1.29074M,4.470627u
,,1.2908M,2.606138u
,,1.29086M,2.132451u
,,1.29092M,6.790569u
,,1.29098M,9.847609u
,,1.29104M,9.33695u
,,1.2911M,8.443865u
,,1.29116M,7.192166u
,,1.29122M,9.715402u
,,1.29128M,10.32454u
,,1.29134M,7.996015u
,,1.2914M,7.497557u
,,1.29146M,5.706772u
,,1.29152M,10.64574u
,,1.29158M,10.78623u
,,1.29164M,4.313433u
,,1.2917M,9.42693u
,,1.29176M,11.26246u
,,1.29182M,11.92094u
,,1.29188M,9.419566u
,,1.29194M,5.916234u
,,1.292M,4.857777u
,,1.29206M,5.093662u
,,1.29212M,5.767881u
,,1.29218M,7.435871u
,,1.29224M,4.750995u
,,1.2923M,7.671693u
,,1.29236M,7.527764u
,,1.29242M,6.103991u
,,1.29248M,2.172729u
,,1.29254M,5.084083u
,,1.2926M,4.952253u
,,1.29266M,2.478336u
,,1.29272M,3.3673u
,,1.29278M,7.087769u
,,1.29284M,5.529112u
,,1.2929M,4.171178u
,,1.29296M,12.57461u
,,1.29302M,10.42193u
,,1.29308M,9.689566u
,,1.29314M,7.485017u
,,1.2932M,6.779682u
,,1.29326M,5.758476u
,,1.29332M,2.847772u
,,1.29338M,4.140664u
,,1.29344M,2.398481u
,,1.2935M,887.6293n
,,1.29356M,2.72501u
,,1.29362M,7.200827u
,,1.29368M,3.898247u
,,1.29374M,10.58293u
,,1.2938M,8.737235u
,,1.29386M,6.401739u
,,1.29392M,7.895705u
