"Frequency, Hz - Peaks",Magnitude (V) - Peaks,"Frequency, Hz - Signal",Magnitude (V) - Signal
,,1.29866M,15.08961u
,,1.29872M,12.51284u
,,1.29878M,9.861894u
,,1.29884M,9.776185u
,,1.2989M,11.35606u
,,1.29896M,10.49u
,,1.29902M,12.53001u
,,1.29908M,16.94412u
,,1.29914M,15.97975u
,,1.2992M,10.5561u
,,1.29926M,11.19314u
,,1.29932M,8.255508u
,,1.29938M,8.002036u
,,1.29944M,13.06067u
,,1.2995M,10.09092u
,,1.29956M,12.07627u
,,1.29962M,13.01695u
,,1.29968M,8.829826u
,,1.29974M,8.835392u
,,1.2998M,15.31457u
,,1.29986M,10.29238u
,,1.29992M,9.660862u
,,1.29998M,8.803698u
,,1.30004M,10.04079u
,,1.3001M,11.11363u
,,1.30016M,14.70202u
,,1.30022M,11.49327u
,,1.30028M,9.999446u
,,1.30034M,11.09494u
,,1.3004M,13.18491u
,,1.30046M,10.38749u
,,1.30052M,7.963751u
,,1.30058M,9.895668u
,,1.30064M,12.41042u
,,1.3007M,10.4794u
,,1.30076M,10.41102u
,,1.30082M,11.32308u
,,1.30088M,11.38097u
,,1.30094M,8.06435u
,,1.301M,10.69117u
,,1.30106M,15.05008u
,,1.30112M,11.82963u
,,1.30118M,8.512887u
,,1.30124M,11.34221u
,,1.3013M,9.43967u
,,1.30136M,10.74397u
,,1.30142M,11.98382u
,,1.30148M,9.882223u
,,1.30154M,7.604277u
,,1.3016M,9.62341u
,,1.30166M,8.321713u
,,1.30172M,9.170741u
,,1.30178M,11.88299u
,,1.30184M,7.635905u
,,1.3019M,9.321368u
,,1.30196M,7.152661u
,,1.30202M,12.08744u
,,1.30208M,10.19798u
,,1.30214M,10.93026u
,,1.3022M,9.488738u
,,1.30226M,10.43188u
,,1.30232M,9.60075u
,,1.30238M,8.733457u
,,1.30244M,9.508325u
,,1.3025M,8.827216u
,,1.30256M,11.79354u
,,1.30262M,9.193554u
,,1.30268M,6.624907u
,,1.30274M,4.665992u
,,1.3028M,4.77986u
,,1.30286M,3.98731u
,,1.30292M,7.45637u
,,1.30298M,5.987745u
,,1.30304M,5.583431u
,,1.3031M,8.262004u
,,1.30316M,4.438423u
,,1.30322M,3.270475u
,,1.30328M,4.648077u
,,1.30334M,5.596373u
,,1.3034M,8.940375u
,,1.30346M,8.317864u
,,1.30352M,7.62201u
,,1.30358M,7.942364u
,,1.30364M,8.227197u
,,1.3037M,10.92671u
,,1.30376M,10.62974u
,,1.30382M,6.41001u
,,1.30388M,9.75684u
,,1.30394M,11.35622u
,,1.304M,11.59298u
,,1.30406M,8.307118u
,,1.30412M,1.931261u
,,1.30418M,7.562249u
,,1.30424M,9.564125u
,,1.3043M,8.445145u
,,1.30436M,8.434558u
,,1.30442M,5.997198u
,,1.30448M,6.412689u
,,1.30454M,8.479407u
,,1.3046M,9.248001u
,,1.30466M,11.74645u
,,1.30472M,10.76337u
,,1.30478M,3.161068u
,,1.30484M,6.179769u
,,1.3049M,6.758542u
,,1.30496M,9.348965u
,,1.30502M,10.99555u
,,1.30508M,9.226183u
,,1.30514M,13.29967u
,,1.3052M,12.41361u
,,1.30526M,8.557277u
,,1.30532M,9.405304u
,,1.30538M,9.6096u
,,1.30544M,8.338507u
,,1.3055M,5.736981u
,,1.30556M,7.398926u
,,1.30562M,7.128251u
,,1.30568M,3.810694u
,,1.30574M,6.638987u
,,1.3058M,6.281376u
,,1.30586M,3.629585u
,,1.30592M,6.916404u
,,1.30598M,9.957104u
,,1.30604M,6.459777u
,,1.3061M,9.947254u
,,1.30616M,12.84303u
,,1.30622M,12.27892u
,,1.30628M,10.96229u
,,1.30634M,8.629153u
,,1.3064M,9.22973u
,,1.30646M,7.256773u
,,1.30652M,4.975573u
,,1.30658M,9.296354u
,,1.30664M,9.816214u
,,1.3067M,6.03206u
,,1.30676M,3.408336u
,,1.30682M,7.09824u
,,1.30688M,6.607047u
,,1.30694M,10.11201u
,,1.307M,8.573353u
,,1.30706M,9.570462u
,,1.30712M,6.37458u
,,1.30718M,6.178403u
,,1.30724M,7.947187u
,,1.3073M,5.971409u
,,1.30736M,4.111089u
,,1.30742M,5.539295u
,,1.30748M,6.016063u
,,1.30754M,5.761941u
,,1.3076M,8.301274u
,,1.30766M,7.128684u
,,1.30772M,8.309798u
,,1.30778M,9.200603u
,,1.30784M,7.219613u
,,1.3079M,7.99174u
,,1.30796M,7.459695u
,,1.30802M,5.69784u
,,1.30808M,6.065907u
,,1.30814M,5.779266u
,,1.3082M,7.94733u
,,1.30826M,7.723768u
,,1.30832M,7.5154u
,,1.30838M,7.347144u
,,1.30844M,5.879994u
,,1.3085M,6.114618u
,,1.30856M,10.82951u
,,1.30862M,5.088415u
,,1.30868M,2.262733u
,,1.30874M,7.466155u
,,1.3088M,5.58609u
,,1.30886M,9.362908u
,,1.30892M,8.556216u
,,1.30898M,4.745203u
,,1.30904M,8.412215u
,,1.3091M,5.145757u
,,1.30916M,7.052558u
,,1.30922M,6.713638u
,,1.30928M,6.840101u
,,1.30934M,4.985837u
,,1.3094M,9.559585u
,,1.30946M,8.246459u
,,1.30952M,3.958456u
,,1.30958M,292.3213n
,,1.30964M,5.56249u
,,1.3097M,9.642296u
,,1.30976M,9.351506u
,,1.30982M,6.266983u
,,1.30988M,7.206775u
,,1.30994M,8.850969u
,,1.31M,5.070711u
,,1.31006M,2.708946u
,,1.31012M,5.597656u
,,1.31018M,4.491381u
,,1.31024M,8.797923u
,,1.3103M,7.798187u
,,1.31036M,9.136668u
,,1.31042M,7.643772u
,,1.31048M,4.755972u
,,1.31054M,7.165334u
,,1.3106M,5.454811u
,,1.31066M,5.909397u
,,1.31072M,5.734201u
,,1.31078M,7.301954u
,,1.31084M,6.526078u
,,1.3109M,8.644134u
,,1.31096M,5.6982u
,,1.31102M,6.87393u
,,1.31108M,949.2555n
,,1.31114M,2.697165u
,,1.3112M,4.980352u
,,1.31126M,5.319793u
,,1.31132M,5.509613u
,,1.31138M,5.865055u
,,1.31144M,5.086042u
,,1.3115M,6.029036u
,,1.31156M,8.791019u
,,1.31162M,8.522572u
,,1.31168M,5.968351u
,,1.31174M,6.83207u
,,1.3118M,6.393436u
,,1.31186M,6.683571u
,,1.31192M,5.389517u
,,1.31198M,3.508988u
,,1.31204M,8.223255u
,,1.3121M,4.455352u
,,1.31216M,4.050946u
,,1.31222M,7.01554u
,,1.31228M,1.185652u
,,1.31234M,2.274763u
,,1.3124M,4.65015u
,,1.31246M,5.233142u
,,1.31252M,5.728497u
,,1.31258M,1.794237u
,,1.31264M,4.559546u
,,1.3127M,7.061417u
,,1.31276M,4.186524u
,,1.31282M,1.995971u
,,1.31288M,922.252n
,,1.31294M,4.590176u
,,1.313M,5.49997u
,,1.31306M,8.030949u
,,1.31312M,8.012741u
,,1.31318M,7.74445u
,,1.31324M,6.912938u
,,1.3133M,6.247978u
,,1.31336M,9.203606u
,,1.31342M,7.042102u
,,1.31348M,6.875442u
,,1.31354M,6.056814u
,,1.3136M,2.328646u
,,1.31366M,530.1509n
,,1.31372M,4.933776u
,,1.31378M,7.105839u
,,1.31384M,3.386685u
,,1.3139M,1.921153u
,,1.31396M,5.803129u
,,1.31402M,3.606325u
,,1.31408M,4.930956u
,,1.31414M,2.718968u
,,1.3142M,4.770102u
,,1.31426M,10.17902u
,,1.31432M,7.826863u
,,1.31438M,4.99678u
,,1.31444M,4.300082u
,,1.3145M,6.897123u
,,1.31456M,3.19315u
,,1.31462M,6.622457u
,,1.31468M,4.567619u
,,1.31474M,3.632901u
,,1.3148M,2.638701u
,,1.31486M,2.864363u
,,1.31492M,2.299305u
,,1.31498M,3.289946u
,,1.31504M,4.42298u
,,1.3151M,3.184466u
,,1.31516M,2.115789u
,,1.31522M,5.096451u
,,1.31528M,834.3847n
,,1.31534M,1.367417u
,,1.3154M,1.855164u
,,1.31546M,1.057494u
,,1.31552M,3.948098u
,,1.31558M,2.137728u
,,1.31564M,2.162042u
,,1.3157M,4.490685u
,,1.31576M,4.690807u
,,1.31582M,1.860913u
,,1.31588M,5.577756u
,,1.31594M,5.476886u
,,1.316M,6.646674u
,,1.31606M,6.710793u
,,1.31612M,879.2104n
,,1.31618M,1.835165u
,,1.31624M,3.004435u
,,1.3163M,5.220021u
,,1.31636M,4.57162u
,,1.31642M,3.283121u
,,1.31648M,4.830158u
,,1.31654M,7.882926u
,,1.3166M,7.508442u
,,1.31666M,3.183862u
,,1.31672M,2.666325u
,,1.31678M,8.502025u
,,1.31684M,5.604025u
,,1.3169M,6.001953u
,,1.31696M,7.16992u
,,1.31702M,8.353405u
,,1.31708M,4.741419u
,,1.31714M,6.003001u
,,1.3172M,6.206898u
,,1.31726M,5.638634u
,,1.31732M,3.435966u
,,1.31738M,1.280145u
,,1.31744M,3.535921u
,,1.3175M,6.547061u
,,1.31756M,5.057784u
,,1.31762M,5.273461u
,,1.31768M,3.865077u
,,1.31774M,6.257507u
,,1.3178M,4.908925u
,,1.31786M,4.885225u
,,1.31792M,3.41637u
,,1.31798M,6.723655u
,,1.31804M,9.660042u
,,1.3181M,6.601381u
,,1.31816M,3.862354u
,,1.31822M,2.468552u
,,1.31828M,4.093139u
,,1.31834M,3.97297u
,,1.3184M,8.982513u
,,1.31846M,7.621015u
,,1.31852M,6.977852u
,,1.31858M,6.124939u
,,1.31864M,7.908003u
,,1.3187M,8.23076u
,,1.31876M,5.913299u
,,1.31882M,7.171886u
,,1.31888M,3.879483u
,,1.31894M,6.701206u
,,1.319M,3.971052u
,,1.31906M,5.642177u
,,1.31912M,5.076933u
,,1.31918M,979.9945n
,,1.31924M,2.857333u
,,1.3193M,805.9538n
,,1.31936M,4.034257u
,,1.31942M,3.228073u
,,1.31948M,2.600007u
,,1.31954M,6.241733u
,,1.3196M,6.807938u
,,1.31966M,2.268059u
,,1.31972M,6.608208u
,,1.31978M,7.970142u
,,1.31984M,9.070365u
,,1.3199M,8.633298u
,,1.31996M,5.251821u
,,1.32002M,2.015356u
,,1.32008M,9.738508u
,,1.32014M,8.542924u
,,1.3202M,4.301102u
,,1.32026M,3.638655u
,,1.32032M,2.896469u
,,1.32038M,6.653088u
,,1.32044M,6.528996u
,,1.3205M,4.382634u
,,1.32056M,3.560596u
,,1.32062M,5.007591u
,,1.32068M,1.418877u
,,1.32074M,1.79043u
,,1.3208M,4.426646u
,,1.32086M,7.718374u
,,1.32092M,6.364142u
,,1.32098M,6.866909u
,,1.32104M,9.179619u
,,1.3211M,3.425274u
,,1.32116M,1.43593u
,,1.32122M,1.545063u
,,1.32128M,1.310861u
,,1.32134M,3.439689u
,,1.3214M,2.281062u
,,1.32146M,4.122183u
,,1.32152M,3.344069u
,,1.32158M,10.21652u
,,1.32164M,8.352911u
,,1.3217M,4.025122u
,,1.32176M,3.789431u
,,1.32182M,3.618526u
,,1.32188M,6.163085u
,,1.32194M,3.591858u
,,1.322M,2.405515u
,,1.32206M,5.189341u
,,1.32212M,3.958635u
,,1.32218M,6.060747u
,,1.32224M,2.425468u
,,1.3223M,788.7679n
,,1.32236M,6.905832u
,,1.32242M,6.913691u
,,1.32248M,7.713112u
,,1.32254M,5.610614u
,,1.3226M,4.7828u
,,1.32266M,2.071486u
,,1.32272M,3.862409u
,,1.32278M,7.082238u
,,1.32284M,7.183775u
,,1.3229M,4.130782u
,,1.32296M,988.7055n
,,1.32302M,2.779322u
,,1.32308M,1.395825u
,,1.32314M,1.801018u
,,1.3232M,2.737212u
,,1.32326M,4.094313u
,,1.32332M,1.44661u
,,1.32338M,5.979283u
,,1.32344M,11.02911u
,,1.3235M,6.08467u
,,1.32356M,1.834723u
,,1.32362M,8.156632u
,,1.32368M,10.54389u
,,1.32374M,5.900756u
,,1.3238M,6.670722u
,,1.32386M,5.185559u
,,1.32392M,7.081338u
,,1.32398M,6.891276u
,,1.32404M,3.699832u
,,1.3241M,2.94402u
,,1.32416M,856.5894n
,,1.32422M,6.335918u
,,1.32428M,7.045546u
,,1.32434M,6.344263u
,,1.3244M,7.916906u
,,1.32446M,6.266549u
,,1.32452M,3.124264u
,,1.32458M,6.811879u
,,1.32464M,7.568429u
,,1.3247M,5.704475u
,,1.32476M,4.874454u
,,1.32482M,5.787675u
,,1.32488M,9.60718u
,,1.32494M,5.525769u
,,1.325M,5.382262u
,,1.32506M,8.020236u
,,1.32512M,3.146437u
,,1.32518M,2.573542u
,,1.32524M,4.076473u
,,1.3253M,4.350301u
,,1.32536M,4.777901u
,,1.32542M,1.598928u
,,1.32548M,6.823645u
,,1.32554M,6.609173u
,,1.3256M,4.598706u
,,1.32566M,3.385759u
,,1.32572M,3.431142u
,,1.32578M,1.810588u
,,1.32584M,4.825169u
,,1.3259M,2.998255u
,,1.32596M,3.413659u
,,1.32602M,5.840662u
,,1.32608M,5.152782u
,,1.32614M,4.632163u
,,1.3262M,6.042149u
,,1.32626M,2.587906u
,,1.32632M,3.910281u
,,1.32638M,4.648619u
,,1.32644M,4.30559u
,,1.3265M,9.230193u
,,1.32656M,3.664429u
,,1.32662M,5.512463u
,,1.32668M,3.850528u
,,1.32674M,2.360316u
,,1.3268M,4.415474u
,,1.32686M,7.37923u
,,1.32692M,6.357973u
,,1.32698M,3.849326u
,,1.32704M,6.248882u
,,1.3271M,7.175351u
,,1.32716M,440.3336n
,,1.32722M,3.228766u
,,1.32728M,7.036401u
,,1.32734M,5.390022u
,,1.3274M,8.610499u
,,1.32746M,6.519011u
,,1.32752M,3.479524u
,,1.32758M,3.564884u
,,1.32764M,7.365983u
,,1.3277M,7.083695u
,,1.32776M,6.247758u
,,1.32782M,3.100697u
,,1.32788M,2.539934u
,,1.32794M,8.367845u
,,1.328M,9.749471u
,,1.32806M,7.933676u
,,1.32812M,6.376084u
,,1.32818M,5.523813u
,,1.32824M,3.192104u
,,1.3283M,5.335194u
,,1.32836M,10.67178u
,,1.32842M,5.229723u
,,1.32848M,2.192644u
,,1.32854M,4.826043u
,,1.3286M,7.533176u
,,1.32866M,10.29107u
,,1.32872M,7.402977u
,,1.32878M,7.035762u
,,1.32884M,8.13715u
,,1.3289M,6.033086u
,,1.32896M,8.837759u
,,1.32902M,7.208618u
,,1.32908M,7.779439u
,,1.32914M,7.721341u
,,1.3292M,6.9019u
,,1.32926M,5.863174u
,,1.32932M,4.998815u
,,1.32938M,3.985595u
,,1.32944M,3.879247u
,,1.3295M,2.593714u
,,1.32956M,8.606665u
,,1.32962M,10.16362u
,,1.32968M,5.03996u
,,1.32974M,4.739985u
,,1.3298M,4.604499u
,,1.32986M,7.01962u
,,1.32992M,5.136159u
,,1.32998M,7.601907u
,,1.33004M,5.933847u
,,1.3301M,5.2358u
,,1.33016M,6.420202u
,,1.33022M,5.262989u
,,1.33028M,8.502176u
,,1.33034M,9.836609u
,,1.3304M,3.335093u
,,1.33046M,2.102828u
,,1.33052M,3.816021u
,,1.33058M,6.183648u
,,1.33064M,7.538013u
,,1.3307M,5.577603u
,,1.33076M,5.704291u
,,1.33082M,4.634505u
,,1.33088M,6.585967u
,,1.33094M,5.987478u
,,1.331M,8.890744u
,,1.33106M,7.214449u
,,1.33112M,5.643366u
,,1.33118M,3.858941u
,,1.33124M,8.391134u
,,1.3313M,6.388281u
,,1.33136M,8.338034u
,,1.33142M,8.254755u
,,1.33148M,4.884645u
,,1.33154M,5.131154u
,,1.3316M,5.202537u
,,1.33166M,6.940395u
,,1.33172M,7.275469u
,,1.33178M,9.669423u
,,1.33184M,10.27458u
,,1.3319M,9.641252u
,,1.33196M,7.935094u
,,1.33202M,4.259416u
,,1.33208M,6.648296u
,,1.33214M,7.678641u
,,1.3322M,7.121078u
,,1.33226M,1.636768u
,,1.33232M,2.316844u
,,1.33238M,7.48033u
,,1.33244M,6.999443u
,,1.3325M,8.225385u
,,1.33256M,10.39171u
,,1.33262M,6.20538u
,,1.33268M,6.24231u
,,1.33274M,7.600034u
,,1.3328M,6.3239u
,,1.33286M,6.662603u
,,1.33292M,8.950816u
,,1.33298M,4.503115u
,,1.33304M,7.534291u
,,1.3331M,9.869969u
,,1.33316M,6.118384u
,,1.33322M,5.776899u
,,1.33328M,7.402444u
,,1.33334M,8.616692u
,,1.3334M,6.178997u
,,1.33346M,9.135395u
,,1.33352M,8.928811u
,,1.33358M,6.565265u
,,1.33364M,5.665277u
,,1.3337M,9.152159u
,,1.33376M,10.66398u
,,1.33382M,9.112035u
,,1.33388M,9.351365u
,,1.33394M,8.851025u
,,1.334M,7.135619u
,,1.33406M,5.916254u
,,1.33412M,8.46221u
,,1.33418M,8.264505u
,,1.33424M,9.906281u
,,1.3343M,5.688593u
,,1.33436M,6.016886u
,,1.33442M,7.746948u
,,1.33448M,6.95077u
,,1.33454M,8.89172u
,,1.3346M,10.08243u
,,1.33466M,8.889367u
,,1.33472M,10.57416u
,,1.33478M,8.593946u
,,1.33484M,6.76384u
,,1.3349M,8.69975u
,,1.33496M,12.61899u
,,1.33502M,12.87148u
,,1.33508M,8.541687u
,,1.33514M,8.742043u
,,1.3352M,10.19746u
,,1.33526M,11.92706u
,,1.33532M,9.607902u
,,1.33538M,9.574316u
,,1.33544M,3.407239u
,,1.3355M,2.978747u
,,1.33556M,6.586309u
,,1.33562M,10.93754u
,,1.33568M,8.471657u
,,1.33574M,5.838119u
,,1.3358M,5.798243u
,,1.33586M,11.35864u
,,1.33592M,11.81696u
,,1.33598M,11.09282u
,,1.33604M,10.84339u
,,1.3361M,9.66931u
,,1.33616M,8.442724u
,,1.33622M,9.30262u
,,1.33628M,7.944993u
,,1.33634M,6.043899u
,,1.3364M,7.153587u
,,1.33646M,5.472974u
,,1.33652M,5.14801u
,,1.33658M,6.788186u
,,1.33664M,10.01119u
,,1.3367M,7.540553u
,,1.33676M,7.524951u
,,1.33682M,6.815958u
,,1.33688M,3.145889u
,,1.33694M,4.578751u
,,1.337M,6.189031u
,,1.33706M,7.306875u
,,1.33712M,10.46974u
,,1.33718M,7.163592u
,,1.33724M,10.18415u
,,1.3373M,11.78891u
,,1.33736M,11.13916u
,,1.33742M,10.79108u
,,1.33748M,8.959401u
,,1.33754M,9.855004u
,,1.3376M,4.986282u
,,1.33766M,8.061498u
,,1.33772M,6.364648u
,,1.33778M,8.538366u
,,1.33784M,7.633216u
,,1.3379M,8.880865u
,,1.33796M,8.037982u
,,1.33802M,7.315442u
,,1.33808M,6.508859u
,,1.33814M,6.056786u
,,1.3382M,6.266901u
,,1.33826M,6.431467u
,,1.33832M,9.697383u
,,1.33838M,8.947615u
,,1.33844M,7.787613u
,,1.3385M,5.876478u
,,1.33856M,11.84568u
,,1.33862M,8.754802u
,,1.33868M,10.10926u
,,1.33874M,7.606155u
,,1.3388M,8.235715u
,,1.33886M,8.68914u
,,1.33892M,10.80165u
,,1.33898M,10.7469u
,,1.33904M,11.57954u
,,1.3391M,6.648236u
,,1.33916M,8.93897u
,,1.33922M,6.653678u
,,1.33928M,4.037947u
,,1.33934M,7.757744u
,,1.3394M,5.560424u
,,1.33946M,4.997468u
,,1.33952M,7.434657u
,,1.33958M,11.04422u
,,1.33964M,10.13593u
,,1.3397M,14.13371u
,,1.33976M,7.494287u
,,1.33982M,4.825819u
,,1.33988M,6.329598u
,,1.33994M,9.61505u
,,1.34M,12.31967u
,,1.34006M,7.590211u
,,1.34012M,5.6687u
,,1.34018M,8.038012u
,,1.34024M,9.009678u
,,1.3403M,10.29362u
,,1.34036M,10.42071u
,,1.34042M,12.27302u
,,1.34048M,10.51769u
,,1.34054M,6.393232u
,,1.3406M,8.297213u
,,1.34066M,10.21224u
,,1.34072M,8.848351u
,,1.34078M,8.598795u
,,1.34084M,7.703046u
,,1.3409M,6.204191u
,,1.34096M,6.458u
,,1.34102M,1.870576u
,,1.34108M,4.492101u
,,1.34114M,10.91073u
,,1.3412M,11.54703u
,,1.34126M,7.634543u
,,1.34132M,7.711607u
,,1.34138M,7.212137u
,,1.34144M,12.3206u
,,1.3415M,11.03034u
,,1.34156M,9.816951u
,,1.34162M,9.383485u
,,1.34168M,14.48463u
,,1.34174M,12.19082u
,,1.3418M,11.74979u
,,1.34186M,10.91931u
,,1.34192M,7.936256u
,,1.34198M,10.5218u
,,1.34204M,13.47489u
,,1.3421M,11.14848u
,,1.34216M,8.66113u
,,1.34222M,7.284819u
,,1.34228M,9.95498u
,,1.34234M,13.09762u
,,1.3424M,13.57717u
,,1.34246M,6.864808u
,,1.34252M,8.345767u
,,1.34258M,12.41403u
,,1.34264M,8.830508u
,,1.3427M,9.387984u
,,1.34276M,7.742915u
,,1.34282M,9.380633u
,,1.34288M,10.79687u
,,1.34294M,4.173463u
,,1.343M,7.458883u
,,1.34306M,13.5534u
,,1.34312M,14.73746u
,,1.34318M,12.36661u
,,1.34324M,8.984017u
,,1.3433M,7.685988u
,,1.34336M,9.542479u
,,1.34342M,13.34135u
,,1.34348M,10.459u
,,1.34354M,8.425974u
,,1.3436M,6.170033u
,,1.34366M,7.176264u
,,1.34372M,7.68806u
,,1.34378M,14.95029u
,,1.34384M,10.78944u
,,1.3439M,7.04026u
,,1.34396M,9.60202u
,,1.34402M,12.14332u
,,1.34408M,10.41316u
,,1.34414M,11.13062u
,,1.3442M,10.5206u
,,1.34426M,14.89632u
,,1.34432M,14.18621u
,,1.34438M,11.74782u
,,1.34444M,10.39706u
,,1.3445M,8.778749u
,,1.34456M,6.292866u
,,1.34462M,7.865342u
,,1.34468M,8.160601u
,,1.34474M,7.366305u
,,1.3448M,9.230689u
,,1.34486M,8.225549u
,,1.34492M,9.202957u
,,1.34498M,9.571672u
,,1.34504M,9.348729u
,,1.3451M,8.248589u
,,1.34516M,7.802324u
,,1.34522M,6.515435u
,,1.34528M,5.899176u
,,1.34534M,8.192471u
,,1.3454M,12.40499u
,,1.34546M,14.28984u
,,1.34552M,13.9743u
,,1.34558M,11.66163u
,,1.34564M,13.28231u
,,1.3457M,9.152858u
,,1.34576M,7.37372u
,,1.34582M,10.88801u
,,1.34588M,7.957228u
,,1.34594M,9.660914u
,,1.346M,8.856675u
,,1.34606M,8.428645u
,,1.34612M,6.839613u
,,1.34618M,6.613087u
,,1.34624M,10.81778u
,,1.3463M,9.425438u
,,1.34636M,7.045002u
,,1.34642M,12.38979u
,,1.34648M,15.14866u
,,1.34654M,10.53589u
,,1.3466M,13.57908u
,,1.34666M,13.24638u
,,1.34672M,13.85814u
,,1.34678M,11.69238u
,,1.34684M,12.21639u
,,1.3469M,7.793235u
,,1.34696M,8.505867u
,,1.34702M,10.702u
,,1.34708M,12.92476u
,,1.34714M,12.61652u
,,1.3472M,9.262982u
,,1.34726M,12.44912u
,,1.34732M,14.22152u
,,1.34738M,14.71497u
,,1.34744M,11.94397u
,,1.3475M,11.66674u
,,1.34756M,11.39086u
,,1.34762M,8.348738u
,,1.34768M,11.23164u
,,1.34774M,13.39441u
,,1.3478M,14.13237u
,,1.34786M,13.91866u
,,1.34792M,11.96345u
,,1.34798M,11.62153u
,,1.34804M,10.65651u
,,1.3481M,9.408629u
,,1.34816M,8.434949u
,,1.34822M,10.26079u
,,1.34828M,8.55045u
,,1.34834M,9.247651u
,,1.3484M,12.50478u
,,1.34846M,11.16402u
,,1.34852M,12.19691u
,,1.34858M,13.5816u
,,1.34864M,10.52706u
,,1.3487M,11.13369u
,,1.34876M,11.86839u
,,1.34882M,9.424778u
,,1.34888M,13.28u
,,1.34894M,17.01265u
,,1.349M,15.43663u
,,1.34906M,14.8355u
,,1.34912M,13.85509u
,,1.34918M,9.541373u
,,1.34924M,11.18835u
,,1.3493M,12.05813u
,,1.34936M,5.263394u
,,1.34942M,13.4581u
,,1.34948M,12.28775u
,,1.34954M,9.694064u
,,1.3496M,8.688153u
,,1.34966M,9.19304u
,,1.34972M,10.50938u
,,1.34978M,12.03123u
,,1.34984M,14.39868u
,,1.3499M,12.47609u
,,1.34996M,11.05941u
,,1.35002M,10.66712u
,,1.35008M,9.215627u
,,1.35014M,10.22235u
,,1.3502M,9.483076u
,,1.35026M,8.966385u
,,1.35032M,14.82275u
,,1.35038M,13.84655u
,,1.35044M,14.19277u
,,1.3505M,15.4548u
,,1.35056M,11.16409u
,,1.35062M,4.198365u
,,1.35068M,12.37473u
,,1.35074M,12.38476u
,,1.3508M,13.14616u
,,1.35086M,13.93427u
,,1.35092M,14.08903u
,,1.35098M,11.51556u
,,1.35104M,16.3878u
,,1.3511M,12.33158u
,,1.35116M,11.85852u
,,1.35122M,10.62417u
,,1.35128M,12.25336u
,,1.35134M,8.037085u
,,1.3514M,6.468109u
,,1.35146M,11.90058u
,,1.35152M,11.70013u
,,1.35158M,11.9113u
,,1.35164M,6.528016u
,,1.3517M,12.50585u
,,1.35176M,10.79076u
,,1.35182M,12.38443u
,,1.35188M,17.10048u
,,1.35194M,14.89333u
,,1.352M,10.28311u
,,1.35206M,10.41172u
,,1.35212M,12.00984u
,,1.35218M,13.40777u
,,1.35224M,12.397u
,,1.3523M,12.86758u
,,1.35236M,13.6892u
,,1.35242M,12.51499u
,,1.35248M,11.85374u
,,1.35254M,6.925145u
,,1.3526M,8.618435u
,,1.35266M,14.28098u
,,1.35272M,16.19911u
,,1.35278M,15.74612u
,,1.35284M,15.86337u
,,1.3529M,11.49764u
,,1.35296M,12.30347u
,,1.35302M,12.01325u
,,1.35308M,7.484863u
,,1.35314M,10.24134u
,,1.3532M,10.27883u
,,1.35326M,10.03872u
,,1.35332M,11.08476u
,,1.35338M,13.08836u
,,1.35344M,15.62188u
,,1.3535M,15.06788u
,,1.35356M,16.80795u
,,1.35362M,20.377u
,,1.35368M,16.91126u
,,1.35374M,11.74591u
,,1.3538M,11.99891u
,,1.35386M,11.45056u
,,1.35392M,9.340243u
,,1.35398M,12.9657u
,,1.35404M,14.06302u
,,1.3541M,12.28215u
,,1.35416M,13.86692u
,,1.35422M,12.52596u
,,1.35428M,16.05181u
,,1.35434M,16.26609u
,,1.3544M,17.2953u
,,1.35446M,14.91099u
,,1.35452M,16.29946u
,,1.35458M,14.69009u
,,1.35464M,16.96962u
,,1.3547M,17.28526u
,,1.35476M,16.54036u
,,1.35482M,17.59904u
,,1.35488M,15.62975u
,,1.35494M,15.61887u
,,1.355M,15.10431u
,,1.35506M,14.48333u
,,1.35512M,14.40149u
,,1.35518M,16.38142u
,,1.35524M,15.58057u
,,1.3553M,11.66447u
,,1.35536M,13.02959u
,,1.35542M,18.57068u
,,1.35548M,26.28123u
,,1.35554M,21.16428u
,,1.3556M,13.91368u
,,1.35566M,14.18564u
,,1.35572M,16.73541u
,,1.35578M,20.34664u
,,1.35584M,20.36506u
,,1.3559M,17.69073u
,,1.35596M,20.24202u
,,1.35602M,15.42912u
,,1.35608M,13.87739u
,,1.35614M,16.66938u
,,1.3562M,21.08593u
,,1.35626M,21.28565u
,,1.35632M,21.33727u
,,1.35638M,22.95008u
,,1.35644M,20.86316u
,,1.3565M,18.66281u
,,1.35656M,19.70529u
,,1.35662M,18.68041u
,,1.35668M,21.15761u
,,1.35674M,21.4066u
,,1.3568M,22.38519u
,,1.35686M,19.79653u
,,1.35692M,20.67378u
,,1.35698M,20.67853u
,,1.35704M,20.91983u
,,1.3571M,22.04899u
,,1.35716M,17.36794u
,,1.35722M,20.73652u
,,1.35728M,23.08677u
,,1.35734M,17.79089u
,,1.3574M,21.47075u
,,1.35746M,24.64029u
,,1.35752M,21.38973u
,,1.35758M,20.96591u
,,1.35764M,21.14795u
,,1.3577M,22.13807u
,,1.35776M,23.49623u
,,1.35782M,18.4278u
,,1.35788M,19.67887u
,,1.35794M,23.88084u
,,1.358M,24.55154u
,,1.35806M,26.29098u
,,1.35812M,32.1378u
,,1.35818M,23.55877u
,,1.35824M,25.48799u
,,1.3583M,26.20013u
,,1.35836M,25.94329u
,,1.35842M,25.81897u
,,1.35848M,22.78375u
