"Frequency, Hz - Peaks",Magnitude (V) - Peaks,"Frequency, Hz - Signal",Magnitude (V) - Signal
,,1.32782M,1.231259u
,,1.32788M,2.641075u
,,1.32794M,589.9602n
,,1.328M,2.383167u
,,1.32806M,3.019003u
,,1.32812M,3.082471u
,,1.32818M,1.321894u
,,1.32824M,4.384857u
,,1.3283M,3.688824u
,,1.32836M,7.219735u
,,1.32842M,6.703287u
,,1.32848M,2.768919u
,,1.32854M,3.872728u
,,1.3286M,4.130238u
,,1.32866M,5.282403u
,,1.32872M,3.573096u
,,1.32878M,4.450251u
,,1.32884M,2.910284u
,,1.3289M,1.334845u
,,1.32896M,5.436048u
,,1.32902M,5.065052u
,,1.32908M,1.789885u
,,1.32914M,2.384608u
,,1.3292M,2.292221u
,,1.32926M,4.805727u
,,1.32932M,4.407637u
,,1.32938M,3.131131u
,,1.32944M,5.925987u
,,1.3295M,4.260123u
,,1.32956M,296.7302n
,,1.32962M,2.290119u
,,1.32968M,2.304193u
,,1.32974M,2.002072u
,,1.3298M,1.547079u
,,1.32986M,3.569325u
,,1.32992M,4.376892u
,,1.32998M,1.922273u
,,1.33004M,1.516781u
,,1.3301M,4.558562u
,,1.33016M,2.38362u
,,1.33022M,4.414591u
,,1.33028M,1.063812u
,,1.33034M,5.352277u
,,1.3304M,1.793504u
,,1.33046M,3.099581u
,,1.33052M,2.254226u
,,1.33058M,1.156484u
,,1.33064M,3.224381u
,,1.3307M,6.534808u
,,1.33076M,5.05847u
,,1.33082M,2.766951u
,,1.33088M,3.366148u
,,1.33094M,4.881182u
,,1.331M,3.956359u
,,1.33106M,1.728844u
,,1.33112M,3.439355u
,,1.33118M,1.159414u
,,1.33124M,2.676555u
,,1.3313M,1.899384u
,,1.33136M,4.190854u
,,1.33142M,4.470979u
,,1.33148M,488.9699n
,,1.33154M,1.558082u
,,1.3316M,4.099819u
,,1.33166M,1.400169u
,,1.33172M,3.067349u
,,1.33178M,2.483048u
,,1.33184M,2.920711u
,,1.3319M,2.012948u
,,1.33196M,773.043n
,,1.33202M,5.872018u
,,1.33208M,2.33457u
,,1.33214M,2.783097u
,,1.3322M,2.861526u
,,1.33226M,3.601732u
,,1.33232M,2.367985u
,,1.33238M,1.850443u
,,1.33244M,2.170289u
,,1.3325M,1.319622u
,,1.33256M,2.928107u
,,1.33262M,1.891083u
,,1.33268M,2.37348u
,,1.33274M,1.728912u
,,1.3328M,4.675477u
,,1.33286M,3.650072u
,,1.33292M,4.128725u
,,1.33298M,3.453488u
,,1.33304M,1.882412u
,,1.3331M,4.425947u
,,1.33316M,3.663572u
,,1.33322M,2.056198u
,,1.33328M,890.9866n
,,1.33334M,1.81789u
,,1.3334M,3.000516u
,,1.33346M,7.34835u
,,1.33352M,2.645189u
,,1.33358M,4.744004u
,,1.33364M,1.994775u
,,1.3337M,3.044089u
,,1.33376M,3.868018u
,,1.33382M,1.954593u
,,1.33388M,6.560195u
,,1.33394M,5.727346u
,,1.334M,3.449454u
,,1.33406M,1.521691u
,,1.33412M,852.7495n
,,1.33418M,5.496263u
,,1.33424M,4.617442u
,,1.3343M,3.084352u
,,1.33436M,1.911183u
,,1.33442M,2.513722u
,,1.33448M,3.540113u
,,1.33454M,608.6717n
,,1.3346M,4.016791u
,,1.33466M,4.520405u
,,1.33472M,4.405456u
,,1.33478M,3.756268u
,,1.33484M,2.176667u
,,1.3349M,1.150519u
,,1.33496M,3.37441u
,,1.33502M,148.8963n
,,1.33508M,4.782013u
,,1.33514M,2.596343u
,,1.3352M,4.613172u
,,1.33526M,2.436416u
,,1.33532M,2.139898u
,,1.33538M,1.344387u
,,1.33544M,4.633981u
,,1.3355M,2.526839u
,,1.33556M,235.1808n
,,1.33562M,3.467956u
,,1.33568M,3.568256u
,,1.33574M,3.038834u
,,1.3358M,2.940732u
,,1.33586M,6.190175u
,,1.33592M,4.198404u
,,1.33598M,3.649548u
,,1.33604M,3.25928u
,,1.3361M,3.385496u
,,1.33616M,3.494014u
,,1.33622M,640.692n
,,1.33628M,3.543869u
,,1.33634M,3.295895u
,,1.3364M,3.903133u
,,1.33646M,2.270824u
,,1.33652M,6.783951u
,,1.33658M,4.395532u
,,1.33664M,1.44596u
,,1.3367M,2.583314u
,,1.33676M,5.824434u
,,1.33682M,6.744282u
,,1.33688M,4.497558u
,,1.33694M,3.957664u
,,1.337M,1.196714u
,,1.33706M,1.414139u
,,1.33712M,6.043799u
,,1.33718M,7.129503u
,,1.33724M,5.805743u
,,1.3373M,3.453299u
,,1.33736M,3.13668u
,,1.33742M,5.130213u
,,1.33748M,4.6235u
,,1.33754M,2.360254u
,,1.3376M,2.220304u
,,1.33766M,3.7151u
,,1.33772M,3.602181u
,,1.33778M,3.051589u
,,1.33784M,2.774403u
,,1.3379M,4.863076u
,,1.33796M,5.056221u
,,1.33802M,4.959668u
,,1.33808M,3.588063u
,,1.33814M,815.1233n
,,1.3382M,4.351581u
,,1.33826M,6.015424u
,,1.33832M,3.376184u
,,1.33838M,2.319849u
,,1.33844M,3.619659u
,,1.3385M,1.195973u
,,1.33856M,2.4865u
,,1.33862M,3.247678u
,,1.33868M,1.427462u
,,1.33874M,1.891908u
,,1.3388M,2.5265u
,,1.33886M,1.716263u
,,1.33892M,3.587153u
,,1.33898M,4.697945u
,,1.33904M,983.2059n
,,1.3391M,688.6255n
,,1.33916M,1.999275u
,,1.33922M,3.328948u
,,1.33928M,2.772384u
,,1.33934M,257.5808n
,,1.3394M,2.851853u
,,1.33946M,1.112204u
,,1.33952M,4.790457u
,,1.33958M,254.7645n
,,1.33964M,3.316498u
,,1.3397M,2.517449u
,,1.33976M,2.885731u
,,1.33982M,3.075622u
,,1.33988M,2.728859u
,,1.33994M,1.984525u
,,1.34M,5.320503u
,,1.34006M,3.655308u
,,1.34012M,2.43236u
,,1.34018M,4.400723u
,,1.34024M,2.735508u
,,1.3403M,3.688463u
,,1.34036M,940.1552n
,,1.34042M,1.324572u
,,1.34048M,2.596155u
,,1.34054M,1.111163u
,,1.3406M,2.822248u
,,1.34066M,3.898827u
,,1.34072M,5.628376u
,,1.34078M,6.27846u
,,1.34084M,1.936183u
,,1.3409M,3.578619u
,,1.34096M,229.1489n
,,1.34102M,172.996n
,,1.34108M,3.662159u
,,1.34114M,1.683552u
,,1.3412M,1.042266u
,,1.34126M,1.764867u
,,1.34132M,5.328362u
,,1.34138M,4.26981u
,,1.34144M,4.277623u
,,1.3415M,2.58218u
,,1.34156M,2.427782u
,,1.34162M,771.0016n
,,1.34168M,2.655839u
,,1.34174M,3.411323u
,,1.3418M,1.774001u
,,1.34186M,3.18983u
,,1.34192M,4.810491u
,,1.34198M,5.784645u
,,1.34204M,2.957934u
,,1.3421M,1.538384u
,,1.34216M,1.331188u
,,1.34222M,1.591486u
,,1.34228M,4.251633u
,,1.34234M,2.473713u
,,1.3424M,1.641132u
,,1.34246M,1.322673u
,,1.34252M,1.398021u
,,1.34258M,740.8942n
,,1.34264M,4.034167u
,,1.3427M,4.180455u
,,1.34276M,5.806403u
,,1.34282M,5.923015u
,,1.34288M,1.52399u
,,1.34294M,2.720738u
,,1.343M,2.944287u
,,1.34306M,613.7651n
,,1.34312M,4.807369u
,,1.34318M,1.989982u
,,1.34324M,1.585302u
,,1.3433M,3.929197u
,,1.34336M,3.459784u
,,1.34342M,3.046559u
,,1.34348M,2.100885u
,,1.34354M,4.564246u
,,1.3436M,1.272963u
,,1.34366M,1.098565u
,,1.34372M,4.244338u
,,1.34378M,2.401492u
,,1.34384M,7.53739u
,,1.3439M,4.237383u
,,1.34396M,3.727494u
,,1.34402M,3.603129u
,,1.34408M,2.96867u
,,1.34414M,4.633942u
,,1.3442M,4.048898u
,,1.34426M,2.45354u
,,1.34432M,608.0451n
,,1.34438M,3.308588u
,,1.34444M,3.745558u
,,1.3445M,1.373439u
,,1.34456M,4.277924u
,,1.34462M,1.009907u
,,1.34468M,3.553258u
,,1.34474M,584.5813n
,,1.3448M,4.481468u
,,1.34486M,1.74978u
,,1.34492M,835.1857n
,,1.34498M,1.772946u
,,1.34504M,2.647178u
,,1.3451M,4.147592u
,,1.34516M,608.3064n
,,1.34522M,3.303385u
,,1.34528M,3.246124u
,,1.34534M,1.140278u
,,1.3454M,3.106415u
,,1.34546M,339.6834n
,,1.34552M,1.801501u
,,1.34558M,3.850078u
,,1.34564M,901.7645n
,,1.3457M,3.322043u
,,1.34576M,3.732121u
,,1.34582M,3.851815u
,,1.34588M,2.051623u
,,1.34594M,2.36685u
,,1.346M,5.089993u
,,1.34606M,3.166016u
,,1.34612M,1.585231u
,,1.34618M,629.4431n
,,1.34624M,3.671058u
,,1.3463M,5.024891u
,,1.34636M,5.130271u
,,1.34642M,5.280151u
,,1.34648M,5.486399u
,,1.34654M,1.234545u
,,1.3466M,4.264789u
,,1.34666M,3.608346u
,,1.34672M,5.028854u
,,1.34678M,4.453835u
,,1.34684M,2.839355u
,,1.3469M,4.134986u
,,1.34696M,1.935378u
,,1.34702M,4.098032u
,,1.34708M,4.723653u
,,1.34714M,3.648322u
,,1.3472M,1.373158u
,,1.34726M,5.551395u
,,1.34732M,2.068708u
,,1.34738M,3.962413u
,,1.34744M,4.102769u
,,1.3475M,426.8832n
,,1.34756M,2.746433u
,,1.34762M,576.9349n
,,1.34768M,1.737556u
,,1.34774M,1.123857u
,,1.3478M,3.187046u
,,1.34786M,3.291595u
,,1.34792M,3.31745u
,,1.34798M,3.728326u
,,1.34804M,2.47421u
,,1.3481M,2.77062u
,,1.34816M,1.309701u
,,1.34822M,5.693585u
,,1.34828M,2.113577u
,,1.34834M,2.242605u
,,1.3484M,5.129627u
,,1.34846M,4.020258u
,,1.34852M,1.631203u
,,1.34858M,2.831882u
,,1.34864M,3.076185u
,,1.3487M,1.568538u
,,1.34876M,1.29068u
,,1.34882M,5.279904u
,,1.34888M,2.854193u
,,1.34894M,5.47957u
,,1.349M,4.642885u
,,1.34906M,907.0996n
,,1.34912M,3.61623u
,,1.34918M,3.08976u
,,1.34924M,3.298062u
,,1.3493M,5.209762u
,,1.34936M,1.830331u
,,1.34942M,2.698108u
,,1.34948M,2.412538u
,,1.34954M,2.704832u
,,1.3496M,4.857496u
,,1.34966M,1.392898u
,,1.34972M,2.096239u
,,1.34978M,1.749723u
,,1.34984M,1.308499u
,,1.3499M,1.853307u
,,1.34996M,4.118567u
,,1.35002M,1.334137u
,,1.35008M,2.96689u
,,1.35014M,2.453274u
,,1.3502M,6.29037u
,,1.35026M,7.41164u
,,1.35032M,2.290449u
,,1.35038M,4.719032u
,,1.35044M,3.955699u
,,1.3505M,4.666643u
,,1.35056M,509.9662n
,,1.35062M,2.186296u
,,1.35068M,3.054859u
,,1.35074M,5.601539u
,,1.3508M,1.44559u
,,1.35086M,1.252584u
,,1.35092M,2.150102u
,,1.35098M,1.360698u
,,1.35104M,2.281147u
,,1.3511M,1.837304u
,,1.35116M,2.420898u
,,1.35122M,1.780314u
,,1.35128M,5.249793u
,,1.35134M,6.252169u
,,1.3514M,3.554743u
,,1.35146M,2.682577u
,,1.35152M,2.870081u
,,1.35158M,4.944257u
,,1.35164M,4.354844u
,,1.3517M,4.043782u
,,1.35176M,2.553329u
,,1.35182M,634.4983n
,,1.35188M,2.070071u
,,1.35194M,4.591403u
,,1.352M,4.583479u
,,1.35206M,3.331439u
,,1.35212M,2.577728u
,,1.35218M,2.986962u
,,1.35224M,2.465125u
,,1.3523M,1.368881u
,,1.35236M,1.743479u
,,1.35242M,1.485033u
,,1.35248M,2.777897u
,,1.35254M,3.353101u
,,1.3526M,1.279985u
,,1.35266M,3.56034u
,,1.35272M,3.502198u
,,1.35278M,3.162744u
,,1.35284M,3.969563u
,,1.3529M,2.565984u
,,1.35296M,1.896204u
,,1.35302M,5.699096u
,,1.35308M,5.531015u
,,1.35314M,2.529376u
,,1.3532M,3.870875u
,,1.35326M,1.201778u
,,1.35332M,5.139356u
,,1.35338M,2.342356u
,,1.35344M,1.298328u
,,1.3535M,3.273146u
,,1.35356M,2.285148u
,,1.35362M,2.547682u
,,1.35368M,2.561017u
,,1.35374M,1.568874u
,,1.3538M,1.418395u
,,1.35386M,1.82688u
,,1.35392M,2.138398u
,,1.35398M,65.92073n
,,1.35404M,2.154404u
,,1.3541M,567.3104n
,,1.35416M,2.947306u
,,1.35422M,2.500786u
,,1.35428M,3.580121u
,,1.35434M,2.371152u
,,1.3544M,4.306634u
,,1.35446M,1.48101u
,,1.35452M,3.512003u
,,1.35458M,5.340472u
,,1.35464M,6.104593u
,,1.3547M,3.009422u
,,1.35476M,473.8304n
,,1.35482M,1.15638u
,,1.35488M,1.163577u
,,1.35494M,2.059938u
,,1.355M,2.138599u
,,1.35506M,3.479098u
,,1.35512M,5.131038u
,,1.35518M,1.265292u
,,1.35524M,4.559365u
,,1.3553M,1.339912u
,,1.35536M,2.250995u
,,1.35542M,3.012634u
,,1.35548M,4.572352u
,,1.35554M,5.745988u
,,1.3556M,3.942671u
,,1.35566M,2.471741u
,,1.35572M,3.033263u
,,1.35578M,350.3248n
,,1.35584M,2.944364u
,,1.3559M,1.221617u
,,1.35596M,713.7269n
,,1.35602M,1.484592u
,,1.35608M,3.860149u
,,1.35614M,1.81057u
,,1.3562M,1.889738u
,,1.35626M,1.480605u
,,1.35632M,813.9071n
,,1.35638M,4.050277u
,,1.35644M,4.097852u
,,1.3565M,407.3761n
,,1.35656M,2.704401u
,,1.35662M,1.836905u
,,1.35668M,2.255273u
,,1.35674M,796.4273n
,,1.3568M,3.082723u
,,1.35686M,2.717211u
,,1.35692M,2.66496u
,,1.35698M,3.692419u
,,1.35704M,2.499729u
,,1.3571M,2.395017u
,,1.35716M,6.530409u
,,1.35722M,1.918141u
,,1.35728M,3.299246u
,,1.35734M,2.203942u
,,1.3574M,2.23309u
,,1.35746M,2.48164u
,,1.35752M,2.922179u
,,1.35758M,1.879067u
,,1.35764M,1.293658u
,,1.3577M,2.2852u
,,1.35776M,1.441952u
,,1.35782M,555.2n
,,1.35788M,6.809625u
,,1.35794M,4.339133u
,,1.358M,3.324495u
,,1.35806M,2.140102u
,,1.35812M,5.038159u
,,1.35818M,538.2486n
,,1.35824M,1.507455u
,,1.3583M,3.392849u
,,1.35836M,2.503082u
,,1.35842M,5.022101u
,,1.35848M,1.96091u
,,1.35854M,2.168378u
,,1.3586M,778.7978n
,,1.35866M,2.626781u
,,1.35872M,4.913273u
,,1.35878M,2.250586u
,,1.35884M,2.220607u
,,1.3589M,4.315697u
,,1.35896M,2.462237u
,,1.35902M,1.109411u
,,1.35908M,2.079348u
,,1.35914M,3.461837u
,,1.3592M,3.018332u
,,1.35926M,2.100815u
,,1.35932M,1.813908u
,,1.35938M,1.969933u
,,1.35944M,4.370711u
,,1.3595M,1.045103u
,,1.35956M,4.439143u
,,1.35962M,3.471821u
,,1.35968M,2.989912u
,,1.35974M,1.828383u
,,1.3598M,3.500471u
,,1.35986M,5.118273u
,,1.35992M,3.853325u
,,1.35998M,1.419786u
,,1.36004M,2.922047u
,,1.3601M,4.418608u
,,1.36016M,1.815403u
,,1.36022M,5.623629u
,,1.36028M,5.674366u
,,1.36034M,4.972221u
,,1.3604M,2.921913u
,,1.36046M,2.847278u
,,1.36052M,3.454078u
,,1.36058M,2.297753u
,,1.36064M,2.725509u
,,1.3607M,2.434387u
,,1.36076M,3.062207u
,,1.36082M,2.410296u
,,1.36088M,3.092154u
,,1.36094M,2.214763u
,,1.361M,4.062595u
,,1.36106M,4.810089u
,,1.36112M,602.1893n
,,1.36118M,1.453906u
,,1.36124M,3.371459u
,,1.3613M,1.195155u
,,1.36136M,769.1442n
,,1.36142M,1.353835u
,,1.36148M,2.914255u
,,1.36154M,1.994047u
,,1.3616M,2.99595u
,,1.36166M,137.3824n
,,1.36172M,4.019219u
,,1.36178M,2.510058u
,,1.36184M,3.635957u
,,1.3619M,3.867355u
,,1.36196M,3.483618u
,,1.36202M,3.457852u
,,1.36208M,3.731386u
,,1.36214M,1.221859u
,,1.3622M,1.951787u
,,1.36226M,4.741787u
,,1.36232M,3.702677u
,,1.36238M,2.372314u
,,1.36244M,1.346837u
,,1.3625M,4.020821u
,,1.36256M,2.394806u
,,1.36262M,7.446971u
,,1.36268M,5.398525u
,,1.36274M,3.872735u
,,1.3628M,3.405675u
,,1.36286M,3.875595u
,,1.36292M,5.473159u
,,1.36298M,3.386124u
,,1.36304M,1.757917u
,,1.3631M,538.3898n
,,1.36316M,895.9061n
,,1.36322M,1.651879u
,,1.36328M,1.032875u
,,1.36334M,1.784144u
,,1.3634M,399.1481n
,,1.36346M,3.576636u
,,1.36352M,4.533298u
,,1.36358M,3.142554u
,,1.36364M,2.089607u
,,1.3637M,819.684n
,,1.36376M,3.595855u
,,1.36382M,3.479497u
,,1.36388M,2.533934u
,,1.36394M,4.327243u
,,1.364M,2.868738u
,,1.36406M,7.195832u
,,1.36412M,3.794326u
,,1.36418M,3.140639u
,,1.36424M,1.014535u
,,1.3643M,2.526106u
,,1.36436M,6.328191u
,,1.36442M,3.015301u
,,1.36448M,1.231606u
,,1.36454M,4.645283u
,,1.3646M,6.103131u
,,1.36466M,3.748932u
,,1.36472M,2.918393u
,,1.36478M,3.936816u
,,1.36484M,3.169422u
,,1.3649M,2.005001u
,,1.36496M,2.305678u
,,1.36502M,3.563843u
,,1.36508M,2.605767u
,,1.36514M,1.428057u
,,1.3652M,570.7495n
,,1.36526M,4.501399u
,,1.36532M,5.803188u
,,1.36538M,2.442016u
,,1.36544M,1.070392u
,,1.3655M,666.6189n
,,1.36556M,2.190588u
,,1.36562M,2.21162u
,,1.36568M,2.371907u
,,1.36574M,3.646251u
,,1.3658M,6.992476u
,,1.36586M,5.075696u
,,1.36592M,6.147086u
,,1.36598M,3.096146u
,,1.36604M,3.925025u
,,1.3661M,4.969726u
,,1.36616M,1.291989u
,,1.36622M,2.935835u
,,1.36628M,4.068946u
,,1.36634M,2.478546u
,,1.3664M,7.315242u
,,1.36646M,1.97518u
,,1.36652M,3.766068u
,,1.36658M,3.868588u
,,1.36664M,1.468514u
,,1.3667M,2.211398u
,,1.36676M,4.22029u
,,1.36682M,2.123305u
,,1.36688M,1.99442u
,,1.36694M,690.7124n
,,1.367M,2.466331u
,,1.36706M,2.991369u
,,1.36712M,4.685872u
,,1.36718M,3.457567u
,,1.36724M,2.421507u
,,1.3673M,2.483712u
,,1.36736M,3.027793u
,,1.36742M,4.64119u
,,1.36748M,3.596468u
,,1.36754M,1.395645u
,,1.3676M,2.176536u
,,1.36766M,4.464856u
,,1.36772M,3.304768u
,,1.36778M,3.518125u
,,1.36784M,4.446259u
,,1.3679M,1.748053u
,,1.36796M,5.688821u
,,1.36802M,5.121173u
,,1.36808M,4.069496u
,,1.36814M,2.084133u
,,1.3682M,1.696216u
,,1.36826M,2.875186u
,,1.36832M,1.36636u
,,1.36838M,2.206534u
,,1.36844M,4.563601u
,,1.3685M,4.054169u
,,1.36856M,2.228028u
,,1.36862M,2.361335u
,,1.36868M,3.188357u
,,1.36874M,508.3031n
,,1.3688M,4.493853u
,,1.36886M,4.52812u
,,1.36892M,3.702059u
,,1.36898M,5.639061u
,,1.36904M,5.553377u
,,1.3691M,1.934292u
,,1.36916M,1.72821u
,,1.36922M,1.480737u
,,1.36928M,3.397856u
,,1.36934M,4.080121u
,,1.3694M,3.014118u
,,1.36946M,1.70856u
,,1.36952M,4.790343u
,,1.36958M,3.935389u
,,1.36964M,3.663249u
,,1.3697M,1.032624u
,,1.36976M,1.936231u
,,1.36982M,3.98903u
,,1.36988M,6.075342u
,,1.36994M,3.655689u
,,1.37M,2.979112u
,,1.37006M,5.676992u
,,1.37012M,5.854379u
,,1.37018M,6.916133u
,,1.37024M,3.248804u
,,1.3703M,5.682781u
,,1.37036M,2.811173u
,,1.37042M,2.93143u
,,1.37048M,3.18042u
,,1.37054M,2.582512u
,,1.3706M,2.023923u
,,1.37066M,3.908166u
,,1.37072M,2.353985u
,,1.37078M,2.307294u
,,1.37084M,7.09849u
,,1.3709M,3.259686u
,,1.37096M,5.917521u
,,1.37102M,1.231431u
,,1.37108M,4.908048u
,,1.37114M,7.547691u
,,1.3712M,5.814197u
,,1.37126M,2.712785u
,,1.37132M,4.122002u
,,1.37138M,2.281649u
,,1.37144M,4.164519u
,,1.3715M,1.376395u
,,1.37156M,2.108852u
,,1.37162M,6.378323u
,,1.37168M,6.793414u
,,1.37174M,4.751814u
,,1.3718M,2.388581u
,,1.37186M,3.190429u
,,1.37192M,1.896784u
,,1.37198M,2.291385u
,,1.37204M,2.18232u
,,1.3721M,854.5625n
,,1.37216M,4.919105u
,,1.37222M,3.647791u
,,1.37228M,5.187081u
,,1.37234M,2.342801u
,,1.3724M,3.542899u
,,1.37246M,2.1363u
,,1.37252M,4.736722u
,,1.37258M,657.5764n
,,1.37264M,5.422088u
,,1.3727M,885.9211n
,,1.37276M,2.810231u
,,1.37282M,3.971611u
,,1.37288M,4.345813u
,,1.37294M,2.748027u
,,1.373M,5.505649u
,,1.37306M,4.012605u
,,1.37312M,4.948297u
,,1.37318M,7.261925u
,,1.37324M,9.764118u
,,1.3733M,3.59802u
,,1.37336M,4.606738u
,,1.37342M,3.464634u
,,1.37348M,588.5858n
,,1.37354M,3.611355u
,,1.3736M,2.520637u
,,1.37366M,3.991807u
,,1.37372M,1.929658u
,,1.37378M,3.504183u
,,1.37384M,4.188667u
,,1.3739M,2.737671u
,,1.37396M,1.887946u
,,1.37402M,5.152751u
,,1.37408M,1.261439u
,,1.37414M,920.5803n
,,1.3742M,3.483589u
,,1.37426M,1.725425u
,,1.37432M,2.534286u
,,1.37438M,2.433066u
,,1.37444M,5.087493u
,,1.3745M,4.780343u
,,1.37456M,2.801171u
,,1.37462M,4.722876u
,,1.37468M,4.76214u
,,1.37474M,4.07319u
,,1.3748M,1.610215u
,,1.37486M,1.553307u
,,1.37492M,1.768225u
,,1.37498M,2.201929u
,,1.37504M,4.689213u
,,1.3751M,7.711699u
,,1.37516M,4.494073u
,,1.37522M,3.509043u
,,1.37528M,1.907797u
,,1.37534M,2.885928u
,,1.3754M,2.281523u
,,1.37546M,2.698423u
,,1.37552M,1.300287u
,,1.37558M,6.758079u
,,1.37564M,7.652925u
,,1.3757M,5.420353u
,,1.37576M,1.070348u
,,1.37582M,3.096417u
,,1.37588M,4.750939u
,,1.37594M,4.550013u
,,1.376M,3.093239u
,,1.37606M,1.490999u
,,1.37612M,312.1289n
,,1.37618M,2.229868u
,,1.37624M,1.28699u
,,1.3763M,5.383478u
,,1.37636M,3.561219u
,,1.37642M,4.325503u
,,1.37648M,2.823584u
,,1.37654M,4.087456u
,,1.3766M,3.133382u
,,1.37666M,178.7864n
,,1.37672M,2.835706u
,,1.37678M,2.263468u
,,1.37684M,3.08198u
,,1.3769M,4.024984u
,,1.37696M,3.100559u
,,1.37702M,4.4829u
,,1.37708M,3.667642u
,,1.37714M,5.184749u
,,1.3772M,4.469323u
,,1.37726M,5.306681u
,,1.37732M,4.104257u
,,1.37738M,1.776434u
,,1.37744M,5.126209u
,,1.3775M,3.021861u
,,1.37756M,1.859275u
,,1.37762M,2.073355u
,,1.37768M,5.966177u
,,1.37774M,5.299548u
,,1.3778M,5.642228u
,,1.37786M,4.307932u
,,1.37792M,3.951814u
,,1.37798M,6.039143u
,,1.37804M,4.341921u
,,1.3781M,3.513046u
,,1.37816M,5.809432u
,,1.37822M,6.510356u
,,1.37828M,5.110304u
,,1.37834M,3.497442u
,,1.3784M,3.392155u
,,1.37846M,935.5366n
,,1.37852M,4.576841u
,,1.37858M,5.232724u
,,1.37864M,3.2125u
,,1.3787M,6.135918u
,,1.37876M,798.483n
,,1.37882M,1.394807u
,,1.37888M,3.09547u
,,1.37894M,3.66295u
,,1.379M,5.726358u
,,1.37906M,4.559939u
,,1.37912M,6.359069u
,,1.37918M,6.431593u
,,1.37924M,4.24668u
,,1.3793M,447.8317n
,,1.37936M,2.735491u
,,1.37942M,4.335244u
,,1.37948M,5.157954u
,,1.37954M,7.640655u
,,1.3796M,4.335215u
,,1.37966M,5.116992u
,,1.37972M,5.698453u
,,1.37978M,6.427235u
,,1.37984M,3.965459u
,,1.3799M,3.838572u
,,1.37996M,5.458817u
,,1.38002M,3.87459u
,,1.38008M,6.695634u
,,1.38014M,4.653832u
,,1.3802M,5.53394u
,,1.38026M,3.278209u
,,1.38032M,3.302148u
,,1.38038M,6.949078u
,,1.38044M,2.530606u
,,1.3805M,4.464067u
,,1.38056M,2.884117u
,,1.38062M,4.773909u
,,1.38068M,8.052866u
,,1.38074M,6.636571u
,,1.3808M,4.614587u
,,1.38086M,8.394096u
,,1.38092M,7.657991u
,,1.38098M,1.331641u
,,1.38104M,6.836448u
,,1.3811M,7.792925u
,,1.38116M,2.764567u
,,1.38122M,7.972342u
,,1.38128M,5.659148u
,,1.38134M,3.580987u
,,1.3814M,6.495838u
,,1.38146M,5.408666u
,,1.38152M,7.470328u
,,1.38158M,10.78263u
,,1.38164M,8.10045u
,,1.3817M,8.745018u
,,1.38176M,5.313103u
,,1.38182M,2.930644u
,,1.38188M,6.092868u
,,1.38194M,9.370432u
,,1.382M,6.011453u
,,1.38206M,3.766729u
,,1.38212M,8.137326u
,,1.38218M,9.354299u
,,1.38224M,7.477071u
,,1.3823M,4.872897u
,,1.38236M,5.071044u
,,1.38242M,6.273064u
,,1.38248M,5.502311u
,,1.38254M,7.681998u
,,1.3826M,7.966437u
,,1.38266M,7.18574u
,,1.38272M,4.724337u
,,1.38278M,5.010514u
,,1.38284M,6.27624u
,,1.3829M,8.254651u
,,1.38296M,8.517553u
,,1.38302M,6.443321u
,,1.38308M,4.867583u
,,1.38314M,5.859511u
,,1.3832M,8.334192u
,,1.38326M,8.151073u
,,1.38332M,10.56084u
,,1.38338M,8.347308u
,,1.38344M,4.024182u
,,1.3835M,6.357335u
,,1.38356M,4.911709u
,,1.38362M,5.217211u
,,1.38368M,6.709393u
,,1.38374M,2.371479u
,,1.3838M,1.596778u
,,1.38386M,1.08301u
,,1.38392M,3.427967u
,,1.38398M,7.670136u
,,1.38404M,11.82947u
,,1.3841M,7.055986u
,,1.38416M,9.591537u
,,1.38422M,9.01156u
,,1.38428M,6.810663u
,,1.38434M,5.545696u
,,1.3844M,5.195588u
,,1.38446M,5.043513u
,,1.38452M,7.890404u
,,1.38458M,10.45394u
,,1.38464M,6.044171u
,,1.3847M,7.666421u
,,1.38476M,4.941257u
,,1.38482M,8.555798u
,,1.38488M,8.054267u
,,1.38494M,5.92354u
,,1.385M,4.838667u
,,1.38506M,6.720736u
,,1.38512M,4.806081u
,,1.38518M,6.9233u
,,1.38524M,8.867983u
,,1.3853M,7.536976u
,,1.38536M,5.966396u
,,1.38542M,6.026285u
,,1.38548M,5.999968u
,,1.38554M,5.114168u
,,1.3856M,5.78364u
,,1.38566M,7.094275u
,,1.38572M,7.50974u
,,1.38578M,6.830947u
,,1.38584M,1.640557u
,,1.3859M,5.279917u
,,1.38596M,3.427283u
,,1.38602M,7.54911u
,,1.38608M,8.818125u
,,1.38614M,4.222303u
,,1.3862M,5.155023u
,,1.38626M,8.560133u
,,1.38632M,5.518333u
,,1.38638M,3.562099u
,,1.38644M,4.058487u
,,1.3865M,8.455588u
,,1.38656M,5.807416u
,,1.38662M,6.558187u
,,1.38668M,4.112427u
,,1.38674M,6.474138u
,,1.3868M,6.435601u
,,1.38686M,7.557624u
,,1.38692M,6.687084u
,,1.38698M,8.034507u
,,1.38704M,7.705439u
,,1.3871M,7.889475u
,,1.38716M,7.275041u
,,1.38722M,9.76686u
,,1.38728M,8.561689u
,,1.38734M,6.92877u
,,1.3874M,10.87828u
,,1.38746M,8.580504u
,,1.38752M,8.015829u
,,1.38758M,8.680067u
