"Frequency, Hz - Peaks",Magnitude (V) - Peaks,"Frequency, Hz - Signal",Magnitude (V) - Signal
,,656.54k,42.37651u
,,656.6k,43.59658u
,,656.66k,40.32021u
,,656.72k,35.48347u
,,656.78k,41.544u
,,656.84k,42.77694u
,,656.9k,42.83565u
,,656.96k,45.90996u
,,657.02k,44.42942u
,,657.08k,41.24426u
,,657.14k,45.06018u
,,657.2k,43.33502u
,,657.26k,45.23598u
,,657.32k,47.25825u
,,657.38k,46.20498u
,,657.44k,43.09403u
,,657.5k,48.10525u
,,657.56k,50.1782u
,,657.62k,52.8493u
,,657.68k,45.05298u
,,657.74k,44.28767u
,,657.8k,46.93543u
,,657.86k,51.8155u
,,657.92k,47.88995u
,,657.98k,46.66421u
,,658.04k,49.22132u
,,658.1k,47.20741u
,,658.16k,41.52563u
,,658.22k,48.98773u
,,658.28k,49.32592u
,,658.34k,48.96019u
,,658.4k,48.22976u
,,658.46k,48.21912u
,,658.52k,53.2543u
,,658.58k,50.40867u
,,658.64k,56.30703u
,,658.7k,54.78094u
,,658.76k,45.44218u
,,658.82k,51.69976u
,,658.88k,48.12434u
,,658.94k,51.33952u
,,659k,50.66168u
,,659.06k,52.60885u
,,659.12k,52.71257u
,,659.18k,48.81234u
,,659.24k,52.1578u
,,659.3k,46.58965u
,,659.36k,46.11416u
,,659.42k,43.20607u
,,659.48k,51.52595u
,,659.54k,52.84552u
,,659.6k,54.66822u
,,659.66k,45.25836u
,,659.72k,43.06066u
,,659.78k,49.33824u
,,659.84k,51.81292u
,,659.9k,60.53465u
,,659.96k,57.68079u
,,660.02k,53.59954u
,,660.08k,53.89942u
,,660.14k,52.26665u
,,660.2k,54.86551u
,,660.26k,57.85935u
,,660.32k,57.89451u
,,660.38k,56.0688u
,,660.44k,61.57637u
,,660.5k,62.08336u
,,660.56k,55.73187u
,,660.62k,55.77488u
,,660.68k,57.26065u
,,660.74k,51.48505u
,,660.8k,51.8224u
,,660.86k,52.74739u
,,660.92k,55.7826u
,,660.98k,57.12214u
,,661.04k,58.27206u
,,661.1k,56.08197u
,,661.16k,53.39051u
,,661.22k,59.93975u
,,661.28k,59.59481u
,,661.34k,57.91927u
,,661.4k,58.34315u
,,661.46k,52.41652u
,,661.52k,56.02072u
,,661.58k,54.71384u
,,661.64k,56.26203u
,,661.7k,59.68501u
,,661.76k,57.97919u
,,661.82k,53.88815u
,,661.88k,49.3824u
,,661.94k,50.56404u
,,662k,51.75325u
,,662.06k,54.80811u
,,662.12k,62.91487u
,,662.18k,65.25401u
,,662.24k,54.97047u
,,662.3k,54.89446u
,,662.36k,56.3255u
,,662.42k,56.99634u
,,662.48k,63.23219u
,,662.54k,58.80524u
,,662.6k,57.43383u
,,662.66k,57.01075u
,,662.72k,55.57774u
,,662.78k,53.63194u
,,662.84k,52.57092u
,,662.9k,63.60523u
,,662.96k,62.08208u
,,663.02k,55.99349u
,,663.08k,58.76268u
,,663.14k,61.2044u
,,663.2k,61.09786u
,,663.26k,61.4817u
,,663.32k,61.16521u
,,663.38k,58.29142u
,,663.44k,60.90623u
,,663.5k,63.06985u
,,663.56k,60.95089u
,,663.62k,63.32043u
,,663.68k,61.35182u
,,663.74k,63.90395u
,,663.8k,56.21372u
,,663.86k,57.88524u
,,663.92k,56.59302u
,,663.98k,57.72347u
,,664.04k,55.55992u
,,664.1k,60.37029u
,,664.16k,56.94882u
,,664.22k,56.21272u
,,664.28k,51.61817u
,,664.34k,53.077u
,,664.4k,51.05106u
,,664.46k,54.04643u
,,664.52k,55.17475u
,,664.58k,57.35639u
,,664.64k,54.62466u
,,664.7k,60.19368u
,,664.76k,62.57706u
,,664.82k,59.90599u
,,664.88k,56.29436u
,,664.94k,62.82217u
,,665k,59.87206u
,,665.06k,62.79955u
,,665.12k,67.44195u
,,665.18k,65.12055u
,,665.24k,59.87513u
,,665.3k,55.12354u
,,665.36k,51.97374u
,,665.42k,57.34156u
,,665.48k,60.93418u
,,665.54k,54.31217u
,,665.6k,52.00191u
,,665.66k,57.66752u
,,665.72k,59.0594u
,,665.78k,57.87361u
,,665.84k,60.81611u
,,665.9k,55.00895u
,,665.96k,57.86511u
,,666.02k,57.90653u
,,666.08k,53.59908u
,,666.14k,54.53031u
,,666.2k,57.88645u
,,666.26k,61.25912u
,,666.32k,49.42622u
,,666.38k,50.9209u
,,666.44k,55.85947u
,,666.5k,61.19008u
,,666.56k,54.98098u
,,666.62k,53.76333u
,,666.68k,58.48058u
,,666.74k,62.35296u
,,666.8k,60.12317u
,,666.86k,57.4292u
,,666.92k,59.57421u
,,666.98k,63.71865u
,,667.04k,63.01002u
,,667.1k,54.30285u
,,667.16k,59.23437u
,,667.22k,61.17031u
,,667.28k,60.2635u
,,667.34k,55.98828u
,,667.4k,56.41813u
,,667.46k,54.63499u
,,667.52k,53.83082u
,,667.58k,58.23961u
,,667.64k,55.98865u
,,667.7k,52.50557u
,,667.76k,57.39346u
,,667.82k,61.02587u
,,667.88k,58.32302u
,,667.94k,56.7861u
,,668k,61.86244u
,,668.06k,65.70817u
,,668.12k,63.54938u
,,668.18k,57.12833u
,,668.24k,58.04529u
,,668.3k,59.16133u
,,668.36k,58.78711u
,,668.42k,58.94914u
,,668.48k,60.54893u
,,668.54k,51.07088u
,,668.6k,47.19107u
,,668.66k,62.05323u
,,668.72k,66.29833u
,,668.78k,60.21982u
,,668.84k,59.798u
,,668.9k,59.70548u
,,668.96k,59.26729u
,,669.02k,55.53595u
,,669.08k,52.75691u
,,669.14k,52.23084u
,,669.2k,58.84256u
,,669.26k,49.37048u
,,669.32k,51.39467u
,,669.38k,60.13959u
,,669.44k,60.22814u
,,669.5k,58.40198u
,,669.56k,60.01729u
,,669.62k,54.58817u
,,669.68k,52.77407u
,,669.74k,60.0347u
,,669.8k,60.29352u
,,669.86k,58.59098u
,,669.92k,53.31425u
,,669.98k,50.94901u
,,670.04k,50.26925u
,,670.1k,58.74179u
,,670.16k,61.84421u
,,670.22k,56.89921u
,,670.28k,56.29171u
,,670.34k,54.26682u
,,670.4k,61.00763u
,,670.46k,58.43784u
,,670.52k,54.72141u
,,670.58k,55.63552u
,,670.64k,58.45344u
,,670.7k,55.38403u
,,670.76k,49.48015u
,,670.82k,55.99752u
,,670.88k,56.51572u
,,670.94k,55.57845u
,,671k,56.46318u
,,671.06k,51.84902u
,,671.12k,50.34989u
,,671.18k,52.35124u
,,671.24k,45.04792u
,,671.3k,45.14409u
,,671.36k,53.56104u
,,671.42k,52.97988u
,,671.48k,50.51708u
,,671.54k,55.44592u
,,671.6k,55.59717u
,,671.66k,52.72965u
,,671.72k,56.86234u
,,671.78k,55.82605u
,,671.84k,53.54628u
,,671.9k,56.77401u
,,671.96k,53.57573u
,,672.02k,56.17105u
,,672.08k,52.72653u
,,672.14k,57.49391u
,,672.2k,58.73846u
,,672.26k,51.55423u
,,672.32k,52.79122u
,,672.38k,52.54917u
,,672.44k,53.19026u
,,672.5k,54.79269u
,,672.56k,54.93857u
,,672.62k,55.72795u
,,672.68k,56.66302u
,,672.74k,49.01214u
,,672.8k,49.51749u
,,672.86k,52.82535u
,,672.92k,51.01698u
,,672.98k,50.78606u
,,673.04k,54.30538u
,,673.1k,48.54544u
,,673.16k,52.9882u
,,673.22k,52.11561u
,,673.28k,56.64213u
,,673.34k,46.98711u
,,673.4k,53.98747u
,,673.46k,58.97599u
,,673.52k,52.69172u
,,673.58k,52.0642u
,,673.64k,46.72064u
,,673.7k,52.27939u
,,673.76k,58.26299u
,,673.82k,45.9814u
,,673.88k,51.55256u
,,673.94k,51.54254u
,,674k,51.23644u
,,674.06k,51.3285u
,,674.12k,50.01221u
,,674.18k,51.11006u
,,674.24k,48.09006u
,,674.3k,46.86377u
,,674.36k,44.7379u
,,674.42k,51.57879u
,,674.48k,52.16347u
,,674.54k,53.96938u
,,674.6k,46.07509u
,,674.66k,45.77257u
,,674.72k,48.71931u
,,674.78k,43.9172u
,,674.84k,43.32675u
,,674.9k,50.85867u
,,674.96k,53.39962u
,,675.02k,43.58919u
,,675.08k,42.97408u
,,675.14k,44.29071u
,,675.2k,45.49252u
,,675.26k,46.66931u
,,675.32k,52.07914u
,,675.38k,43.7783u
,,675.44k,40.32953u
,,675.5k,46.02447u
,,675.56k,45.97907u
,,675.62k,46.79434u
,,675.68k,39.37429u
,,675.74k,40.46352u
,,675.8k,39.67363u
,,675.86k,40.91939u
,,675.92k,38.10093u
,,675.98k,41.0197u
,,676.04k,47.11356u
,,676.1k,44.20767u
,,676.16k,42.67223u
,,676.22k,41.00374u
,,676.28k,45.95589u
,,676.34k,44.76457u
,,676.4k,44.64559u
,,676.46k,48.39226u
,,676.52k,47.36862u
,,676.58k,47.51594u
,,676.64k,44.93038u
,,676.7k,45.44762u
,,676.76k,42.72326u
,,676.82k,42.12486u
,,676.88k,40.0615u
,,676.94k,39.1187u
,,677k,40.54757u
,,677.06k,40.71816u
,,677.12k,39.9689u
,,677.18k,37.54791u
,,677.24k,40.47487u
,,677.3k,46.84352u
,,677.36k,43.91504u
,,677.42k,39.51859u
,,677.48k,46.0284u
,,677.54k,45.23127u
,,677.6k,44.46369u
,,677.66k,37.46118u
,,677.72k,41.54443u
,,677.78k,41.3188u
,,677.84k,39.84196u
,,677.9k,43.95468u
,,677.96k,46.55175u
,,678.02k,42.0154u
,,678.08k,39.35225u
,,678.14k,36.81625u
,,678.2k,39.32826u
,,678.26k,46.4871u
,,678.32k,45.2467u
,,678.38k,40.14817u
,,678.44k,40.05924u
,,678.5k,38.27239u
,,678.56k,43.01442u
,,678.62k,44.39202u
,,678.68k,42.42255u
,,678.74k,35.79487u
,,678.8k,40.52159u
,,678.86k,40.05983u
,,678.92k,45.6726u
,,678.98k,43.70527u
,,679.04k,44.006u
,,679.1k,44.94595u
,,679.16k,38.0344u
,,679.22k,44.01359u
,,679.28k,46.34669u
,,679.34k,40.00454u
,,679.4k,43.69303u
,,679.46k,42.98736u
,,679.52k,38.45402u
,,679.58k,33.5038u
,,679.64k,42.0338u
,,679.7k,41.58133u
,,679.76k,38.23128u
,,679.82k,36.13973u
,,679.88k,33.99382u
,,679.94k,38.97822u
,,680k,42.41085u
,,680.06k,40.99565u
,,680.12k,34.44807u
,,680.18k,38.84449u
,,680.24k,36.02818u
,,680.3k,35.26633u
,,680.36k,37.51477u
,,680.42k,44.1185u
,,680.48k,46.17292u
,,680.54k,35.97386u
,,680.6k,42.55111u
,,680.66k,47.55994u
,,680.72k,38.02869u
,,680.78k,39.13367u
,,680.84k,29.03786u
,,680.9k,35.44278u
,,680.96k,48.04857u
,,681.02k,47.62413u
,,681.08k,46.06131u
,,681.14k,41.26679u
,,681.2k,35.74232u
,,681.26k,38.17007u
,,681.32k,36.07733u
,,681.38k,37.45908u
,,681.44k,39.24178u
,,681.5k,39.15813u
,,681.56k,40.40243u
,,681.62k,33.98831u
,,681.68k,36.5322u
,,681.74k,35.11194u
,,681.8k,33.16312u
,,681.86k,27.53282u
,,681.92k,25.01547u
,,681.98k,25.56129u
,,682.04k,27.69445u
,,682.1k,35.13223u
,,682.16k,34.73066u
,,682.22k,28.28142u
,,682.28k,31.79323u
,,682.34k,32.43905u
,,682.4k,26.5917u
,,682.46k,28.54505u
,,682.52k,26.48964u
,,682.58k,24.52162u
,,682.64k,30.79836u
,,682.7k,35.99214u
,,682.76k,29.2154u
,,682.82k,25.51826u
,,682.88k,32.24635u
,,682.94k,30.04067u
,,683k,23.76077u
,,683.06k,21.82241u
,,683.12k,24.22558u
,,683.18k,22.40833u
,,683.24k,23.189u
,,683.3k,27.89826u
,,683.36k,30.82183u
,,683.42k,27.0475u
,,683.48k,25.8884u
,,683.54k,24.95473u
,,683.6k,19.93645u
,,683.66k,24.82807u
,,683.72k,21.96509u
,,683.78k,23.51113u
,,683.84k,30.09529u
,,683.9k,31.39077u
,,683.96k,30.17471u
,,684.02k,20.94664u
,,684.08k,18.3277u
,,684.14k,25.32584u
,,684.2k,25.58774u
,,684.26k,24.0344u
,,684.32k,20.78969u
,,684.38k,20.92443u
,,684.44k,16.95179u
,,684.5k,11.77059u
,,684.56k,16.11121u
,,684.62k,21.17985u
,,684.68k,17.14645u
,,684.74k,13.18467u
,,684.8k,20.96966u
,,684.86k,17.28224u
,,684.92k,17.29357u
,,684.98k,15.96365u
,,685.04k,15.3549u
,,685.1k,19.19153u
,,685.16k,19.59943u
,,685.22k,20.55653u
,,685.28k,18.64913u
,,685.34k,24.73563u
,,685.4k,17.5348u
,,685.46k,11.54957u
,,685.52k,16.76257u
,,685.58k,14.78506u
,,685.64k,16.63428u
,,685.7k,19.99594u
,,685.76k,23.69765u
,,685.82k,23.50201u
,,685.88k,14.56562u
,,685.94k,12.16684u
,,686k,20.69147u
,,686.06k,19.31579u
,,686.12k,19.83729u
,,686.18k,20.5091u
,,686.24k,25.59079u
,,686.3k,24.91949u
,,686.36k,22.16304u
,,686.42k,25.38116u
,,686.48k,24.17645u
,,686.54k,22.20879u
,,686.6k,20.09784u
,,686.66k,20.51304u
,,686.72k,24.86046u
,,686.78k,28.17446u
,,686.84k,16.62232u
,,686.9k,14.69401u
,,686.96k,15.18476u
,,687.02k,14.67218u
,,687.08k,12.16618u
,,687.14k,13.5492u
,,687.2k,16.56569u
,,687.26k,15.87273u
,,687.32k,14.14156u
,,687.38k,12.1914u
,,687.44k,20.47257u
,,687.5k,19.48977u
,,687.56k,15.63947u
,,687.62k,20.17906u
,,687.68k,14.27677u
,,687.74k,11.96307u
,,687.8k,20.31419u
,,687.86k,24.90087u
,,687.92k,17.92538u
,,687.98k,17.48209u
,,688.04k,18.38496u
,,688.1k,14.38016u
,,688.16k,12.42707u
,,688.22k,12.77874u
,,688.28k,15.64982u
,,688.34k,19.85318u
,,688.4k,14.42359u
,,688.46k,16.57936u
,,688.52k,16.19483u
,,688.58k,17.82779u
,,688.64k,24.96846u
,,688.7k,22.48003u
,,688.76k,19.81752u
,,688.82k,17.32634u
,,688.88k,24.987u
,,688.94k,24.46307u
,,689k,25.40601u
,,689.06k,22.73048u
,,689.12k,13.12854u
,,689.18k,14.18263u
,,689.24k,20.09525u
,,689.3k,17.55224u
,,689.36k,18.61402u
,,689.42k,27.83701u
,,689.48k,23.75741u
,,689.54k,17.59249u
,,689.6k,20.45399u
,,689.66k,19.10713u
,,689.72k,15.70087u
,,689.78k,17.36989u
,,689.84k,14.54939u
,,689.9k,21.13789u
,,689.96k,15.58789u
,,690.02k,14.97774u
,,690.08k,19.48154u
,,690.14k,18.70065u
,,690.2k,15.80941u
,,690.26k,19.20819u
,,690.32k,21.50883u
,,690.38k,23.92622u
,,690.44k,24.25047u
,,690.5k,20.56721u
,,690.56k,24.53175u
,,690.62k,25.55281u
,,690.68k,19.91197u
,,690.74k,20.27543u
,,690.8k,17.05245u
,,690.86k,14.45609u
,,690.92k,13.60549u
,,690.98k,12.96121u
,,691.04k,15.64329u
,,691.1k,15.04218u
,,691.16k,14.26414u
,,691.22k,8.757127u
,,691.28k,12.9745u
,,691.34k,18.1527u
,,691.4k,17.05694u
,,691.46k,16.67279u
,,691.52k,19.09689u
,,691.58k,14.51994u
,,691.64k,11.61863u
,,691.7k,14.52311u
,,691.76k,22.8814u
,,691.82k,16.68108u
,,691.88k,17.0236u
,,691.94k,21.48652u
,,692k,16.69917u
,,692.06k,13.11588u
,,692.12k,21.74779u
,,692.18k,20.03051u
,,692.24k,15.86178u
,,692.3k,17.65517u
,,692.36k,12.16176u
,,692.42k,15.26704u
,,692.48k,11.81408u
,,692.54k,15.77547u
,,692.6k,19.72074u
,,692.66k,12.82472u
,,692.72k,19.3492u
,,692.78k,16.36708u
,,692.84k,18.54417u
,,692.9k,24.21567u
,,692.96k,23.80346u
,,693.02k,21.56295u
,,693.08k,18.06898u
,,693.14k,13.94981u
,,693.2k,16.90788u
,,693.26k,18.01319u
,,693.32k,21.75527u
,,693.38k,25.07364u
,,693.44k,15.26192u
,,693.5k,14.71701u
,,693.56k,18.57847u
,,693.62k,22.87433u
,,693.68k,23.63569u
,,693.74k,18.68294u
,,693.8k,23.17908u
,,693.86k,27.26974u
,,693.92k,19.53665u
,,693.98k,12.56672u
,,694.04k,19.05931u
,,694.1k,16.86033u
,,694.16k,16.978u
,,694.22k,23.98313u
,,694.28k,26.03978u
,,694.34k,26.42942u
,,694.4k,24.05672u
,,694.46k,20.12081u
,,694.52k,21.65946u
,,694.58k,23.49871u
,,694.64k,28.12543u
,,694.7k,23.6251u
,,694.76k,20.31574u
,,694.82k,17.4423u
,,694.88k,21.06319u
,,694.94k,22.84102u
,,695k,22.7148u
,,695.06k,19.46931u
,,695.12k,21.67261u
,,695.18k,28.22749u
,,695.24k,24.6616u
,,695.3k,21.29026u
,,695.36k,15.92419u
,,695.42k,18.67632u
,,695.48k,17.7806u
,,695.54k,22.04156u
,,695.6k,20.94901u
,,695.66k,29.95801u
,,695.72k,29.49491u
,,695.78k,22.42461u
,,695.84k,21.57639u
,,695.9k,17.72928u
,,695.96k,19.59521u
,,696.02k,23.97295u
,,696.08k,24.19161u
,,696.14k,20.55541u
,,696.2k,23.30692u
,,696.26k,24.46936u
,,696.32k,19.7127u
,,696.38k,25.23697u
,,696.44k,26.45433u
,,696.5k,28.79991u
,,696.56k,29.82758u
,,696.62k,24.22749u
,,696.68k,25.22973u
,,696.74k,28.69864u
,,696.8k,25.08728u
,,696.86k,21.20135u
,,696.92k,26.02214u
,,696.98k,20.42647u
,,697.04k,16.29449u
,,697.1k,18.55697u
,,697.16k,19.97153u
,,697.22k,25.31938u
,,697.28k,25.2187u
,,697.34k,24.46718u
,,697.4k,27.10339u
,,697.46k,21.85285u
,,697.52k,28.43597u
,,697.58k,27.4297u
,,697.64k,21.49141u
,,697.7k,20.86774u
,,697.76k,19.79592u
,,697.82k,17.13421u
,,697.88k,15.32847u
,,697.94k,20.38715u
,,698k,24.70051u
,,698.06k,21.54556u
,,698.12k,15.23651u
,,698.18k,18.05993u
,,698.24k,20.60463u
,,698.3k,20.26666u
,,698.36k,22.00098u
,,698.42k,19.03828u
,,698.48k,26.08443u
,,698.54k,25.33396u
,,698.6k,18.97884u
,,698.66k,16.24087u
,,698.72k,21.00456u
,,698.78k,27.86645u
,,698.84k,28.38376u
,,698.9k,25.23812u
,,698.96k,25.89851u
,,699.02k,24.58687u
,,699.08k,23.37707u
,,699.14k,21.41455u
,,699.2k,23.55229u
,,699.26k,20.58739u
,,699.32k,23.118u
,,699.38k,22.78719u
,,699.44k,20.20647u
,,699.5k,16.0058u
,,699.56k,26.1928u
,,699.62k,29.57261u
,,699.68k,23.64516u
,,699.74k,21.81578u
,,699.8k,24.65052u
,,699.86k,24.05298u
,,699.92k,19.26993u
,,699.98k,26.2261u
,,700.04k,21.33893u
,,700.1k,17.50801u
,,700.16k,25.06845u
,,700.22k,29.67863u
,,700.28k,29.07344u
,,700.34k,23.14598u
,,700.4k,20.59579u
,,700.46k,25.26924u
,,700.52k,21.39687u
,,700.58k,27.309u
,,700.64k,30.05851u
,,700.7k,23.1429u
,,700.76k,27.17588u
,,700.82k,27.75977u
,,700.88k,22.91879u
,,700.94k,25.92711u
,,701k,26.7641u
,,701.06k,28.79528u
,,701.12k,27.18663u
,,701.18k,22.86769u
,,701.24k,16.18486u
,,701.3k,23.16154u
,,701.36k,24.0387u
,,701.42k,18.02883u
,,701.48k,26.29806u
,,701.54k,22.71663u
,,701.6k,11.69432u
,,701.66k,14.61924u
,,701.72k,18.0657u
,,701.78k,24.82289u
,,701.84k,21.19923u
,,701.9k,15.0028u
,,701.96k,22.71919u
,,702.02k,21.3335u
,,702.08k,18.80129u
,,702.14k,17.51047u
,,702.2k,18.29064u
,,702.26k,23.6752u
,,702.32k,20.91661u
,,702.38k,26.81119u
,,702.44k,23.80372u
,,702.5k,20.69229u
,,702.56k,24.544u
,,702.62k,22.10305u
,,702.68k,18.92294u
,,702.74k,12.53803u
,,702.8k,15.44019u
,,702.86k,18.01977u
,,702.92k,20.60058u
,,702.98k,16.46507u
,,703.04k,12.86796u
,,703.1k,15.62934u
,,703.16k,14.07916u
,,703.22k,13.75461u
,,703.28k,16.60124u
,,703.34k,20.66361u
,,703.4k,23.08184u
,,703.46k,20.57233u
,,703.52k,15.10082u
,,703.58k,13.16941u
,,703.64k,18.74247u
,,703.7k,20.98858u
,,703.76k,17.57408u
,,703.82k,15.89641u
,,703.88k,16.85272u
,,703.94k,23.19303u
,,704k,23.65953u
,,704.06k,17.50726u
,,704.12k,11.43045u
,,704.18k,8.77133u
,,704.24k,8.37617u
,,704.3k,9.586071u
,,704.36k,9.181128u
,,704.42k,11.22207u
,,704.48k,16.88678u
,,704.54k,16.77619u
,,704.6k,13.47448u
,,704.66k,16.06856u
,,704.72k,24.39528u
,,704.78k,18.04411u
,,704.84k,17.10551u
,,704.9k,18.33225u
,,704.96k,17.79211u
,,705.02k,15.18204u
,,705.08k,13.63311u
,,705.14k,9.633068u
,,705.2k,7.340676u
,,705.26k,18.24537u
,,705.32k,18.08918u
,,705.38k,16.1801u
,,705.44k,19.23551u
,,705.5k,22.1544u
,,705.56k,14.13842u
,,705.62k,10.33515u
,,705.68k,15.38663u
,,705.74k,16.10452u
,,705.8k,16.86263u
,,705.86k,12.67192u
,,705.92k,10.62829u
,,705.98k,14.07109u
,,706.04k,13.02292u
,,706.1k,13.73091u
,,706.16k,11.78528u
,,706.22k,11.51207u
,,706.28k,10.05092u
,,706.34k,11.09099u
,,706.4k,17.07538u
,,706.46k,18.04528u
,,706.52k,14.16091u
,,706.58k,14.34162u
,,706.64k,11.63145u
,,706.7k,9.844416u
,,706.76k,8.552192u
,,706.82k,10.57051u
,,706.88k,11.11561u
,,706.94k,14.05198u
,,707k,17.60483u
,,707.06k,20.2268u
,,707.12k,16.28732u
,,707.18k,12.61326u
,,707.24k,11.31166u
,,707.3k,12.57521u
,,707.36k,14.04729u
,,707.42k,15.42543u
,,707.48k,18.17499u
,,707.54k,14.95353u
,,707.6k,14.87604u
,,707.66k,13.24081u
,,707.72k,15.73842u
,,707.78k,15.05611u
,,707.84k,19.36047u
,,707.9k,17.67049u
,,707.96k,10.69208u
,,708.02k,6.459834u
,,708.08k,2.526678u
,,708.14k,4.994403u
,,708.2k,14.35878u
,,708.26k,17.71763u
,,708.32k,16.44333u
,,708.38k,13.57464u
,,708.44k,12.70418u
,,708.5k,17.50606u
,,708.56k,13.41124u
,,708.62k,11.7897u
,,708.68k,12.51908u
,,708.74k,17.93476u
,,708.8k,16.50123u
,,708.86k,19.7755u
,,708.92k,20.15141u
,,708.98k,19.17859u
,,709.04k,16.00174u
,,709.1k,22.57489u
,,709.16k,22.82724u
,,709.22k,18.41135u
,,709.28k,17.89245u
,,709.34k,19.87167u
,,709.4k,26.11089u
,,709.46k,26.65843u
,,709.52k,17.45202u
,,709.58k,19.40375u
,,709.64k,19.46812u
,,709.7k,21.65903u
,,709.76k,15.64445u
,,709.82k,16.92945u
,,709.88k,12.98579u
,,709.94k,10.58674u
,,710k,16.4904u
,,710.06k,15.49437u
,,710.12k,14.59316u
,,710.18k,17.26726u
,,710.24k,16.34271u
,,710.3k,20.00989u
,,710.36k,19.49458u
,,710.42k,20.93604u
,,710.48k,16.12377u
,,710.54k,14.5284u
,,710.6k,17.1016u
,,710.66k,17.7281u
,,710.72k,19.33385u
,,710.78k,10.66105u
,,710.84k,12.84329u
,,710.9k,14.74919u
,,710.96k,17.39464u
,,711.02k,18.0716u
,,711.08k,14.04355u
,,711.14k,19.20741u
,,711.2k,22.11041u
,,711.26k,23.26277u
,,711.32k,17.50873u
,,711.38k,11.93978u
,,711.44k,16.40805u
,,711.5k,17.92119u
,,711.56k,14.05173u
,,711.62k,9.879327u
,,711.68k,17.25324u
,,711.74k,14.58325u
,,711.8k,11.65512u
,,711.86k,11.13172u
,,711.92k,11.95171u
,,711.98k,22.15002u
,,712.04k,17.50551u
,,712.1k,18.04202u
,,712.16k,15.19504u
,,712.22k,18.548u
,,712.28k,14.85365u
,,712.34k,16.33278u
,,712.4k,14.67697u
,,712.46k,12.56639u
,,712.52k,12.25955u
,,712.58k,19.05105u
,,712.64k,15.82335u
,,712.7k,15.11057u
,,712.76k,17.87914u
,,712.82k,21.33803u
,,712.88k,22.22914u
,,712.94k,19.58328u
,,713k,15.29064u
,,713.06k,13.66296u
,,713.12k,17.6387u
,,713.18k,20.13422u
,,713.24k,14.80194u
,,713.3k,10.009u
,,713.36k,17.49863u
,,713.42k,20.71336u
,,713.48k,23.95389u
,,713.54k,24.79463u
,,713.6k,16.08225u
,,713.66k,18.37901u
,,713.72k,15.69711u
,,713.78k,16.30009u
,,713.84k,16.83363u
,,713.9k,14.06635u
,,713.96k,21.07865u
,,714.02k,21.31747u
,,714.08k,19.28164u
,,714.14k,19.21799u
,,714.2k,17.32119u
,,714.26k,21.30902u
,,714.32k,12.93932u
,,714.38k,7.971933u
,,714.44k,10.09885u
,,714.5k,11.70751u
,,714.56k,10.7395u
,,714.62k,18.49169u
,,714.68k,16.85015u
,,714.74k,20.37066u
,,714.8k,16.76654u
,,714.86k,16.11445u
,,714.92k,19.96827u
,,714.98k,16.40077u
,,715.04k,16.32106u
,,715.1k,9.720858u
,,715.16k,15.02008u
,,715.22k,16.14156u
,,715.28k,9.90907u
,,715.34k,12.56855u
,,715.4k,13.0244u
,,715.46k,17.67795u
,,715.52k,18.15729u
,,715.58k,10.24953u
,,715.64k,21.35277u
,,715.7k,19.0972u
,,715.76k,10.97956u
,,715.82k,18.92713u
,,715.88k,19.89151u
,,715.94k,15.91811u
,,716k,18.52859u
,,716.06k,20.60885u
,,716.12k,20.24291u
,,716.18k,17.73967u
,,716.24k,10.51373u
,,716.3k,23.17272u
,,716.36k,16.86026u
,,716.42k,13.24694u
,,716.48k,16.41799u
,,716.54k,18.33848u
,,716.6k,17.89593u
,,716.66k,19.50364u
,,716.72k,21.64765u
,,716.78k,25.87476u
,,716.84k,21.34755u
,,716.9k,23.11443u
,,716.96k,23.82692u
,,717.02k,20.9933u
,,717.08k,18.1038u
,,717.14k,15.67687u
,,717.2k,19.41313u
,,717.26k,19.94669u
,,717.32k,19.08485u
,,717.38k,26.04815u
,,717.44k,21.17633u
,,717.5k,13.83803u
,,717.56k,17.31387u
,,717.62k,24.55172u
,,717.68k,21.74278u
,,717.74k,25.31465u
,,717.8k,22.75335u
,,717.86k,18.66039u
,,717.92k,20.92118u
,,717.98k,19.24768u
,,718.04k,18.12122u
,,718.1k,21.14203u
,,718.16k,13.1034u
,,718.22k,18.60118u
,,718.28k,21.4901u
,,718.34k,21.24128u
,,718.4k,19.99429u
,,718.46k,19.60906u
,,718.52k,19.42303u
,,718.58k,15.14342u
,,718.64k,17.21765u
,,718.7k,21.04636u
,,718.76k,18.42741u
,,718.82k,18.05536u
,,718.88k,16.97707u
,,718.94k,12.58725u
,,719k,14.31745u
,,719.06k,20.86699u
,,719.12k,22.24563u
,,719.18k,22.01312u
,,719.24k,19.42206u
,,719.3k,14.8694u
,,719.36k,17.20901u
,,719.42k,19.24386u
,,719.48k,19.01472u
,,719.54k,17.89672u
,,719.6k,18.26479u
,,719.66k,15.92066u
,,719.72k,13.50151u
,,719.78k,21.54916u
,,719.84k,14.45898u
,,719.9k,14.32145u
,,719.96k,16.88435u
,,720.02k,21.77317u
,,720.08k,16.72278u
,,720.14k,18.50637u
,,720.2k,19.99147u
,,720.26k,12.77912u
,,720.32k,11.95303u
,,720.38k,13.57254u
,,720.44k,18.41484u
,,720.5k,15.84981u
,,720.56k,13.08599u
,,720.62k,14.53089u
,,720.68k,17.83434u
,,720.74k,13.55979u
,,720.8k,8.943523u
,,720.86k,15.88066u
,,720.92k,17.03094u
,,720.98k,15.43887u
,,721.04k,12.6141u
