"Frequency, Hz - Peaks",Magnitude (V) - Peaks,"Frequency, Hz - Signal",Magnitude (V) - Signal
,,1.02902M,37.23914u
,,1.02908M,39.52486u
,,1.02914M,37.98711u
,,1.0292M,40.67961u
,,1.02926M,37.54145u
,,1.02932M,35.06878u
,,1.02938M,39.31351u
,,1.02944M,38.20625u
,,1.0295M,33.12485u
,,1.02956M,34.14695u
,,1.02962M,32.73051u
,,1.02968M,26.45405u
,,1.02974M,31.63145u
,,1.0298M,30.70967u
,,1.02986M,33.46252u
,,1.02992M,33.73174u
,,1.02998M,27.87574u
,,1.03004M,30.95411u
,,1.0301M,32.81743u
,,1.03016M,37.03338u
,,1.03022M,37.27734u
,,1.03028M,36.46877u
,,1.03034M,30.24719u
,,1.0304M,28.65105u
,,1.03046M,29.21912u
,,1.03052M,33.34187u
,,1.03058M,31.6901u
,,1.03064M,30.40038u
,,1.0307M,31.48964u
,,1.03076M,31.9353u
,,1.03082M,29.13274u
,,1.03088M,27.86628u
,,1.03094M,30.26105u
,,1.031M,29.32649u
,,1.03106M,28.06222u
,,1.03112M,29.03203u
,,1.03118M,27.97481u
,,1.03124M,28.49934u
,,1.0313M,26.9016u
,,1.03136M,29.46723u
,,1.03142M,33.60345u
,,1.03148M,29.35104u
,,1.03154M,27.40754u
,,1.0316M,23.20604u
,,1.03166M,28.0849u
,,1.03172M,28.58026u
,,1.03178M,21.60293u
,,1.03184M,21.3145u
,,1.0319M,23.42511u
,,1.03196M,24.87475u
,,1.03202M,27.86428u
,,1.03208M,31.93281u
,,1.03214M,26.91706u
,,1.0322M,31.61799u
,,1.03226M,30.03149u
,,1.03232M,23.35984u
,,1.03238M,22.96058u
,,1.03244M,24.49605u
,,1.0325M,26.90126u
,,1.03256M,24.65355u
,,1.03262M,22.84227u
,,1.03268M,24.22266u
,,1.03274M,23.90553u
,,1.0328M,23.82105u
,,1.03286M,25.06949u
,,1.03292M,22.70896u
,,1.03298M,22.22849u
,,1.03304M,22.55348u
,,1.0331M,23.29096u
,,1.03316M,23.47074u
,,1.03322M,22.03617u
,,1.03328M,22.51211u
,,1.03334M,19.73366u
,,1.0334M,18.94408u
,,1.03346M,18.27998u
,,1.03352M,20.64968u
,,1.03358M,23.27095u
,,1.03364M,24.85455u
,,1.0337M,19.63261u
,,1.03376M,17.46683u
,,1.03382M,20.84205u
,,1.03388M,22.29308u
,,1.03394M,22.07458u
,,1.034M,19.30144u
,,1.03406M,20.73474u
,,1.03412M,22.26994u
,,1.03418M,23.56264u
,,1.03424M,21.75276u
,,1.0343M,22.55211u
,,1.03436M,19.64519u
,,1.03442M,27.49349u
,,1.03448M,23.84147u
,,1.03454M,23.08036u
,,1.0346M,26.88232u
,,1.03466M,22.55815u
,,1.03472M,21.85053u
,,1.03478M,20.77588u
,,1.03484M,15.96861u
,,1.0349M,17.5229u
,,1.03496M,16.70718u
,,1.03502M,16.80423u
,,1.03508M,16.85285u
,,1.03514M,15.34556u
,,1.0352M,16.57418u
,,1.03526M,14.67784u
,,1.03532M,13.15801u
,,1.03538M,16.19944u
,,1.03544M,20.22266u
,,1.0355M,16.56856u
,,1.03556M,15.06269u
,,1.03562M,15.34393u
,,1.03568M,15.19531u
,,1.03574M,13.09311u
,,1.0358M,12.72265u
,,1.03586M,17.97053u
,,1.03592M,18.00024u
,,1.03598M,12.19246u
,,1.03604M,15.13577u
,,1.0361M,13.07066u
,,1.03616M,15.30209u
,,1.03622M,13.56115u
,,1.03628M,16.59061u
,,1.03634M,13.57184u
,,1.0364M,12.52179u
,,1.03646M,15.95853u
,,1.03652M,19.5561u
,,1.03658M,19.53844u
,,1.03664M,16.04789u
,,1.0367M,15.3167u
,,1.03676M,17.84678u
,,1.03682M,13.58318u
,,1.03688M,12.19208u
,,1.03694M,11.43557u
,,1.037M,9.256856u
,,1.03706M,10.27908u
,,1.03712M,13.39139u
,,1.03718M,11.76509u
,,1.03724M,15.48418u
,,1.0373M,13.4152u
,,1.03736M,11.3828u
,,1.03742M,10.27014u
,,1.03748M,9.070202u
,,1.03754M,9.169829u
,,1.0376M,7.161849u
,,1.03766M,15.32277u
,,1.03772M,13.06923u
,,1.03778M,15.45974u
,,1.03784M,14.93138u
,,1.0379M,18.01632u
,,1.03796M,16.53735u
,,1.03802M,14.7364u
,,1.03808M,11.08603u
,,1.03814M,6.11344u
,,1.0382M,12.91074u
,,1.03826M,12.96914u
,,1.03832M,10.3093u
,,1.03838M,17.38795u
,,1.03844M,19.05668u
,,1.0385M,12.71327u
,,1.03856M,14.46938u
,,1.03862M,13.17731u
,,1.03868M,9.230816u
,,1.03874M,10.13077u
,,1.0388M,10.22234u
,,1.03886M,10.97006u
,,1.03892M,8.444235u
,,1.03898M,10.16837u
,,1.03904M,10.17625u
,,1.0391M,12.52357u
,,1.03916M,15.76529u
,,1.03922M,18.91081u
,,1.03928M,16.42553u
,,1.03934M,11.89628u
,,1.0394M,8.249684u
,,1.03946M,9.948017u
,,1.03952M,10.44377u
,,1.03958M,11.54715u
,,1.03964M,8.01101u
,,1.0397M,8.968543u
,,1.03976M,10.79863u
,,1.03982M,14.22752u
,,1.03988M,10.84013u
,,1.03994M,3.297108u
,,1.04M,8.567626u
,,1.04006M,9.382107u
,,1.04012M,11.69114u
,,1.04018M,8.383992u
,,1.04024M,12.75383u
,,1.0403M,9.541235u
,,1.04036M,13.39813u
,,1.04042M,8.135166u
,,1.04048M,1.620866u
,,1.04054M,4.328198u
,,1.0406M,5.427304u
,,1.04066M,11.10252u
,,1.04072M,14.34685u
,,1.04078M,9.688088u
,,1.04084M,8.342911u
,,1.0409M,6.683131u
,,1.04096M,7.660419u
,,1.04102M,8.768072u
,,1.04108M,6.636579u
,,1.04114M,9.306169u
,,1.0412M,9.171207u
,,1.04126M,1.909663u
,,1.04132M,7.466769u
,,1.04138M,12.87945u
,,1.04144M,12.19498u
,,1.0415M,8.404104u
,,1.04156M,7.821385u
,,1.04162M,11.72633u
,,1.04168M,8.51156u
,,1.04174M,8.57162u
,,1.0418M,12.33228u
,,1.04186M,13.11147u
,,1.04192M,5.971512u
,,1.04198M,9.105183u
,,1.04204M,11.03739u
,,1.0421M,5.596282u
,,1.04216M,3.709835u
,,1.04222M,5.465145u
,,1.04228M,4.612683u
,,1.04234M,9.28543u
,,1.0424M,8.145507u
,,1.04246M,9.139602u
,,1.04252M,9.555288u
,,1.04258M,9.549078u
,,1.04264M,9.955056u
,,1.0427M,7.602619u
,,1.04276M,9.374141u
,,1.04282M,5.555231u
,,1.04288M,9.295022u
,,1.04294M,9.992628u
,,1.043M,6.282769u
,,1.04306M,4.093914u
,,1.04312M,9.363133u
,,1.04318M,7.111978u
,,1.04324M,6.455432u
,,1.0433M,3.500744u
,,1.04336M,7.251098u
,,1.04342M,9.056367u
,,1.04348M,11.17167u
,,1.04354M,11.56264u
,,1.0436M,6.300671u
,,1.04366M,6.518358u
,,1.04372M,11.5739u
,,1.04378M,9.072552u
,,1.04384M,8.570251u
,,1.0439M,17.35617u
,,1.04396M,16.93276u
,,1.04402M,13.56737u
,,1.04408M,5.862066u
,,1.04414M,13.8634u
,,1.0442M,11.62927u
,,1.04426M,8.026071u
,,1.04432M,12.08276u
,,1.04438M,8.996845u
,,1.04444M,8.95892u
,,1.0445M,6.942395u
,,1.04456M,8.717278u
,,1.04462M,7.594165u
,,1.04468M,7.303414u
,,1.04474M,10.24311u
,,1.0448M,9.924521u
,,1.04486M,8.7954u
,,1.04492M,12.3726u
,,1.04498M,9.395487u
,,1.04504M,9.233689u
,,1.0451M,11.52805u
,,1.04516M,11.18783u
,,1.04522M,5.117823u
,,1.04528M,4.925071u
,,1.04534M,9.353133u
,,1.0454M,11.62645u
,,1.04546M,9.847832u
,,1.04552M,9.634957u
,,1.04558M,5.964746u
,,1.04564M,6.249814u
,,1.0457M,8.560726u
,,1.04576M,9.237092u
,,1.04582M,9.520469u
,,1.04588M,7.203663u
,,1.04594M,12.12699u
,,1.046M,8.912729u
,,1.04606M,2.876045u
,,1.04612M,7.99012u
,,1.04618M,10.39781u
,,1.04624M,9.673055u
,,1.0463M,6.907218u
,,1.04636M,7.145723u
,,1.04642M,5.88538u
,,1.04648M,6.447078u
,,1.04654M,4.340933u
,,1.0466M,4.373786u
,,1.04666M,2.299237u
,,1.04672M,7.181348u
,,1.04678M,9.249971u
,,1.04684M,6.599359u
,,1.0469M,7.175114u
,,1.04696M,3.370344u
,,1.04702M,8.593837u
,,1.04708M,2.544734u
,,1.04714M,9.664402u
,,1.0472M,14.73227u
,,1.04726M,9.044429u
,,1.04732M,10.25489u
,,1.04738M,3.597767u
,,1.04744M,4.494668u
,,1.0475M,5.574511u
,,1.04756M,10.24421u
,,1.04762M,5.863408u
,,1.04768M,5.608879u
,,1.04774M,8.108819u
,,1.0478M,5.668252u
,,1.04786M,9.586886u
,,1.04792M,9.250497u
,,1.04798M,6.377508u
,,1.04804M,4.078579u
,,1.0481M,3.247852u
,,1.04816M,7.269069u
,,1.04822M,2.636892u
,,1.04828M,3.414881u
,,1.04834M,5.422266u
,,1.0484M,5.747827u
,,1.04846M,6.50386u
,,1.04852M,10.44872u
,,1.04858M,13.27486u
,,1.04864M,4.64095u
,,1.0487M,4.289661u
,,1.04876M,3.515981u
,,1.04882M,8.211151u
,,1.04888M,4.245071u
,,1.04894M,3.154067u
,,1.049M,8.891316u
,,1.04906M,7.72704u
,,1.04912M,7.949669u
,,1.04918M,8.345778u
,,1.04924M,5.643873u
,,1.0493M,4.824749u
,,1.04936M,2.536416u
,,1.04942M,9.212396u
,,1.04948M,5.437579u
,,1.04954M,4.275907u
,,1.0496M,3.909351u
,,1.04966M,2.797429u
,,1.04972M,4.075266u
,,1.04978M,3.640109u
,,1.04984M,3.973414u
,,1.0499M,932.1335n
,,1.04996M,3.512666u
,,1.05002M,8.622155u
,,1.05008M,9.365654u
,,1.05014M,7.20217u
,,1.0502M,5.315426u
,,1.05026M,8.928765u
,,1.05032M,1.335152u
,,1.05038M,3.127437u
,,1.05044M,2.256483u
,,1.0505M,8.105067u
,,1.05056M,2.626905u
,,1.05062M,4.921529u
,,1.05068M,6.310172u
,,1.05074M,6.353436u
,,1.0508M,12.12739u
,,1.05086M,9.729251u
,,1.05092M,3.094757u
,,1.05098M,5.960028u
,,1.05104M,5.105818u
,,1.0511M,3.841347u
,,1.05116M,4.384017u
,,1.05122M,5.503867u
,,1.05128M,4.223939u
,,1.05134M,2.67288u
,,1.0514M,4.030676u
,,1.05146M,3.878424u
,,1.05152M,4.94522u
,,1.05158M,3.681166u
,,1.05164M,7.955865u
,,1.0517M,6.876635u
,,1.05176M,3.962436u
,,1.05182M,5.800825u
,,1.05188M,2.355955u
,,1.05194M,2.348987u
,,1.052M,5.328044u
,,1.05206M,4.278785u
,,1.05212M,6.93968u
,,1.05218M,5.07898u
,,1.05224M,6.832064u
,,1.0523M,6.879451u
,,1.05236M,7.035638u
,,1.05242M,5.955321u
,,1.05248M,1.764095u
,,1.05254M,2.982238u
,,1.0526M,1.648747u
,,1.05266M,5.621429u
,,1.05272M,6.987092u
,,1.05278M,4.420031u
,,1.05284M,7.62076u
,,1.0529M,6.41603u
,,1.05296M,4.194674u
,,1.05302M,5.781993u
,,1.05308M,5.927509u
,,1.05314M,6.582555u
,,1.0532M,6.845748u
,,1.05326M,3.536879u
,,1.05332M,3.469595u
,,1.05338M,6.132305u
,,1.05344M,4.917427u
,,1.0535M,2.407773u
,,1.05356M,144.9135n
,,1.05362M,1.714743u
,,1.05368M,7.464955u
,,1.05374M,8.649072u
,,1.0538M,2.595712u
,,1.05386M,1.741281u
,,1.05392M,4.734832u
,,1.05398M,4.994414u
,,1.05404M,7.715305u
,,1.0541M,4.621646u
,,1.05416M,7.294414u
,,1.05422M,4.840109u
,,1.05428M,1.995187u
,,1.05434M,1.379956u
,,1.0544M,4.766164u
,,1.05446M,3.51134u
,,1.05452M,4.512431u
,,1.05458M,1.94368u
,,1.05464M,5.023599u
,,1.0547M,8.309088u
,,1.05476M,866.5029n
,,1.05482M,9.379651u
,,1.05488M,7.787403u
,,1.05494M,6.122101u
,,1.055M,6.630069u
,,1.05506M,4.959639u
,,1.05512M,7.672904u
,,1.05518M,3.600159u
,,1.05524M,1.158846u
,,1.0553M,6.393526u
,,1.05536M,2.843377u
,,1.05542M,1.947091u
,,1.05548M,4.697098u
,,1.05554M,6.871643u
,,1.0556M,3.887794u
,,1.05566M,5.075643u
,,1.05572M,3.8109u
,,1.05578M,3.806237u
,,1.05584M,6.30403u
,,1.0559M,3.352252u
,,1.05596M,10.10252u
,,1.05602M,6.100257u
,,1.05608M,2.990953u
,,1.05614M,5.996325u
,,1.0562M,4.645761u
,,1.05626M,6.561007u
,,1.05632M,7.150738u
,,1.05638M,8.780263u
,,1.05644M,5.368347u
,,1.0565M,5.357304u
,,1.05656M,3.798603u
,,1.05662M,2.956177u
,,1.05668M,6.056633u
,,1.05674M,6.443542u
,,1.0568M,6.707881u
,,1.05686M,5.127863u
,,1.05692M,5.460453u
,,1.05698M,8.18005u
,,1.05704M,8.872731u
,,1.0571M,4.245895u
,,1.05716M,6.008564u
,,1.05722M,6.847407u
,,1.05728M,1.824028u
,,1.05734M,5.018269u
,,1.0574M,3.311132u
,,1.05746M,2.423489u
,,1.05752M,6.712928u
,,1.05758M,8.393622u
,,1.05764M,10.1208u
,,1.0577M,7.986121u
,,1.05776M,7.634639u
,,1.05782M,4.743903u
,,1.05788M,7.523373u
,,1.05794M,7.828806u
,,1.058M,4.067681u
,,1.05806M,7.426507u
,,1.05812M,10.62297u
,,1.05818M,6.235342u
,,1.05824M,8.638325u
,,1.0583M,8.802561u
,,1.05836M,7.96125u
,,1.05842M,7.599832u
,,1.05848M,2.466059u
,,1.05854M,7.783615u
,,1.0586M,7.091499u
,,1.05866M,7.076588u
,,1.05872M,3.388656u
,,1.05878M,8.03858u
,,1.05884M,3.057512u
,,1.0589M,5.740193u
,,1.05896M,2.941247u
,,1.05902M,4.785327u
,,1.05908M,8.838677u
,,1.05914M,7.063104u
,,1.0592M,9.203829u
,,1.05926M,8.46715u
,,1.05932M,6.209722u
,,1.05938M,8.965106u
,,1.05944M,7.864545u
,,1.0595M,7.333805u
,,1.05956M,7.15035u
,,1.05962M,6.370666u
,,1.05968M,8.583814u
,,1.05974M,8.946726u
,,1.0598M,10.45255u
,,1.05986M,12.894u
,,1.05992M,11.58948u
,,1.05998M,12.52026u
,,1.06004M,11.75325u
,,1.0601M,10.92493u
,,1.06016M,5.274316u
,,1.06022M,6.881413u
,,1.06028M,4.565299u
,,1.06034M,2.442643u
,,1.0604M,6.815899u
,,1.06046M,7.889123u
,,1.06052M,7.940063u
,,1.06058M,8.173926u
,,1.06064M,6.653724u
,,1.0607M,5.613716u
,,1.06076M,9.690185u
,,1.06082M,5.712328u
,,1.06088M,4.223964u
,,1.06094M,4.53522u
,,1.061M,5.119027u
,,1.06106M,4.114239u
,,1.06112M,2.897075u
,,1.06118M,6.082049u
,,1.06124M,7.633292u
,,1.0613M,6.478573u
,,1.06136M,9.060363u
,,1.06142M,8.458752u
,,1.06148M,10.81259u
,,1.06154M,11.22484u
,,1.0616M,5.426307u
,,1.06166M,2.81327u
,,1.06172M,6.167121u
,,1.06178M,10.67438u
,,1.06184M,11.2777u
,,1.0619M,7.774768u
,,1.06196M,7.651308u
,,1.06202M,5.063406u
,,1.06208M,3.601156u
,,1.06214M,3.931105u
,,1.0622M,2.716698u
,,1.06226M,4.765726u
,,1.06232M,4.73074u
,,1.06238M,7.036396u
,,1.06244M,2.011177u
,,1.0625M,1.826992u
,,1.06256M,4.17121u
,,1.06262M,7.942012u
,,1.06268M,8.361677u
,,1.06274M,6.493176u
,,1.0628M,7.951495u
,,1.06286M,3.390653u
,,1.06292M,11.14879u
,,1.06298M,8.963893u
,,1.06304M,5.539951u
,,1.0631M,9.322925u
,,1.06316M,16.48916u
,,1.06322M,12.79716u
,,1.06328M,8.138111u
,,1.06334M,8.494433u
,,1.0634M,10.05353u
,,1.06346M,9.057877u
,,1.06352M,6.711278u
,,1.06358M,1.737126u
,,1.06364M,6.352469u
,,1.0637M,5.001058u
,,1.06376M,9.261242u
,,1.06382M,11.65941u
,,1.06388M,7.757643u
,,1.06394M,7.10546u
,,1.064M,7.863086u
,,1.06406M,2.266934u
,,1.06412M,4.72447u
,,1.06418M,3.809546u
,,1.06424M,4.765662u
,,1.0643M,9.54473u
,,1.06436M,9.324685u
,,1.06442M,9.927425u
,,1.06448M,10.64076u
,,1.06454M,8.852764u
,,1.0646M,7.945949u
,,1.06466M,8.852082u
,,1.06472M,7.940513u
,,1.06478M,5.319433u
,,1.06484M,2.819486u
,,1.0649M,5.801631u
,,1.06496M,8.718507u
,,1.06502M,9.544123u
,,1.06508M,10.66377u
,,1.06514M,11.6069u
,,1.0652M,11.5676u
,,1.06526M,10.43684u
,,1.06532M,9.885467u
,,1.06538M,13.40672u
,,1.06544M,13.13575u
,,1.0655M,9.327477u
,,1.06556M,2.530627u
,,1.06562M,3.64385u
,,1.06568M,5.817084u
,,1.06574M,9.09876u
,,1.0658M,8.87287u
,,1.06586M,9.916983u
,,1.06592M,4.253256u
,,1.06598M,5.823861u
,,1.06604M,9.929729u
,,1.0661M,8.212884u
,,1.06616M,7.848354u
,,1.06622M,9.711349u
,,1.06628M,9.502958u
,,1.06634M,5.570506u
,,1.0664M,10.33678u
,,1.06646M,10.25173u
,,1.06652M,7.733377u
,,1.06658M,13.53054u
,,1.06664M,9.385193u
,,1.0667M,12.88591u
,,1.06676M,13.72003u
,,1.06682M,8.626781u
,,1.06688M,11.62679u
,,1.06694M,12.08303u
,,1.067M,11.74705u
,,1.06706M,10.59479u
,,1.06712M,12.43678u
,,1.06718M,13.82228u
,,1.06724M,12.04582u
,,1.0673M,9.885603u
,,1.06736M,10.24896u
,,1.06742M,13.38867u
,,1.06748M,11.26914u
,,1.06754M,5.376618u
,,1.0676M,6.989153u
,,1.06766M,11.27142u
,,1.06772M,9.473845u
,,1.06778M,10.35434u
,,1.06784M,12.9777u
,,1.0679M,15.84212u
,,1.06796M,14.06797u
,,1.06802M,11.41706u
,,1.06808M,11.70211u
,,1.06814M,9.387117u
,,1.0682M,12.16136u
,,1.06826M,12.78578u
,,1.06832M,13.12919u
,,1.06838M,7.988553u
,,1.06844M,15.11285u
,,1.0685M,16.93417u
,,1.06856M,18.43135u
,,1.06862M,13.54719u
,,1.06868M,13.37461u
,,1.06874M,10.54657u
,,1.0688M,9.500058u
,,1.06886M,8.154087u
,,1.06892M,11.01839u
,,1.06898M,18.09175u
,,1.06904M,14.26314u
,,1.0691M,8.847229u
,,1.06916M,10.32222u
,,1.06922M,16.42009u
,,1.06928M,18.39731u
,,1.06934M,12.20104u
,,1.0694M,13.46781u
,,1.06946M,13.96269u
,,1.06952M,19.0231u
,,1.06958M,18.96011u
,,1.06964M,9.694632u
,,1.0697M,16.23413u
,,1.06976M,15.8768u
,,1.06982M,14.66242u
,,1.06988M,12.47495u
,,1.06994M,13.87523u
,,1.07M,14.08303u
,,1.07006M,10.39282u
,,1.07012M,10.94411u
,,1.07018M,10.57997u
,,1.07024M,15.22251u
,,1.0703M,18.5976u
,,1.07036M,20.9239u
,,1.07042M,16.4719u
,,1.07048M,18.89445u
,,1.07054M,16.3153u
,,1.0706M,16.13256u
,,1.07066M,14.19467u
,,1.07072M,13.56212u
,,1.07078M,19.00252u
,,1.07084M,17.98769u
,,1.0709M,22.25632u
,,1.07096M,20.70566u
,,1.07102M,15.10343u
,,1.07108M,14.96451u
,,1.07114M,17.06098u
,,1.0712M,17.549u
,,1.07126M,14.35011u
,,1.07132M,12.63132u
,,1.07138M,19.30784u
,,1.07144M,18.20338u
,,1.0715M,19.78413u
,,1.07156M,23.43796u
,,1.07162M,20.37637u
,,1.07168M,19.22788u
,,1.07174M,19.92031u
,,1.0718M,17.16933u
,,1.07186M,19.12443u
,,1.07192M,16.12535u
,,1.07198M,15.83179u
,,1.07204M,16.48404u
,,1.0721M,12.74507u
,,1.07216M,16.29907u
,,1.07222M,19.98061u
,,1.07228M,18.58922u
,,1.07234M,18.34524u
,,1.0724M,17.31258u
,,1.07246M,15.83777u
,,1.07252M,19.60393u
,,1.07258M,16.89628u
,,1.07264M,22.17044u
,,1.0727M,23.69154u
,,1.07276M,23.9101u
,,1.07282M,25.09225u
,,1.07288M,22.33971u
,,1.07294M,19.91359u
,,1.073M,16.79145u
,,1.07306M,17.48323u
,,1.07312M,15.75926u
,,1.07318M,18.14465u
,,1.07324M,21.56999u
,,1.0733M,20.74633u
,,1.07336M,18.26381u
,,1.07342M,24.92626u
,,1.07348M,27.77158u
,,1.07354M,23.8755u
,,1.0736M,24.69167u
,,1.07366M,23.63706u
,,1.07372M,24.87972u
,,1.07378M,24.14835u
,,1.07384M,24.97775u
,,1.0739M,29.55796u
,,1.07396M,26.62176u
,,1.07402M,26.17125u
,,1.07408M,23.29504u
,,1.07414M,24.00672u
,,1.0742M,24.91756u
,,1.07426M,23.39169u
,,1.07432M,21.40245u
,,1.07438M,19.38005u
,,1.07444M,24.57096u
,,1.0745M,26.52951u
,,1.07456M,27.39993u
,,1.07462M,26.19413u
,,1.07468M,26.97374u
,,1.07474M,30.04125u
,,1.0748M,25.31766u
,,1.07486M,26.80344u
,,1.07492M,28.82732u
,,1.07498M,32.73495u
,,1.07504M,26.43496u
,,1.0751M,29.73874u
,,1.07516M,33.51691u
,,1.07522M,33.02393u
,,1.07528M,28.72992u
,,1.07534M,28.80849u
,,1.0754M,29.85021u
,,1.07546M,25.72298u
,,1.07552M,32.71932u
,,1.07558M,33.05032u
,,1.07564M,29.98681u
,,1.0757M,31.39423u
,,1.07576M,28.07377u
,,1.07582M,24.70146u
,,1.07588M,30.67757u
,,1.07594M,29.88336u
,,1.076M,34.08129u
,,1.07606M,34.27798u
,,1.07612M,30.20968u
,,1.07618M,35.03972u
,,1.07624M,39.50782u
,,1.0763M,34.65787u
,,1.07636M,30.88106u
,,1.07642M,31.79881u
,,1.07648M,34.31503u
,,1.07654M,34.51208u
,,1.0766M,34.50038u
,,1.07666M,32.05895u
,,1.07672M,28.17279u
,,1.07678M,36.16499u
,,1.07684M,37.95696u
,,1.0769M,40.245u
,,1.07696M,39.23788u
,,1.07702M,37.67213u
,,1.07708M,36.07779u
,,1.07714M,36.74424u
,,1.0772M,41.45066u
,,1.07726M,38.42713u
,,1.07732M,39.08167u
,,1.07738M,40.19893u
,,1.07744M,40.49215u
,,1.0775M,39.33122u
,,1.07756M,39.95272u
,,1.07762M,48.99226u
,,1.07768M,48.99246u
,,1.07774M,42.07734u
,,1.0778M,38.90891u
,,1.07786M,42.92771u
,,1.07792M,40.43921u
,,1.07798M,39.91883u
,,1.07804M,43.47002u
,,1.0781M,45.61542u
,,1.07816M,47.4776u
,,1.07822M,50.67373u
,,1.07828M,50.1907u
,,1.07834M,47.86851u
,,1.0784M,41.71341u
,,1.07846M,44.74342u
,,1.07852M,42.61485u
,,1.07858M,46.38568u
,,1.07864M,47.46474u
,,1.0787M,51.55232u
,,1.07876M,50.53629u
,,1.07882M,47.65102u
,,1.07888M,48.04283u
,,1.07894M,52.78096u
,,1.079M,53.52275u
,,1.07906M,49.67506u
,,1.07912M,49.91836u
,,1.07918M,57.85963u
,,1.07924M,55.38461u
,,1.0793M,55.43174u
,,1.07936M,53.79639u
,,1.07942M,49.66076u
,,1.07948M,51.54738u
,,1.07954M,52.85955u
,,1.0796M,54.17708u
,,1.07966M,55.117u
,,1.07972M,57.36223u
,,1.07978M,57.31446u
,,1.07984M,59.25206u
,,1.0799M,64.3421u
,,1.07996M,61.09458u
,,1.08002M,58.59992u
,,1.08008M,62.23434u
,,1.08014M,59.96697u
,,1.0802M,59.86888u
,,1.08026M,59.13161u
,,1.08032M,61.12044u
,,1.08038M,62.42823u
,,1.08044M,62.59631u
,,1.0805M,61.8284u
,,1.08056M,60.62146u
,,1.08062M,65.0823u
,,1.08068M,67.61198u
,,1.08074M,66.3639u
,,1.0808M,66.99889u
,,1.08086M,69.75636u
,,1.08092M,69.07646u
,,1.08098M,72.94286u
,,1.08104M,73.21331u
,,1.0811M,74.75388u
,,1.08116M,74.04634u
,,1.08122M,72.8836u
,,1.08128M,73.95429u
,,1.08134M,72.54442u
,,1.0814M,77.69193u
,,1.08146M,78.2986u
,,1.08152M,74.37543u
,,1.08158M,75.35754u
,,1.08164M,76.19531u
,,1.0817M,72.97382u
,,1.08176M,78.12721u
,,1.08182M,81.78001u
,,1.08188M,79.85009u
,,1.08194M,80.95132u
,,1.082M,85.85807u
,,1.08206M,87.48289u
,,1.08212M,85.90294u
,,1.08218M,83.46092u
,,1.08224M,86.38936u
,,1.0823M,93.67636u
,,1.08236M,91.37148u
,,1.08242M,88.1336u
,,1.08248M,90.01752u
,,1.08254M,90.60813u
,,1.0826M,91.07524u
,,1.08266M,90.90612u
,,1.08272M,96.01716u
,,1.08278M,96.02473u
,,1.08284M,94.18146u
,,1.0829M,95.62222u
,,1.08296M,95.06404u
,,1.08302M,96.22663u
,,1.08308M,102.5175u
,,1.08314M,100.3417u
,,1.0832M,100.0848u
,,1.08326M,102.906u
,,1.08332M,106.4189u
,,1.08338M,111.1072u
,,1.08344M,110.1442u
,,1.0835M,102.8905u
,,1.08356M,109.886u
,,1.08362M,114.0212u
,,1.08368M,117.6996u
,,1.08374M,118.9971u
,,1.0838M,116.7544u
,,1.08386M,116.6293u
,,1.08392M,122.1963u
,,1.08398M,124.4114u
,,1.08404M,120.7683u
,,1.0841M,117.8647u
,,1.08416M,128.4719u
,,1.08422M,130.8535u
,,1.08428M,128.6685u
,,1.08434M,127.4399u
,,1.0844M,125.6368u
,,1.08446M,126.9482u
,,1.08452M,133.0993u
,,1.08458M,133.0296u
,,1.08464M,136.6348u
,,1.0847M,135.3534u
,,1.08476M,138.6215u
,,1.08482M,143.0967u
,,1.08488M,136.2728u
,,1.08494M,140.1349u
,,1.085M,145.559u
,,1.08506M,145.7933u
,,1.08512M,149.0461u
,,1.08518M,153.0241u
,,1.08524M,152.8904u
,,1.0853M,154.1985u
,,1.08536M,156.1769u
,,1.08542M,155.9648u
,,1.08548M,154.436u
,,1.08554M,159.577u
,,1.0856M,157.5369u
,,1.08566M,155.5088u
,,1.08572M,158.5245u
,,1.08578M,161.8534u
,,1.08584M,159.7523u
,,1.0859M,158.7308u
,,1.08596M,162.3277u
,,1.08602M,163.5391u
,,1.08608M,168.5833u
,,1.08614M,167.9297u
,,1.0862M,160.2862u
,,1.08626M,165.1653u
,,1.08632M,169.6837u
,,1.08638M,168.3304u
,,1.08644M,176.7098u
,,1.0865M,180.3219u
,,1.08656M,171.3481u
,,1.08662M,165.8238u
,,1.08668M,170.9153u
,,1.08674M,173.6393u
,,1.0868M,170.601u
,,1.08686M,170.2967u
,,1.08692M,175.732u
,,1.08698M,173.2477u
,,1.08704M,174.2663u
,,1.0871M,177.9649u
,,1.08716M,181.8279u
,,1.08722M,179.5598u
,,1.08728M,176.5541u
,,1.08734M,175.1387u
,,1.0874M,176.4293u
,,1.08746M,173.6964u
,,1.08752M,173.4778u
,,1.08758M,175.0496u
,,1.08764M,174.7808u
,,1.0877M,177.5035u
,,1.08776M,178.1831u
,,1.08782M,178.0935u
,,1.08788M,177.336u
,,1.08794M,177.521u
,,1.088M,173.9107u
,,1.08806M,171.4944u
,,1.08812M,169.4171u
,,1.08818M,171.0536u
,,1.08824M,173.4495u
,,1.0883M,174.0726u
,,1.08836M,172.2898u
,,1.08842M,173.3604u
,,1.08848M,167.2248u
,,1.08854M,167.7216u
,,1.0886M,168.8812u
,,1.08866M,165.9794u
,,1.08872M,169.15u
,,1.08878M,169.5798u
,,1.08884M,168.9452u
